"Word","Frequency"
"addresses",1
"build",1
"burnt",1
"communication",1
"complicated",1
"defeated",1
"easily",1
"facts",1
"fire",2
"found",1
"guess",1
"ignorance",1
"issues",1
"land",1
"lifesaver",1
"numbers",1
"offer",1
"offering",1
"peace",1
"prove",1
"quieter",1
"rattles",1
"sense",1
"show",1
"strength",1
"suppression",1
"suspect",1
"understanding",1
"work",1
"worried",1
