"Word","Frequency"
"almost",2
"amazing",1
"arson",2
"attack",2
"burning",1
"closure",1
"coming",1
"dead",1
"deliberate",2
"evacuation",1
"fire",3
"forcing",1
"great",1
"hard",1
"hero",1
"hope",1
"lost",1
"ovation",1
"personal",1
"population",1
"positive",1
"radical",2
"recovery",1
"rest",1
"sucks",1
"terrorist",2
"wildfire",1
