"Word","Frequency"
"bankruptcy",1
"build",1
"challenges",1
"contract",1
"failed",1
"fulfill",1
"great",1
"illness",1
"joy",1
"losing",1
"recovery",1
"settlement",1
"study",1
"unable",1
"unwilling",1
