"Word","Frequency"
"aftermath",1
"beautiful",1
"burned",1
"celebrated",1
"celebration",1
"disaster",1
"donation",1
"faster",1
"interesting",1
"leave",1
"libel",1
"loses",1
"losses",1
"lost",1
"mocking",1
"pretty",1
"promised",1
"reading",1
"shrug",1
"sorry",1
"sponsor",1
"time",1
"truth",1
"wildfire",1
