"","username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink"
"1",NA,2017-01-30 12:57:00,0,1,"Love it! #YMM #ymmfire",NA,NA,"#YMM #ymmfire",826127251217473536,"https://twitter.com/MapleWicket/status/826127251217473542"
"2",NA,2017-01-29 23:38:00,0,3,"TY @hannah_epperson for delivering such a heart felt gift. I hope it's ok that I share it with those in #ymm who lost homes in #ymmfire pic.twitter.com/xs93tyH6aC",NA,"@hannah_epperson","#ymm #ymmfire",825926047925407744,"https://twitter.com/peterfortna/status/825926047925407744"
"3",NA,2017-01-29 16:40:00,0,2,"I see neighbourhoods still like this (Hinton,AB) and worry we've learned nothing at all about #abfire preparedness. #ymmfire #SlaveLake #yeg pic.twitter.com/KNRke7jCC5",NA,NA,"#abfire #ymmfire #SlaveLake #yeg",825820921499824128,"https://twitter.com/JSJamato/status/825820921499824128"
"4",NA,2017-01-29 16:23:00,0,1,"Warm January day to explore the trails burned out by the #ymmfire in… https://www. instagram.com/p/BP3PzYGhMuBF mMD3zPPN9x0KjBI-FeOTswF2XU0/ …",NA,NA,"#ymmfire",825816663836614656,"https://twitter.com/MummyMaggie/status/825816663836614658"
"5",NA,2017-01-27 13:25:00,0,2,"Generosity is fundamental to humans. Normal human response to tragedy is generosity, you saw during #ymmfire #ymm @erlcpl @fmcsd pic.twitter.com/f9qH27wL6D",NA,"@erlcpl @fmcsd","#ymmfire #ymm",825046971211603968,"https://twitter.com/FMPSD/status/825046971211603968"
"6",NA,2017-01-27 13:01:00,0,2,"Canada’s costliest disaster posed a unique challenge for #restoration pros. Here’s what we learned after #ymmfire : http:// bit.ly/2fIzh6Z",NA,NA,"#restoration #ymmfire",825040996283072512,"https://twitter.com/firstonsite/status/825040996283072512"
"7",NA,2017-01-27 11:29:00,4,1,"Kinds of trauma. You'll see this in some people post #ymmfire too #ymm pic.twitter.com/I48VAiBzad",NA,NA,"#ymmfire #ymm",825017904529747968,"https://twitter.com/FMPSD/status/825017904529747968"
"8",NA,2017-01-26 23:02:00,3,4,"Shocked @DavidYurdiga would criticize #abndp #ymmfire response. Remember his last preformance review? https:// youtu.be/k9ZTV9DOrjw #ymm #ableg",NA,"@DavidYurdiga","#abndp #ymmfire #ymm #ableg",824830000914239488,"https://twitter.com/peterfortna/status/824830000914239488"
"9",NA,2017-01-26 12:10:00,2,3,"Nomination Reveal Part 16 http://www. eyeymm.com/blog/2017/1/26 /lk-elliot-nominator … #2017 #ymm #rmwb #fortmac #fortmcmurray #positivevibes #tbt @lkelliott_ #ymmfire",NA,"@lkelliott_","#2017 #ymm #rmwb #fortmac #fortmcmurray #positivevibes #tbt #ymmfire",824665744411484160,"https://twitter.com/EYEYMM1/status/824665744411484160"
"10",NA,2017-01-26 10:18:00,0,1,"who do these other mps represent & why do we care what they think? #ymmfire",NA,NA,"#ymmfire",824637523666153472,"https://twitter.com/taramunn3/status/824637523666153472"
"11",NA,2017-01-25 14:24:00,2,1,"See us featured in @mountroyal4u 's Summit Mag for our work during the #ymmfire . Covers some of our projects too! http://www. mtroyal.ca/Summit/disaste r.htm …",NA,"@mountroyal4u","#ymmfire",824337082147418112,"https://twitter.com/disasterCCDR/status/824337082147418112"
"12",NA,2017-01-25 11:04:00,1,0,"#FortMac 's #Highway63 was a #Wildfire lifeline, & also represents #MH challenges. #BellLetsTalk , remember #ymmfire https:// youtu.be/vqtc-xDaMgo",NA,NA,"#FortMac #Highway63 #Wildfire #MH #BellLetsTalk #ymmfire",824286953436774400,"https://twitter.com/lpgrooves/status/824286953436774400"
"13",NA,2017-01-25 09:34:00,0,2,"Like many others who lived in Fort McMurray during #ymmfire , I came away with PTSD. #bellletstalk",NA,NA,"#ymmfire #bellletstalk",824264163908128768,"https://twitter.com/Vandecision/status/824264163908128768"
"14",NA,2017-01-25 03:58:00,0,1,"I'm thankfull no one was hurt in the #ymmfire . Seems like a real uptick in natural disasters lately though",NA,NA,"#ymmfire",824179569053855744,"https://twitter.com/therealfflchamp/status/824179569053855747"
"15",NA,2017-01-25 03:21:00,0,0,"are you trying to connect the #ymmfire with climate change.",NA,NA,"#ymmfire",824170318864543744,"https://twitter.com/madskilzcapper/status/824170318864543744"
"16",NA,2017-01-20 17:24:00,0,0,"@blakeshelton @LukeBryanOnline #crashmyplaya . Can we make a wedding happen for my dear friends? Had to cancel due to the #ymmfire",NA,"@blakeshelton @LukeBryanOnline","#crashmyplaya #ymmfire",822570566037151744,"https://twitter.com/RominRose/status/822570566037151747"
"17",NA,2017-01-20 16:57:00,0,1,"Economics profs report first findings in total cost of Fort McMurray wildfires #ymmfire #fortmacfire #macewanu http:// macewa.nu/2jVIjkc pic.twitter.com/j7nI3gFXyz",NA,NA,"#ymmfire #fortmacfire #macewanu",822563606864822272,"https://twitter.com/MacEwanU/status/822563606864822275"
"18",NA,2017-01-20 11:35:00,2,1,"#ableg #abpoli #ymmfire #climatechange https:// twitter.com/envirolaw1/sta tus/822456392850272257 …",NA,NA,"#ableg #abpoli #ymmfire #climatechange",822482611033341952,"https://twitter.com/RKBtoo/status/822482611033341952"
"19",NA,2017-01-20 10:58:00,5,3,"@DrClarkSchool Principal @MerrieRae pens her #YMMFire experience http://www. canadianteachermagazine.com/articles/focus _on_schools/article_fo_fortmcmurraystrong.html … via Canadian Teacher magazine #YMM @DougNicholls2",NA,"@DrClarkSchool @MerrieRae @DougNicholls2","#YMMFire #YMM",822473313293242368,"https://twitter.com/FMPSD/status/822473313293242368"
"20",NA,2017-01-20 00:23:00,0,2,"Big thanks 2 Tracy @WPIC 4 sending me my certificate after loosing it in #ymmfire .. so happy . #alittlebitback #everybitcounts #thankful",NA,"@WPIC","#ymmfire #alittlebitback #everybitcounts #thankful",822313488345223168,"https://twitter.com/MychelasMusic/status/822313488345223168"
"21",NA,2017-01-19 23:44:00,2,1,"Faculty Affiliate @WGSTMRUWilliams on today's @CBCHomestretch talking about pets in #ymmfire . #ymm @mountroyal4u http://www. cbc.ca/news/canada/ca lgary/programs/homestretch/a-new-study-looks-at-the-best-way-to-deal-with-pets-during-natural-disasters-1.3944087 …",NA,"@WGSTMRUWilliams @CBCHomestretch @mountroyal4u","#ymmfire #ymm",822303703373783040,"https://twitter.com/disasterCCDR/status/822303703373783040"
"22",NA,2017-01-19 21:19:00,0,0,"#ymmfire put out dreams of a wedding for my friends. Would be a dream come true to happen at #crashmyplaya .",NA,NA,"#ymmfire #crashmyplaya",822267153860751360,"https://twitter.com/RominRose/status/822267153860751360"
