"","username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink"
"1",NA,2018-04-28 12:02:00,0,1,"Fort McMurray Artisan participate in Spring trade show hosted by Fort McMurray tourism please come out and see the unique items we have #ymmarts #YMMFire #ymmstrong #ymm pic.twitter.com/RUlOJ0wJAV",NA,NA,"#ymmarts #YMMFire #ymmstrong #ymm",990259968954675200,"https://twitter.com/ymmartsguild/status/990259968954675201"
"2",NA,2018-04-26 12:00:00,15,3,"Spring Picnic for families who lost their homes, or whose homes had severe fire damage. May 6. MacIsland. See poster for registration and details. #YMM #RMWB @NobleShannon2 #YMMFire pic.twitter.com/1gAFyA2yvj",NA,"@NobleShannon2","#YMM #RMWB #YMMFire",989534594834694144,"https://twitter.com/FMPSD/status/989534594834694144"
"3",NA,2018-04-24 11:12:00,0,0,"2/3 But as someone who lost their home in the #ymmfire , and has yet to move back to their rebuilt property, I can say without hesitation",NA,NA,"#ymmfire",988797786333196288,"https://twitter.com/peterfortna/status/988797786333196289"
"4",NA,2018-04-22 16:54:00,12,4,"Subsidy for total loss or severe damage from #ymmfire . @RMWoodBuffalo @FMPSD @FMCSD pic.twitter.com/OQ9gZaC2qj",NA,"@RMWoodBuffalo @FMPSD @FMCSD","#ymmfire",988159246003982336,"https://twitter.com/SaskRoots/status/988159246003982336"
"5",NA,2018-04-20 21:32:00,1,24,"Thank you for visiting our community @RachelNotley . Your courage and conviction are always inspiring. #ymm would have been much worse off if your kind government were not in place during #ymmfire",NA,"@RachelNotley","#ymm #ymmfire",987504237667016704,"https://twitter.com/peterfortna/status/987504237667016704"
"6",NA,2018-04-20 13:36:00,0,1,"Congrats to CRC @dirt_mover ! Proud to work with such talented folks and for the awesome work on the #ymmfire demo cleanup #environmentalwork #reclamation #remediation #civilconstruction #SafetyFirst",NA,"@dirt_mover","#ymmfire #environmentalwork #reclamation #remediation #civilconstruction #SafetyFirst",987384513519955968,"https://twitter.com/carolynnem/status/987384513519955968"
"7",NA,2018-04-20 11:16:00,3,0,"Haven’t settled your insurance claim from the 2016 Wood Buffalo wildfire yet? Visit http://www. alberta.ca/wildfire-recov ery-repairing-rebuilding.aspx … for information on settling your insurance claim and preserving your rights beyond the 2-year statutory limitation. #ymmfire pic.twitter.com/MOv2T2zrcr",NA,NA,"#ymmfire",987349339986014208,"https://twitter.com/Alberta_Finance/status/987349339986014208"
"8",NA,2018-04-19 21:39:00,8,49,"These legendary humans just won an #APEGASummit Award for their incredible work with the #ymmfire clean-up. 905 sites cleared: millions of kilos of charred materials, 70% of it repurposed or recycled (and kept out of landfills). pic.twitter.com/1CdvDV9ht4 – bei Shaw Conference Centre",NA,NA,"#APEGASummit #ymmfire",987143619373969408,"https://twitter.com/ryanjespersen/status/987143619373969409"
"9",NA,2018-04-19 18:00:00,6,2,"May 3 marks two years since the start of the 2016 wildfire in #ymm and the Wood Buffalo region. If your insurance claim is still open, you can take steps to settle your claim and preserve your rights beyond the 2-year statutory limit: https://www. alberta.ca/wildfire-recov ery-repairing-rebuilding.aspx … #ymmfire pic.twitter.com/pzSKKDA4yP",NA,NA,"#ymm #ymmfire",987088604680933376,"https://twitter.com/YourAlberta/status/987088604680933376"
"10",NA,2018-04-12 01:22:00,0,1,"So very tough for so many #ymm residents through no fault of their own. At a minimum there should be an immediate 3 month extension as they were not allowed back for so long. Come on ALBERTA Government, do the right thing. #abgov #ymm #RMWB #ymmfire #NDP http://www. cbc.ca/news/canada/ed monton/fort-mcmurray-region-s-mayor-disappointed-province-won-t-grant-extension-for-wildfire-insurance-claims-1.4615655 …",NA,NA,"#ymm #abgov #ymm #RMWB #ymmfire #NDP",984300818592555008,"https://twitter.com/IrisKirschner/status/984300818592555008"
"11",NA,2018-04-09 10:49:00,0,1,"Very excited to hear @JordanRedshaw talk communications and #ymmfire today",NA,"@JordanRedshaw","#ymmfire",983356319284396032,"https://twitter.com/laurengolosky/status/983356319284396037"
"12",NA,2018-04-03 15:17:00,1,0,"I know the fire caused sooo much devastation, but this story reminds us that there can be purpose in the pain! #ymmfire #ymm #FortMcMurray #FortMacStrong https://www. huffingtonpost.ca/2018/04/03/for t-mcmurray-fire-weight-loss_a_23401628/ …",NA,NA,"#ymmfire #ymm #FortMcMurray #FortMacStrong",981249340852391936,"https://twitter.com/Care_Baldwin/status/981249340852391936"
"13",NA,2018-04-03 12:49:00,0,1,"Another MUST listen to @ryanjespersen on @630CHED today #yeg The amazing story of Tony Bussey weight transformation after the #ymmfire / the fab @PreciousToast about the theft @The Rock and Roll Society of Edm",NA,"@ryanjespersen @630CHED @PreciousToast @The","#yeg #ymmfire",981212116689432576,"https://twitter.com/DebraWard/status/981212116689432576"
"14",NA,2018-04-03 11:23:00,2,7,"Hope it was a fantastic long weekend! On the @ryanjespersen show: 9 @toddamackay #OnionLake #cdnpoli 9:30AB's @biogeniusCA students 10 Tony Bussey #ymmfire 10:30 #Sikhhelmets 11 #FirstTimeIwasCalled @FarahNasser 11:20 Jan Buterman 11:30 @Burkie2020 http:// player.630ched.com",NA,"@ryanjespersen @toddamackay @biogeniusCA @FarahNasser @Burkie2020","#OnionLake #cdnpoli #ymmfire #Sikhhelmets #FirstTimeIwasCalled",981190526266322944,"https://twitter.com/KCampbellyeg/status/981190526266322944"
"15",NA,2018-04-03 10:10:00,4,11,"Thanks to @gutsmagazine for helping me share stories from my @oxfordgeography research on morel hunting in the #oilsands following the #ymmfire ! #actonclimate #abpoli @rhodes_trust http:// gutsmagazine.ca/stories-from-t he-mushroom-trail/ …",NA,"@gutsmagazine @oxfordgeography @rhodes_trust","#oilsands #ymmfire #actonclimate #abpoli",981171972410191872,"https://twitter.com/CarleyJStanton/status/981171972410191873"
"16",NA,2018-04-02 15:06:00,1,3,"Man says Fort McMurray wildfire saved his life by forcing weight loss: http://www. 660news.com/2018/04/02/man -says-fort-mcmurray-wildfire-saved-his-life-by-forcing-weight-loss/ … #ymm #ymmfire pic.twitter.com/jKv3nFEMn7",NA,NA,"#ymm #ymmfire",980884169755541504,"https://twitter.com/660NEWS/status/980884169755541504"
