"","username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink"
"1",NA,2016-09-29 18:27:00,4,8,"We are proud to have supported the efforts of the Red Cross during the #ymmfire pic.twitter.com/dX1GjGsSLB",NA,NA,"#ymmfire",781621494216392704,"https://twitter.com/albertateachers/status/781621494216392705"
"2",NA,2016-09-29 16:22:00,0,1,"#ymmfire http:// fb.me/4mkiZyaU2",NA,NA,"#ymmfire",781590062538653696,"https://twitter.com/rotaryestevan/status/781590062538653696"
"3",NA,2016-09-29 16:03:00,5,5,"The emergency response to the Fort McMurray wildfire will be reviewed by an independent third party: http://www. alberta.ca/release.cfm?xI D=43506A43B390C-DFC1-3220-98E154914097185B … #ymmfire",NA,NA,"#ymmfire",781585085719916544,"https://twitter.com/YourAlberta/status/781585085719916544"
"4",NA,2016-09-29 15:49:00,2,1,"Province to review Fort McMurray wildfire evacuation. #ymm , #ymmfire http:// bit.ly/2daMUAK pic.twitter.com/Qx7p5eMSPF",NA,NA,"#ymm #ymmfire",781581652489302016,"https://twitter.com/770CHQR/status/781581652489302016"
"5",NA,2016-09-29 15:30:00,0,1,"Looking forward to #StormHunters premiere on Sunday! @debmatejicka @cstclair1 @StormhunterTWN @weathernetwork #ymmfire #FortMcMurray https:// twitter.com/weathernetwork /status/781543649284947968 …",NA,"@debmatejicka @cstclair1 @StormhunterTWN @weathernetwork","#StormHunters #ymmfire #FortMcMurray",781576829358309376,"https://twitter.com/KrissyVann/status/781576829358309376"
"6",NA,2016-09-29 15:29:00,0,1,"Prof. Flannigan gave a great talk about #ymmfire - breakfast on the 6th floor of the Parliament was nice too! @WesternPartners pic.twitter.com/u9itn4rAXk",NA,"@WesternPartners","#ymmfire",781576635975958528,"https://twitter.com/manucresson/status/781576635975958528"
"7",NA,2016-09-29 14:30:00,0,0,"Alberta to review Fort McMurray wildfire response #gpab #ymm #ymmfire http://www. mygrandeprairienow.com/21983/alberta- review-fort-mcmurray-wildfire-response/ … pic.twitter.com/NJydOj3QN8",NA,NA,"#gpab #ymm #ymmfire",781561704505192448,"https://twitter.com/2dayFMNewsGP/status/781561704505192448"
"8",NA,2016-09-29 14:27:00,0,0,"Alberta to complete review into Fort McMurray wildfire response by next summer #ymmfire #ymm #abgov http:// glbn.ca/A87vVg",NA,NA,"#ymmfire #ymm #abgov",781561154653057024,"https://twitter.com/GlobalLeth/status/781561154653057024"
"9",NA,2016-09-29 14:27:00,1,1,"Alberta to complete review into Fort McMurray wildfire response by next summer #ymmfire #ymm #abgov http:// glbn.ca/1wCLjs",NA,NA,"#ymmfire #ymm #abgov",781561151700295680,"https://twitter.com/globalnews/status/781561151700295681"
"10",NA,2016-09-29 14:27:00,3,2,"Alberta to complete review into Fort McMurray wildfire response by next summer #ymmfire #ymm #abgov http:// glbn.ca/9xnMwW",NA,NA,"#ymmfire #ymm #abgov",781561148684505088,"https://twitter.com/GlobalEdmonton/status/781561148684505088"
"11",NA,2016-09-29 14:27:00,2,2,"Alberta to complete review into Fort McMurray wildfire response by next summer #ymmfire #ymm #abgov http:// glbn.ca/BlgOQd",NA,NA,"#ymmfire #ymm #abgov",781561144565723136,"https://twitter.com/GlobalCalgary/status/781561144565723136"
"12",NA,2016-09-29 13:51:00,0,1,"My 3rd party opinion is we did very good. 90k people and no incidents #ymm #ymmfire https:// twitter.com/CBCAlerts/stat us/781550173424058368 …",NA,NA,"#ymm #ymmfire",781552045090148352,"https://twitter.com/sirk_25/status/781552045090148352"
"13",NA,2016-09-29 13:46:00,1,0,"Alberta's review into response to #ymmfire is expected to be complete next summer. http://www. metronews.ca/news/canada/20 16/09/29/alberta-to-complete-review-into-fort-mcmurray-fire-response-by-next-summer.html …",NA,NA,"#ymmfire",781550693458976768,"https://twitter.com/LaurenKrugel/status/781550693458976769"
"14",NA,2016-09-29 13:34:00,2,1,"Province officially announces it will review emergency response to #ymmfire Similar to ones done after Slave Lake and southern AB flood #ymm",NA,NA,"#ymmfire #ymm",781547749212815360,"https://twitter.com/BreannaCTV/status/781547749212815360"
"15",NA,2016-09-29 13:18:00,3,6,"See the weather story behind the #FortMacFires in an all-new episode of #StormHunters premiering this Sunday at 7pm ET/PT #ymmfire pic.twitter.com/jgUa6Wak3g",NA,NA,"#FortMacFires #StormHunters #ymmfire",781543649284947968,"https://twitter.com/weathernetwork/status/781543649284947968"
"16",NA,2016-09-29 11:51:00,0,0,"Have faith remembering it is not your job to make faith work that is God's job.. #faith #THROUGHTHEFIRE #ymmfire #YMMSTRONG #ALBERTASTRONG",NA,NA,"#faith #THROUGHTHEFIRE #ymmfire #YMMSTRONG #ALBERTASTRONG",781521841160527872,"https://twitter.com/angelinatpaul/status/781521841160527874"
"17",NA,2016-09-29 09:33:00,0,0,"#ymm #ymmfire #fortmac https:// twitter.com/weathernetwork /status/781486445802422272 …",NA,NA,"#ymm #ymmfire #fortmac",781487012570214400,"https://twitter.com/jamiemay99/status/781487012570214400"
"18",NA,2016-09-29 09:31:00,0,0,"#ymm #ymmfire https:// twitter.com/weathernetwork /status/781486445802422272 …",NA,NA,"#ymm #ymmfire",781486614803382272,"https://twitter.com/sirk_25/status/781486614803382272"
"19",NA,2016-09-28 15:50:00,0,0,"ICYMI: #ymm residents to get face-to-face answers on whopping #utility bills. #ymmfire http:// bit.ly/2dzD7jh pic.twitter.com/jwQm7CbXOh",NA,NA,"#ymm #utility #ymmfire",781219445222084608,"https://twitter.com/770CHQR/status/781219445222084608"
"20",NA,2016-09-28 15:22:00,1,1,"#ymm #ymmfire #ymmstrong https:// twitter.com/weathernetwork /status/781206896296333313 …",NA,NA,"#ymm #ymmfire #ymmstrong",781212432643465216,"https://twitter.com/sirk_25/status/781212432643465216"
"21",NA,2016-09-28 14:49:00,1,2,"Interim Housing Options in Fort McMurray: http:// bit.ly/2damGud #YMM #ymmfire pic.twitter.com/eZUcQqpCAQ",NA,NA,"#YMM #ymmfire",781204214202511360,"https://twitter.com/FMGOC/status/781204214202511360"
"22",NA,2016-09-28 14:03:00,0,1,"Concert for Fort McMurray wildfire relief raises almost $188K #ymm #ymmfire http:// glbn.ca/Vi1Rwh",NA,NA,"#ymm #ymmfire",781192629618900992,"https://twitter.com/GlobalLeth/status/781192629618900992"
"23",NA,2016-09-28 14:03:00,1,6,"Concert for Fort McMurray wildfire relief raises almost $188K #ymm #ymmfire http:// glbn.ca/BG0a6J",NA,NA,"#ymm #ymmfire",781192625810464768,"https://twitter.com/GlobalEdmonton/status/781192625810464768"
"24",NA,2016-09-28 14:03:00,1,1,"Concert for Fort McMurray wildfire relief raises almost $188K #ymm #ymmfire http:// glbn.ca/PhCFNE",NA,NA,"#ymm #ymmfire",781192620680835072,"https://twitter.com/GlobalCalgary/status/781192620680835074"
