"tweets","words"
1,"in"
1,"real"
1,"news"
1,"though"
1,"the"
1,"ymmfire"
1,"thing"
1,"is"
1,"actually"
1,"just"
1,"his"
1,"moms"
1,"basement"
2,"Ready"
2,"to"
2,"share"
2,"stories"
2,"about"
2,"the"
2,"ymmfire"
2,"with"
2,"my"
2,"friends"
2,"in"
2,"Conklin"
2,"Always"
2,"a"
2,"pleasure"
2,"to"
2,"work"
2,"with"
2,"such"
2,"a"
2,"great"
2,"community"
2,"ymm"
2,"Metis"
2,"Healing"
2,"pictwittercom5qQRooVHIR"
2,"–"
2,"bei"
2,"Conklin"
2,"General"
3,"in"
3,"real"
3,"news"
3,"though"
3,"the"
3,"ymmfire"
3,"thing"
3,"is"
3,"supposed"
3,"to"
3,"magically"
3,"confer"
3,"methods"
3,"on"
3,"a"
3,"class"
3,"and"
3,"it"
3,"doesnt"
4,"8"
4,"Its"
4,"simple"
4,"if"
4,"you"
4,"think"
4,"someone"
4,"raising"
4,"funds"
4,"for"
4,"ymmfire"
4,"victims"
4,"deserves"
4,"to"
4,"be"
4,"libeled"
4,"for"
4,"it"
4,"youre"
4,"a"
4,"bad"
4,"person"
4,"ABleg"
4,"ABpoli"
5,"6"
5,"Days"
5,"gambit"
5,"was"
5,"to"
5,"avoid"
5,"justice"
5,"from"
5,"being"
5,"done"
5,"upon"
5,"him"
5,"for"
5,"fucking"
5,"with"
5,"a"
5,"ymmfire"
5,"fundraiser"
5,"ABleg"
5,"ABpoli"
