"tweets","words"
86,"by"
86,"ymmfire"
86,"today"
86,"FortMacFire"
87,"fireaid"
87,"yeg"
87,"ymmfire"
87,"Tonights"
87,"the"
87,"night"
87,"and"
87,"forecast"
87,"for"
87,"Edmonton"
87,"is"
87,"perfect"
87,"for"
87,"an"
87,"outdoor"
87,"concert"
87,"community"
87,"https"
87,"twittercomfireaidbenefit"
87,"status748135182838947841"
87,"…"
88,"If"
88,"your"
88,"dream"
88,"of"
88,"fun"
88,"outdoors"
88,"adventure"
88,"in"
88,"Banff"
88,"DoSomeGood"
88,"help"
88,"http"
88,"kingmikdogsledtourscom"
88,"HelpOthers"
88,"ymmfire"
88,"https"
88,"twittercommushmcmurrays"
88,"tatus747960429033447428"
88,"…"
89,"Corb"
89,"Lund"
89,"Alan"
89,"Doyle"
89,"hosting"
89,"benefit"
89,"concert"
89,"for"
89,"Fort"
89,"McMurray"
89,"fire"
89,"victims"
89,"http"
89,"bitly29eENhp"
89,"ymmfire"
90,"Great"
90,"Big"
90,"Seas"
90,"Sean"
90,"McCann"
90,"pens"
90,"Fort"
90,"McMurray"
90,"tribute"
90,"song"
90,"http"
90,"bitly293JT04"
90,"ymmfire"
91,"Thank"
91,"you"
91,"CBCCalgary"
91,"for"
91,"the"
91,"opportunity"
91,"to"
91,"talk"
91,"about"
91,"the"
91,"importance"
91,"of"
91,"fireaidbenefit"
91,"to"
91,"ymm"
91,"and"
91,"our"
91,"recovery"
91,"ymm"
91,"ymmfire"
92,"Thank"
92,"you"
92,"CBCCalgary"
92,"for"
92,"the"
92,"opportunity"
92,"to"
92,"talk"
92,"about"
92,"the"
92,"importance"
92,"of"
92,"fireaidbenefit"
92,"to"
92,"ymm"
92,"and"
92,"our"
92,"recovery"
92,"ymm"
92,"ymmfire"
93,""
93,"CorbLund"
93,""
93,"Alan"
93,"Doyle"
93,"hosting"
93,"benefit"
93,"concert"
93,"for"
93,"Fort"
93,"McMurray"
93,"fire"
93,"victims"
93,"httpwww"
93,"660newscom20160629cor"
93,"blundalandoylehostingbenefitconcertforfortmcmurrayfirevictims"
93,"…"
93,"ymm"
93,"ymmfire"
93,"pictwittercom3wGD25GSE9"
94,"The"
94,"latest"
94,"The"
94,"Cat"
94,"Magazine"
94,"Daily"
94,"http"
94,"paperliadvicesforpets"
94,"catmagazineeditionida3a873703df011e6a975002590a5ba2d"
94,"…"
94,"Thanks"
94,"to"
94,"USAAnimalHelper"
94,"fmspca"
94,"ymmfire"
95,"Red"
95,"Cross"
95,"says"
95,"its"
95,"raised"
95,"more"
95,"than"
95,"136"
95,"million"
95,"to"
95,"date"
95,"in"
95,"Fort"
95,"McMurray"
95,"recovery"
95,""
95,"http"
95,"owlyVMFJ301KI2U"
95,"ymm"
95,"ymmfire"
96,"Red"
96,"Cross"
96,"says"
96,"its"
96,"raised"
96,"more"
96,"than"
96,"136"
96,"million"
96,"to"
96,"date"
96,"in"
96,"Fort"
96,"McMurray"
96,"recovery"
96,""
96,"http"
96,"owlyVMFJ301KI2U"
96,"ymm"
96,"ymmfire"
97,"Red"
97,"Cross"
97,"says"
97,"its"
97,"raised"
97,"more"
97,"than"
97,"136"
97,"million"
97,"to"
97,"date"
97,"in"
97,"Fort"
97,"McMurray"
97,"recovery"
97,""
97,"http"
97,"owlyVMFJ301KI2U"
97,"ymm"
97,"ymmfire"
98,"NolanH"
98,"I"
98,"just"
98,"listened"
98,"back"
98,"He"
98,"said"
98,"its"
98,"their"
98,"hope"
98,"to"
98,"have"
