"tweets","words"
1,"just"
1,"look"
1,"up"
1,"old"
1,"ymmfire"
1,"tweets"
1,"to"
1,"see"
1,"the"
1,"utter"
1,"condemnation"
1,"of"
1,"JustinTrudeau"
1,"not"
1,"rushing"
1,"to"
1,"ymm"
1,"by"
1,"conservatives"
2,"Thats"
2,"not"
2,"true"
2,"Many"
2,"in"
2,"ymm"
2,"are"
2,"very"
2,"grateful"
2,"for"
2,"the"
2,"support"
2,"JustinTrudeau"
2,"and"
2,"the"
2,"LPC"
2,"provided"
2,"to"
2,"ymm"
2,"after"
2,"the"
2,"ymmfire"
2,""
3,"Kathleen"
3,"Smith"
3,"meanwhile"
3,"is"
3,"holding"
3,"a"
3,"grudge"
3,"because"
3,"I"
3,"pointed"
3,"out"
3,"to"
3,"her"
3,"that"
3,"slanderous"
3,"commentary"
3,"about"
3,"a"
3,"ymmfire"
3,"charity"
3,"fundraiser"
3,""
3,"slanderous"
3,"commentary"
3,"that"
3,"she"
3,"was"
3,"cheering"
3,"on"
3,""
3,"disseminating"
3,""
3,"was"
3,"libelous"
3,"ABleg"
3,"ABpoli"
4,"I"
4,"am"
4,"delighted"
4,"that"
4,"SSCCA"
4,"employees"
4,"were"
4,"nominated"
4,"for"
4,"the"
4,"Public"
4,"Service"
4,"Award"
4,"for"
4,"Excellence"
4,"Congratulations"
4,"to"
4,"Bond"
4,"Hardie"
4,"who"
4,"won"
4,"an"
4,"award"
4,"for"
4,"Exemplary"
4,"Contribution"
4,"under"
4,"Extraordinary"
4,"circumstances"
4,"for"
4,"his"
4,"work"
4,"with"
4,"ESDC"
4,"during"
4,"the"
4,"Fort"
4,"McMurray"
4,"wildfires"
4,"ymmfire"
5,"Fier"
5,"que"
5,"des"
5,"employés"
5,"de"
5,"SPCCA"
5,"aient"
5,"été"
5,"nommés"
5,"aux"
5,"Prix"
5,"d’excellence"
5,"de"
5,"la"
5,"fonction"
5,"publique"
5,"Félicitations"
5,"à"
5,"Bond"
5,"Hardie"
5,"lauréat"
5,"du"
5,"Prix"
5,"de"
5,"Contribution"
5,"exemplaire"
5,"dans"
5,"des"
5,"circonstances"
5,"extraordinaires"
5,"pr"
5,"son"
5,"travail"
5,"avec"
5,"EDSC"
5,"durant"
5,"feux"
5,"de"
5,"forêt"
5,"de"
5,"Fort"
5,"McMurray"
5,"ymmfire"
6,"Congratulations"
6,"to"
6,"Bond"
6,"Hardie"
6,"for"
6,"receiving"
6,"the"
6,"Public"
6,"Service"
6,"Award"
6,"for"
6,"Excellence"
