"tweets","words"
13,"Twice"
13,"ymmfire"
13,"ymm"
13,"yeg"
13,"slavelake"
13,"https"
13,"twittercombreakingnowthi"
13,"sstatus803456114776014848"
13,"…"
14,"Pictures"
14,"Im"
14,"seeing"
14,"out"
14,"of"
14,"Gatlinburg"
14,"remind"
14,"me"
14,"all"
14,"too"
14,"much"
14,"of"
14,"ymmfire"
14,""
14,"fire"
14,"is"
14,"so"
14,"dangerous"
14,"Hoping"
14,"for"
14,"the"
14,"best"
14,"for"
14,"people"
14,"there"
14,"yeg"
15,"I"
15,"hope"
15,"phxheliflight"
15,"Local"
15,"Hero"
15,"Fndn"
15,"get"
15,"full"
15,"op"
15,"budget"
15,"fr"
15,"RMWoodBuffalo"
15,""
15,"They"
15,"rescued"
15,"me"
15,"from"
15,"ymmfire"
15,""
15,"are"
15,"an"
15,"essential"
15,"ymm"
15,"service"
15,"pictwittercom31lxSC3uUT"
16,"These"
16,"Gatlinburg"
16,"fire"
16,"images"
16,"are"
16,"like"
16,"flashbacks"
16,"to"
16,"the"
16,"ymmfire"
16,"if"
16,"YMM"
16,"can"
16,"give"
16,"you"
16,"advice"
16,"help"
16,"they"
16,"will"
16,"Helping"
16,"keeps"
16,"ymmstrong"
17,"I"
17,"got"
17,"to"
17,"meet"
17,"some"
17,"cool"
17,"people"
17,"in"
17,"Fort"
17,"McMurray"
17,"who"
17,"refuse"
17,"to"
17,"be"
17,"defeated"
17,"by"
17,"the"
17,"wildfire"
17,"httpwww"
17,"tsncavideotsnorig"
17,"inalwelcomehome1004190"
17,"…"
17,"YMM"
17,"ymmfire"
18,"WestJet"
18,"unbelievable"
18,"free"
18,"round"
18,"trip"
18,"anywhere"
18,"WestJet"
18,"flies"
18,"ymmfire"
18,""
18,"Year"
18,"of"
18,"gratitude"
18,"pictwittercomqkQB0o29a1"
19,"Awesome"
19,"feature"
19,"by"
19,"CFLonTSN"
19,"on"
19,"the"
19,"FortMacMonarchs"
19,"and"
19,"the"
19,"ymmfire"
19,""
19,"GreyCup"
19,"ymm"
20,"CFLonTSN"
20,"the"
20,"piece"
20,"on"
20,"ymmfire"
20,"and"
20,"the"
20,"Monarchs"
20,"was"
20,"excellent"
20,"A"
20,"great"
20,"community"
20,"story"
20,"of"
20,"strength"
20,"and"
20,"perseverance"
20,"GreyCup"
21,"We"
21,"have"
21,"an"
21,"amazing"
21,"team"
21,"that"
21,"can"
21,"make"
21,"your"
21,"dream"
21,"home"
21,"a"
21,"reality"
21,"Contact"
21,"us"
21,"today"
21,"ymmfire"
21,"albertastrong"
21,"yeg"
21,"pictwittercomsaxvfqqgYh"
22,"Thanks"
22,"WestJet"
22,"for"
22,"a"
22,"wonderful"
22,"evening"
22,"fantastic"
22,"job"
22,"extremely"
22,"thankful"
22,"WestJet"
22,"YMM"
22,"YMMStrong"
22,"YMMFire"
22,"MerryChristmas"
22,"SoThankful"
22,"pictwittercom13lVAwV2Vf"
23,"Huge"
23,"shoutout"
23,"WestJet"
23,"for"
23,"giving"
23,"ymm"
23,"residents"
23,"who"
23,"lost"
23,"in"
23,"ymmfire"
23,"something"
23,"to"
23,"smile"
23,"about"
23,"You"
23,"rock"
23,"WestJet"
24,"Happy"
24,"Saturday"
24,"BlakeShelton"
24,""
24,"can"
24,"u"
24,"put"
24,"the"
24,"w"
24,"in"
24,"wedding"
24,"for"
24,"my"
24,"pals"
24,"at"
24,"crashmyplaya"
24,"with"
24,"your"
24,"words"
24,"ymmfire"
24,"put"
24,"a"
24,"dent"
24,"in"
24,"their"
24,"plans"
25,"Wildfire"
25,"whisky"
25,"Canadian"
25,"blaze"
25,"leaves"
25,"brewer"
25,"with"
25,"a"
25,"surprising"
25,"new"
25,"drink"
25,"httpswww"
25,"theguardiancomworld2016nov"
25,"25canadianwildfirewhiskywoodbuffalobrewingalbertafortmcmurrayCMPShareAndroidAppTweet"
25,"…"
25,"yql"
25,"yyc"
25,"yeg"
25,"yvr"
25,"Toronto"
25,"ymm"
25,"ymmfire"
26,"While"
26,"at"
26,"tsaedmonton"
26,"HopeInTheCityYEG"
26,"luncheon"
26,"I"
26,"learned"
26,"that"
26,"TheSalvationArmy"
26,"was"
26,"integral"
26,"to"
26,"ymmfire"
26,"supports"
26,"UnsungHeroes"
27,"Thank"
27,"you"
27,"to"
27,"St"
27,"Albert"
27,"Community"
27,"Band"
27,"for"
27,"your"
27,"generosity"
27,"to"
27,"fortmacband"
27,"to"
27,"help"
27,"with"
27,"recovery"
27,"from"
27,"the"
27,"wildfire"
27,"SECPAYMM"
27,"ymmfire"
27,"pictwittercomu3NWIpLB6L"
28,"It"
28,"looks"
28,"like"
28,"the"
28,"ymmfire"
28,"https"
28,"twittercomofirgendelman"
28,"status801766631315800064"
28,"…"
29,"The"
29,"CRC"
29,""
29,"RMWB"
29,"are"
29,"providing"
29,"financial"
29,"assistance"
29,"to"
29,"small"
29,"businesses"
29,"affected"
29,"by"
29,"Alberta"
29,"Wildfires"
29,"http"
29,"owlyNnJg306f4wz"
29,"ymmfire"
29,"yeg"
30,"Great"
30,"work"
30,"on"
30,"pets"
30,"after"
30,"ymmfire"
30,"by"
30,"WGSTMRUWilliams"
30,"covered"
30,"by"
30,"metrocalgary"
30,""
30,"mountroyal4u"
30,"MRUSustainable"
30,"httpwww"
30,"metronewscanewscalgary2"
30,"0161125fortmacpetrescuecentreofmountroyaluniversitystudyhtml"
30,"…"
31,"MRU"
31,"researcher"
31,"wants"
31,"to"
31,"figure"
31,"out"
31,"how"
31,"pets"
31,"can"
31,"be"
31,"included"
31,"in"
31,"disaster"
31,"evac"
31,"plans"
31,"http"
31,"owlytkXL306x3NL"
31,"yyc"
31,"ymmfire"
31,"pictwittercomtGAiWEGcyV"
32,"MRU"
32,"researcher"
32,"wants"
32,"to"
32,"figure"
32,"out"
32,"how"
32,"pets"
32,"can"
32,"be"
32,"included"
32,"in"
32,"disaster"
32,"evac"
32,"plans"
32,"http"
32,"owlytkXL306x3NL"
32,"yyc"
32,"ymmfire"
32,"pictwittercomcj4NTrqs41"
33,"Some"
33,"amazing"
33,"stories"
33,"from"
33,"ymmfire"
33,"chief"
33,"about"
33,"what"
33,"it"
33,"was"
33,"like"
33,"the"
33,"day"
33,"of"
33,"the"
33,"big"
33,"fire"
33,"hopeinthecityyeg"
33,"tsaedmonton"
33,"ctvedmonton"
33,"pictwittercomCIsWeKTplU"
34,"The"
34,"Fort"
34,"McMurray"
34,"wildfire"
34,"caused"
34,"a"
34,"loss"
34,"of"
34,"85"
34,"million"
34,"work"
34,"hours"
34,"in"
34,"the"
34,"region"
34,"in"
34,"May"
34,""
34,"June"
34,"http"
34,"bitly2goCyZY"
34,"ymm"
34,"ymmfire"
35,"The"
35,"Fort"
35,"McMurray"
35,"wildfire"
35,"caused"
35,"a"
35,"loss"
35,"of"
35,"85"
35,"million"
35,"work"
35,"hours"
35,"in"
35,"the"
35,"region"
35,"in"
35,"May"
35,""
35,"June"
35,"ymm"
35,"ymmfire"
35,"http"
35,"glbncaqLQTxi"
36,"The"
36,"Fort"
36,"McMurray"
36,"wildfire"
36,"caused"
36,"a"
36,"loss"
36,"of"
36,"85"
36,"million"
36,"work"
36,"hours"
36,"in"
36,"the"
36,"region"
36,"in"
36,"May"
36,""
36,"June"
36,"ymm"
36,"ymmfire"
36,"http"
36,"glbncap1hn3t"
37,"The"
37,"Fort"
37,"McMurray"
37,"wildfire"
37,"caused"
37,"a"
37,"loss"
37,"of"
37,"85"
37,"million"
37,"work"
37,"hours"
37,"in"
37,"the"
37,"region"
37,"in"
37,"May"
37,""
37,"June"
37,"ymm"
37,"ymmfire"
37,"http"
37,"glbncaujhNFN"
38,"Impacts"
38,"of"
38,"YMMFIRE"
38,"expand"
38,"well"
38,"beyond"
38,"fire"
38,"and"
38,"smoke"
38,"damage"
38,"to"
38,"property"
38,"https"
38,"twittercomCBCAlertsstat"
38,"us802150579027984384"
38,"…"
39,"Wildfire"
39,"Recovery"
39,"info"
39,"at"
39,"the"
39,"ymmchamber"
39,"luncheon"
39,"today"
39,"ymmfire"
39,"ymmstrong"
39,"community"
39,"resilient"
40,"City"
40,"of"
40,"yeg"
40,"spent"
40,"114"
40,"million"
40,"on"
40,"ymmfire"
40,"relief"
40,"Still"
40,"hoping"
40,"to"
40,"get"
40,"it"
40,"back"
40,"from"
40,"province"
40,"yegcc"
41,"P"
41,"Cloutier"
41,"of"
41,"CanVOSTactual"
41,"on"
41,"Digital"
41,"volunteers"
41,"and"
41,"Emergency"
41,"Management"
41,"in"
41,"ymm"
41,"ymmfire"
41,"crhnet16"
41,"pictwittercomz63etoDH3T"
42,"BlakeShelton"
42,"Hey"
42,"wanna"
42,"marry"
42,"my"
42,"pals"
42,"at"
42,"crashmyplaya"
42,""
42,"The"
42,"ymmfire"
42,"got"
42,"in"
42,"the"
42,"way"
42,"of"
42,"their"
42,"plans"
42,"in"
42,"May"
42,"Yes"
43,"Look"
43,"at"
43,"these"
43,"treasures"
43,"Bring"
43,"your"
43,"blanky"
43,"day"
43,"beautyinthebeast"
43,"ymmfire"
43,"quiltsforymm"
43,"pictwittercom2LqF7L5WHk"
44,"Our"
44,"Senior"
44,"Project"
44,"Manager"
44,"Jim"
44,"Mandeville"
44,"shared"
44,"key"
44,"lessons"
44,"learned"
44,"from"
44,"ymmfire"
44,""
44,"Read"
44,"his"
44,"blog"
44,"post"
44,"on"
44,"LinkedIn"
44,"http"
44,"bitly2fSpP4G"
45,"Hey"
45,"friends"
45,""
45,"chance"
45,"to"
45,"share"
45,"stories"
45,"of"
45,"pet"
45,"rescues"
45,"ymmfire"
45,"FMSPCA"
45,"http"
45,"fortmacpetsweeblycom"
45,""
46,"crochet"
46,"crochetaddict"
46,"blanket"
46,"loveineverystitch"
46,"fire"
46,"ymmfire"
46,"fortmac"
46,"alberta"
46,"canada"
46,"…"
46,"httpswww"
46,"instagramcompBNKSF8mgNTD"
47,"Great"
47,"news"
47,"feature"
47,"from"
47,"ctvedmonton"
47,"on"
47,"our"
47,"ymmfire"
47,"study"
47,"For"
47,"more"
47,"information"
47,"please"
47,"visit"
47,"httpwww"
47,"mommybabyfmmca"
47,""
47,"https"
47,"twittercomctvedmontonst"
47,"atus799443263438528512"
47,"…"
48,"Shane"
48,"Schreiber"
48,"speaking"
48,"to"
48,"the"
48,"Beast"
48,"in"
48,"ymmfire"
48,"aemasummit"
48,"pictwittercomYL37NsXMPH"
49,"Evacuating"
49,"Family"
49,"Pets"
49,"from"
49,"the"
49,"ymmfire"
49,""
49,"Talk"
49,"this"
49,"Friday"
49,"by"
49,"WGSTMRUWilliams"
49,"1230"
49,"in"
49,"T141"
49,"Food"
49,"provided"
49,"ymm"
49,"MRUSustainable"
50,"That"
50,"would"
50,"be"
50,"an"
50,"AMAZING"
50,"CHRISTMAS"
50,"MIRACLE"
50,"TimHortons"
50,"for"
50,"sirk25"
50,""
50,"warmwishes"
50,"ymmfire"
50,"ymm"
51,"Calgary"
51,"woman"
51,"claiming"
51,"to"
51,"have"
51,"cancer"
51,"be"
51,"wildfire"
51,"evacuee"
51,"found"
51,"guilty"
51,"of"
51,"fraud"
51,"httpwww"
51,"660newscom20161122wom"
51,"anclaimedcancerfortmcmurrayfireevacueeguiltyfraud"
51,"…"
51,"ymm"
51,"ymmfire"
51,"yyc"
51,"pictwittercom3g11Rwlsv6"
52,"Threeday"
52,"tradeshow"
52,"connecting"
52,"people"
52,"building"
52,"or"
52,"renovating"
52,"their"
52,"home"
52,"or"
52,"property"
52,"with"
52,"the"
52,"local"
52,"build"
52,"community"
52,"ymmfire"
52,"yeg"
52,"ymm"
53,"Reserve"
53,"your"
53,"copy"
53,"today"
53,"ymm"
53,"ymmfire"
53,"https"
53,"twittercomFMCampbellsMus"
53,"status801108096646942720"
53,"…"
54,"Paul"
54,"Kovacs"
54,"ICLRCanada"
54,"reviews"
54,"lessons"
54,"from"
54,"ymmfire"
54,"on"
54,"how"
54,"to"
54,"protect"
54,"homes"
54,"from"
54,"wildfire"
54,"CDNdrr"
54,"pictwittercomgnchhhevc9"
55,"Good"
55,"morning"
55,"BlakeShelton"
55,""
55,"looking"
55,"forward"
55,"to"
55,"crashmyplaya"
55,""
55,"Are"
55,"u"
55,"up"
55,"to"
55,"marrying"
55,"my"
55,"pals"
55,"Do"
55,"to"
55,"the"
55,"ymmfire"
55,"they"
55,"had"
55,"to"
55,"cancel"
56,"ICU"
56,"Charge"
56,"Nurse"
56,"shares"
56,"her"
56,"ymmfire"
56,"evacuation"
56,"experience"
56,"https"
56,"youtubePYyqklTAmMY"
56,"rmwb"
56,"ymm"
57,"BlakeShelton"
57,"Hey"
57,"wanna"
57,"marry"
57,"my"
57,"pals"
57,"at"
57,"crashmyplaya"
57,""
57,"The"
57,"ymmfire"
57,"got"
57,"in"
57,"the"
57,"way"
57,"of"
57,"their"
57,"plans"
57,"in"
57,"May"
57,"Yes"
58,"Insurance"
58,"companies"
58,"need"
58,"to"
58,"step"
58,"up"
58,"during"
58,"a"
58,"time"
58,"of"
58,"devastation"
58,"ymmfire"
58,"albertastrong"
58,"fortmac"
58,"alberta"
58,"yeg"
58,"http"
58,"owlyxpo9306f2td"
59,"A"
59,"few"
59,"of"
59,"my"
59,"fave"
59,"ppl"
59,"reflecting"
59,"on"
59,"comms"
59,"to"
59,"support"
59,"FortMac"
59,"ymmfire"
59,"JordanRedshaw"
59,"RobinSmithEsq"
59,"dibegin"
59,"3"
59,"ruckusmakers"
59,"pictwittercom7rhVlpXCr1"
60,"ymmfire"
60,"made"
60,"the"
60,"top"
60,"50"
60,"worldwide"
60,"in"
60,"insurance"
60,"claims"
60,"aemasummit"
61,"RMWoodBuffalo"
61,""
61,"Tina"
61,"Burians"
61,"presentation"
61,"on"
61,"recovery"
61,"and"
61,"social"
61,"wellness"
61,"since"
61,"ymmfire"
61,"well"
61,"placed"
61,"and"
61,"informative"
61,"at"
61,"CDNdrr"
62,"Six"
62,"months"
62,"after"
62,"ymmfire"
62,""
62,"increases"
62,"in"
62,"need"
62,"for"
62,"counselling"
62,"intervention"
62,"for"
62,"selfharm"
62,"services"
62,"for"
62,"depression"
62,""
62,"substance"
62,"abuse"
62,"CDNdrr"
63,"My"
63,"daughter"
63,"is"
63,"volunteering"
63,"at"
63,"aemasummit"
63,"on"
63,"emergency"
63,"management"
63,"Lots"
63,"of"
63,"good"
63,"info"
63,"on"
63,"ymmfire"
63,"which"
63,"she"
63,"responded"
63,"to"
63,"proudmom"
63,"https"
63,"twittercommutualaidabst"
63,"atus800755449473576960"
63,"…"
64,"The"
64,"Fort"
64,"McMurray"
64,"wildfire"
64,"glows"
64,"underneath"
64,"the"
64,"Northern"
64,"Lights"
64,""
64,"May"
64,"7"
64,"2016"
64,"via"
64,"ReutersPhotos"
64,"YMM"
64,"ymmfire"
64,"pictwittercomGIzclQwCba"
65,"We"
65,"need"
65,"another"
65,"word"
65,"for"
65,"thank"
65,"you"
65,"Chief"
65,"Darby"
65,"Allen"
65,"from"
65,"RMWoodBuffalo"
65,"AEMAsummit"
65,"ymmfire"
65,""
65,"You"
65,"need"
65,"all"
65,"the"
65,"help"
65,"you"
65,"can"
65,"getRMWoodBuffaloAEMAsummit"
65,"ymmfire800765398937260032"
66,"aemasummit"
66,"Safe"
66,"Resilient"
66,"Together"
66,"ymmfire"
66,""
67,"Heroes"
67,"of"
67,"the"
67,"Fort"
67,"McMurray"
67,"wildfire"
67,"share"
67,"their"
67,"stories"
67,"of"
67,"heroism"
67,"bravery"
67,""
67,"compassion"
67,"FortMacStrong"
67,"ymmfire"
67,"httpwww"
67,"jwnenergycomarticle20161"
67,"1videomeetsomeheroesfortmcmurraywildfire"
67,"…"
68,"RMWoodBuffalo"
68,"Bob"
68,"Couture"
68,"social"
68,"media"
68,"saves"
68,"the"
68,"day"
68,"ymmfire"
68,"24"
68,"ppl"
68,"in"
68,"communications"
68,"during"
68,"responserecovery"
68,"efforts"
68,"AEMASummit"
68,"pictwittercompY4NxHy0ub"
69,"Social"
69,"media"
69,"was"
69,"a"
69,"big"
69,"contributor"
69,"to"
69,"the"
69,"success"
69,"of"
69,"ymmfire"
69,"AEMASummit"
69,"pictwittercomNbm6bRNeF2"
70,"AEMAsummit"
70,"The"
70,"psychosocial"
70,"impact"
70,"of"
70,"re"
70,"entry"
70,"is"
70,"powerful"
70,"Bob"
70,"Couture"
70,"ymmfire"
71,"Prior"
71,"to"
71,"reentry"
71,"after"
71,"ymmfire"
71,"Fort"
71,"MASH"
71,"was"
71,"set"
71,"up"
71,"at"
71,"Keyano"
71,"College"
71,"by"
71,"AHSmedia"
71,"AEMASummit"
71,""
72,"aemasummit"
72,"Almost"
72,"200000"
72,"actually"
72,"evacuated"
72,"from"
72,"ymmfire"
72,""
72,"pictwittercom6EMprEMSj1"
73,"Situation"
73,"changed"
73,"rapidly"
73,"at"
73,"ymmfire"
73,"aemasummit"
73,"pictwittercomU7cywaix3h"
74,"AEMAsummit"
74,"Chief"
74,"Darby"
74,"speaking"
74,"about"
74,"Horse"
74,"River"
74,"Fire"
74,"ymmfire"
75,"Darby"
75,"Allen"
75,"and"
75,"Bob"
75,"Couture"
75,"speaking"
75,"about"
75,"ymmfire"
75,"at"
75,"AEMASummit"
76,"The"
76,"most"
76,"giving"
76,"people"
76,"we"
76,"know"
76,"lost"
76,"their"
76,"house"
76,"in"
76,"the"
76,"ymmfire"
76,"and"
76,"they"
76,"had"
76,"no"
76,"insurance"
76,"So"
76,"I"
76,"think"
76,"sirk25"
76,"needs"
76,"warmwishes"
76,"TimHortons"
77,"BlakeShelton"
77,"Help"
77,"these"
77,"two"
77,"souls"
77,"finally"
77,"unite"
77,"in"
77,"marriage"
77,"They"
77,"were"
77,"to"
77,"WED"
77,"in"
77,"May"
77,"2016"
77,"but"
77,"due"
77,"to"
77,"the"
77,"ymmfire"
77,"it"
77,"didnt"
77,"happen"
77,"Yes"
78,"Go"
78,"ycomputing"
78,"proud"
78,"of"
78,"your"
78,"involvement"
78,"in"
78,"ymm"
78,"ymmfire"
78,"community"
78,"your"
78,"Action"
78,"and"
78,"ambitions"
78,"will"
78,"make"
78,"Change"
78,"WWhighschool"
78,"FMPSD"
78,"https"
78,"twittercomycomputingsta"
78,"tus799781442263785472"
78,"…"
79,"The"
79,"OilsandsBanquet"
79,"honoured"
79,"the"
79,"heroes"
79,"who"
79,"saved"
79,"our"
79,"community"
79,"and"
79,"guided"
79,"us"
79,"to"
79,"safety"
79,"httpwww"
79,"middleagebulgecom201611honour"
79,"ingheroeshtml"
79,"…"
79,"ymm"
79,"ymmfire"
79,"pictwittercomlwvfLciVvN"
80,"Hey"
80,"Blake"
80,"What"
80,"do"
80,"you"
80,"say"
80,"will"
80,"you"
80,"marry"
80,"my"
80,"friends"
80,"at"
80,"crashmyplaya"
80,"in"
80,"January"
80,"They"
80,"had"
80,"to"
80,"cancel"
80,"due"
80,"to"
80,"the"
80,"ymmfire"
81,""
81,"bc"
81,"as"
81,"a"
81,"brewer"
81,"Labatt"
81,"is"
81,"interested"
81,"in"
81,"water"
81,"conservation"
81,"97"
81,"of"
81,"beer"
81,"They"
81,"also"
81,"donated"
81,"water"
81,"to"
81,"ymmfire"
81,"this"
81,"spring"
81,"WalrusTalks"
82,"Met"
82,"the"
82,"owner"
82,"of"
82,"this"
82,"house"
82,"in"
82,"Fort"
82,"Mac"
82,"Theyre"
82,"starting"
82,"over"
82,"ymmfire"
82,"https"
82,"youtubebD5FHqtFO1Y"
83,"University"
83,"of"
83,"Alberta"
83,"research"
83,"aims"
83,"to"
83,"help"
83,"pregnant"
83,"women"
83,"evacuated"
83,"from"
83,"Fort"
83,"McMurray"
83,"http"
83,"edmontonjournalcomnewslocalnew"
83,"suniversityofalbertaresearchaimstohelppregnantwomenevacuatedfromfortmcmurraylsa20b1b281"
83,"…"
83,"abhealth"
83,"ymm"
83,"ymmfire"
84,"Congrats"
84,"AARCSCanada"
84,"well"
84,"deserved"
84,"It"
84,"was"
84,"great"
84,"working"
84,"with"
84,"you"
84,""
84,"seeing"
84,"all"
84,"your"
84,"hard"
84,"work"
84,"during"
84,"the"
84,"ymmfire"
84,"https"
84,"twittercomimperialoilst"
84,"atus799357513867010048"
84,"…"
85,"A"
85,"fantastic"
85,"study"
85,"from"
85,"UofAResearch"
85,"that"
85,"I"
85,"am"
85,"proud"
85,"to"
85,"be"
85,"a"
85,"small"
85,"part"
85,"of"
85,"UANurseResearch"
85,"ymmfire"
85,"WorldPrematurityDay"
85,"https"
85,"twittercomctvedmontonst"
85,"atus799443263438528512"
85,"…"
86,"Fort"
86,"McMurray"
86,"wildfire’s"
86,"impact"
86,"on"
86,"pregnant"
86,"women"
86,"studied"
86,"in"
86,"Alberta"
86,"http"
86,"bitly2gnXF3u"
86,"ymmfire"
86,"pictwittercomiF2AjNJhWM"
87,"A"
87,"study"
87,"on"
87,"how"
87,"ymmfire"
87,"could"
87,"impact"
87,"pregnant"
87,"women"
87,""
87,"its"
87,"world"
87,"prematurity"
87,"day"
87,"in"
87,"tonights"
87,"health"
87,"matters"
87,"yeg"
87,"http"
87,"snpytv2f9AcAs"
88,"Bank"
88,"of"
88,"Montreal"
88,"donates"
88,"2M"
88,"to"
88,"ymm"
88,"charities"
88,"and"
88,"groups"
88,"involved"
88,"in"
88,"ymmfire"
88,"rebuild"
88,"efforts"
88,"http"
88,"glbncasl3tli"
89,"Bank"
89,"of"
89,"Montreal"
89,"donates"
89,"2M"
89,"to"
89,"ymm"
89,"charities"
89,"and"
89,"groups"
89,"involved"
89,"in"
89,"ymmfire"
89,"rebuild"
89,"efforts"
89,"http"
89,"glbncahjBfYG"
90,"Bank"
90,"of"
90,"Montreal"
90,"donates"
90,"2M"
90,"to"
90,"ymm"
90,"charities"
90,"and"
90,"groups"
90,"involved"
90,"in"
90,"ymmfire"
90,"rebuild"
90,"efforts"
90,"http"
90,"glbncaQfBmDY"
91,"2M"
91,"BMO"
91,"ymmfire"
91,"donation"
91,"to"
91,"be"
91,"split"
91,"between"
91,"WBFoodBank"
91,""
91,"FMUnitedWay"
91,"HabitatFHWB"
91,""
91,"other"
91,"rebuild"
91,"groups"
91,"yeg"
91,"http"
91,"glbncaHRqCIx"
92,"BMO"
92,"announces"
92,"allocation"
92,"of"
92,"2"
92,"million"
92,"donation"
92,"httpwww"
92,"mymcmurraycom20161117bmo"
92,"announcesallocation2milliondonation"
92,"…"
92,"via"
92,"MyMcMurray"
92,"WOW"
92,"Thanks"
92,"BMO"
92,"ymmfire"
92,"ymm"
93,"BMO"
93,"donates"
93,"2million"
93,"for"
93,"Fort"
93,"Mac"
93,"recovery"
93,"httpwww"
93,"660newscom20161117bmo"
93,"donates2millionfortmacrecovery"
93,"…"
93,"ymm"
93,"ymmfire"
93,"pictwittercomUa5qv4HvHT"
94,"OilsandsBanquet"
94,"rahmandoreen"
94,"BMO"
94,"thanks"
94,"hon"
94,"Honoured"
94,"to"
94,"have"
94,"shared"
94,"your"
94,"ymmfire"
94,"story"
95,"I"
95,"am"
95,"so"
95,"honoured"
95,"to"
95,"have"
95,"been"
95,"one"
95,"of"
95,"a"
95,"few"
95,"dozen"
95,"people"
95,"featured"
95,"in"
95,"the"
95,"OilsandsBanquet"
95,"publication"
95,"this"
95,"year"
95,"ymmfire"
95,"ymmheroes"
95,"pictwittercomJKEsnw8yuE"
96,"As"
96,"world"
96,"criticized"
96,"you"
96,""
96,"you"
96,"were"
96,"building"
96,"But"
96,"ymmfire"
96,"alerted"
96,"the"
96,"world"
96,"to"
96,"your"
96,"character"
96,"ymm"
96,"OSB2016"
96,"BMO"
96,"pictwittercom643mkXlorv"
97,"What"
97,"have"
97,"your"
97,"critics"
97,"ever"
97,"built"
97,"Where"
97,"were"
97,"they"
97,"when"
97,"ymmfire"
97,"happened"
97,"Rex"
97,"Murphy"
97,"on"
97,"his"
97,"ymm"
97,"passion"
97,"ymm"
97,"pictwittercomYYWwg9x71Z"
98,"BMO"
98,"already"
98,"donated"
98,"19M"
98,"to"
98,"ymm"
