"tweets","words"
17,"a20160729007compagniepetrolierealbertaenregistrepertedeuxiemetrimestreshtml"
17,"…"
17,"pictwittercomg456iKYxwY"
18,"Baisse"
18,"de"
18,"06"
18,"du"
18,"PIB"
18,"en"
18,"mai"
18,"la"
18,"plus"
18,"marquée"
18,"depuis"
18,"2009"
18,"http"
18,"iciradiocanadacaregionsalbert"
18,"a20160729004baissepibmaiplusimportantefortmcmurraycanadashtml"
18,"…"
18,"economie"
18,"ymmfire"
18,"fortmcmurray"
18,"pictwittercomFV1asnZm65"
19,"fmspca"
19,"is"
19,"OPEN"
19,"Wed"
19,"to"
19,"Sun"
19,"July"
19,"2731"
19,"115pm"
19,"for"
19,"FREE"
19,"pet"
19,"supplies"
19,"Kennels"
19,"toys"
19,"more"
19,"ymmfire"
19,"ymmstrong"
19,"ymm"
19,"pictwittercomnRlk2MOVCi"
20,"ymm"
20,"float"
20,"in"
20,"ylb"
20,"parade"
20,"giving"
20,"thanks"
20,"for"
20,"communities"
20,"ymmfire"
20,"response"
20,"pictwittercomxrpADaca6H"
21,"ICYMI"
21,"Cdn"
21,"economy"
21,"shrinks"
21,"more"
21,"than"
21,"expected"
21,"due"
21,"to"
21,"ymmfire"
21,""
21,"Statcan"
21,"http"
21,"bitly2ahiUwN"
21,"pictwittercomoo4hp3Xkva"
22,"Do"
22,"you"
22,"have"
22,"some"
22,"time"
22,"to"
22,"volunteer"
22,"this"
22,"week"
22,"ymm"
22,"Sign"
22,"up"
22,"here"
22,""
22,"help"
22,"the"
22,"fmspca"
22,"http"
22,"owlycUK2302mAl8"
22,"ymmfire"
22,"pictwittercom5K34G0wIJJ"
23,"Beautify"
23,"those"
23,"neighbourhoods"
23,"folks"
23,"Congrats"
23,"AGGA"
23,"FMUnitedWay"
23,"AlbertaAg"
23,"ymmfire"
23,"https"
23,"twittercomthielsghstatu"
23,"s758817741524480006"
23,"…"
24,"ICYMI"
24,"AbGov"
24,"advances"
24,"money"
24,"to"
24,"ymm"
24,"to"
24,"cover"
24,"175M"
24,"uninsurable"
24,"costs"
24,"of"
24,"ymmfire"
24,""
24,"http"
24,"bitly2amOLvK"
24,"pictwittercomJWyBsfyCAs"
25,"RT"
25,"kaos911radio"
25,"Min"
25,"of"
25,"Econ"
25,"Dev"
25,"DeronBilous"
25,""
25,"MayorMelissa"
25,"annouce"
25,"small"
25,"business"
25,"support"
25,"ymm"
25,"ymmfire"
25,"rmwb"
25,"pictwittercomidLxJapv3D"
26,"Happy"
26,"TigerDay"
26,""
26,"Heres"
26,"Grey"
26,"Tiger"
26,""
26,"Black"
26,"Tiger"
26,"saved"
26,"by"
26,"cawsab"
26,""
26,"FMSPCA"
26,"from"
26,"ymmfire"
26,""
26,"Hear"
26,"the"
26,"story"
26,"on"
26,"Ep"
26,"17"
26,"pictwittercomFNdEpsRzfM"
27,"ymmfire"
27,"drove"
27,"down"
27,"our"
27,"GDP"
27,"But"
27,"Greenpeace"
27,"says"
27,"we"
27,"can"
27,"leave"
27,"it"
27,"in"
27,"the"
27,"ground"
27,"cdnpoli"
27,"https"
27,"twittercomfinancialpost"
27,"status759052449600516096"
27,"…"
28,"fmspca"
28,"is"
28,"OPEN"
28,"Wed"
28,"to"
28,"Sun"
28,"July"
28,"2731"
28,"115pm"
28,"for"
28,"FREE"
28,"pet"
28,"supplies"
28,"Kennels"
28,"toys"
28,"more"
28,"ymmfire"
28,"ymmstrong"
28,"ymm"
28,"pictwittercomhwKrKGGH3c"
29,"CommunityProfile"
29,"at"
29,"1030"
29,"with"
29,"FuseSocialYMM"
29,"to"
29,"discuss"
29,"their"
29,"story"
29,"with"
29,"ymmfire"
29,""
29,"volunteers"
29,""
29,"JDOnAirDJ"
29,"ymm"
29,"pictwittercomJ41Ik76TPv"
30,"Nice"
30,"story"
30,"but"
30,"sounds"
30,"like"
30,"a"
30,"odd"
30,"sequence"
30,"for"
30,"emergency"
30,"mngt"
30,"planning"
30,"ymmfire"
30,"https"
30,"twittercomBradleyEvanson"
30,"status759021313558097920"
30,"…"
31,"Tracy"
31,"King"
31,"MRI"
31,"Technologist"
31,"at"
31,"NLRHC"
31,"shares"
31,"her"
31,"thoughts"
31,"on"
31,"the"
31,"generosity"
31,"shown"
31,"towards"
31,"rmwb"
31,"during"
31,"the"
31,"ymmfire"
31,""
31,"http"
31,"bitly29zzGXt"
32,"ymmfire"
32,"https"
32,"twittercomglobeandmails"
32,"tatus759043064392355840"
32,"…"
33,"The"
33,"Alberta"
33,"Wildfire"
33,"Donation"
33,"Centre"
33,"operated"
33,"by"
33,"ADRA"
33,"Canada"
33,"has"
33,"a"
33,"new"
33,"blog"
33,"httpwww"
33,"albertawildfiredonationcentrecom"
33,""
33,"Check"
33,"it"
33,"out"
33,"ymmfire"
34,"Wildfires"
34,"take"
34,"a"
34,"chunk"
34,"out"
34,"of"
34,"Imperial"
34,"’s"
34,"Q2"
34,"increased"
34,"Kearl"
34,"production"
34,"helps"
34,"reduce"
34,"impact"
34,"httpwww"
34,"jwnenergycomarticle20167"
34,"wildfirestakechunkoutimperialsq2increasedkearlproductionhelpsreduceimpact"
34,"…"
34,"ymmfire"
34,"energymarket"
35,"Enbridge"
35,"Q2"
35,"results"
35,"impacted"
35,"by"
35,"wildfires"
35,"httpwww"
35,"jwnenergycomarticle20167"
35,"enbridgesq2resultsimpactedwildfires"
35,"…"
35,"pipeline"
35,"markets"
35,"ymmfire"
36,"EXCLUSIVE"
36,"What"
36,"it"
36,"took"
36,"to"
36,"beat"
36,"the"
36,"YMMFire"
36,""
36,"an"
36,"indepth"
36,"look"
36,"by"
36,"warnicam"
36,"Read"
36,"here"
36,"http"
36,"htlywU6F302GfZB"
36,"via"
36,"CBCNews"
37,"735"
37,"Million"
37,"in"
37,"losses"
37,"reported"
37,"by"
37,"suncorenergy"
37,"after"
37,"ymm"
37,"fires"
37,"httpwww"
37,"theglobeandmailcomreportonbusi"
37,"nessindustrynewsenergyandresourcessuncorfeelsimpactofwildfiresinsecondquarterresultsarticle31146423reqidce486693faeb46a39912e3b0669cdf61"
37,"…"
37,"ymmfire"
37,"oil"
37,"oilandgas"
38,"Oilsands"
38,"production"
38,"drops"
38,"25"
38,"per"
38,"cent"
38,"in"
38,"May"
38,"due"
38,"to"
38,"wildfire"
38,""
38,"http"
38,"owly8TIG302Jmm1"
38,"ymm"
38,"oilsands"
38,"ymmfire"
39,"Oilsands"
39,"production"
39,"drops"
39,"25"
39,"per"
39,"cent"
39,"in"
39,"May"
39,"due"
39,"to"
39,"wildfire"
39,""
39,"http"
39,"owly8TIG302Jmm1"
39,"ymm"
39,"oilsands"
39,"ymmfire"
40,"Oilsands"
40,"production"
40,"drops"
40,"25"
40,"per"
40,"cent"
40,"in"
40,"May"
40,"due"
40,"to"
40,"wildfire"
40,""
40,"http"
40,"owly8TIG302Jmm1"
40,"ymm"
40,"oilsands"
40,"ymmfire"
41,"Amazing"
41,"story"
41,"Miss"
41,"you"
41,"Darby"
41,"and"
41,"Dale"
41,"ymmfire"
41,"RMWoodBuffalo"
41,"The"
41,"untold"
41,"story"
41,"of"
41,"the"
41,"fight"
41,"to"
41,"save"
41,"Fort"
41,"McMurray"
41,"httpwww"
41,"cbccainteractivesl"
41,"ongformnewsbattlingthebeastfortmcmurraywildfire"
41,"…"
42,"Cdn"
42,"economy"
42,"shrinks"
42,"more"
42,"than"
42,"expected"
42,"due"
42,"to"
42,"ymmfire"
42,""
42,"Statcan"
42,"http"
42,"bitly2aPniDT"
42,"pictwittercomoxU4ZoETo4"
43,"More"
43,"local"
43,"energy"
43,"companies"
43,"posting"
43,"results"
43,"hit"
43,"by"
43,"ymmfire"
43,"today"
43,"Enbridge"
43,"http"
43,"calgaryheraldcombusinessenerg"
43,"yenbridgeprofitdownasfortmcmurraywildfiresaffectshipments"
43,"…"
43,"Imperial"
43,"http"
43,"calgaryheraldcombusinessenerg"
43,"yimperialoilposts181mlosstiedtoalbertawildfiresrevenuefalls14"
43,"…"
44,"Fort"
44,"McMurray"
44,"wildfire"
44,"knocked"
44,"Canadian"
44,"economy"
44,"into"
44,"reverse"
44,"in"
44,"May"
44,"StatCan"
44,""
44,"http"
44,"owlyvDsC302Jgk7"
44,"ymm"
44,"oilsands"
44,"ymmfire"
45,"Fort"
45,"McMurray"
45,"wildfire"
45,"knocked"
45,"Canadian"
45,"economy"
45,"into"
45,"reverse"
45,"in"
45,"May"
45,"StatCan"
45,""
45,"http"
45,"owlyvDsC302Jgk7"
45,"ymm"
45,"oilsands"
45,"ymmfire"
46,"Fort"
46,"McMurray"
46,"wildfire"
46,"knocked"
46,"Canadian"
46,"economy"
46,"into"
46,"reverse"
46,"in"
46,"May"
46,"StatCan"
46,""
46,"http"
46,"owlyvDsC302Jgk7"
46,"ymm"
46,"oilsands"
46,"ymmfire"
47,"Enbridge"
47,"scorched"
47,"by"
47,"Alberta"
47,"wildfires"
47,"Q2"
47,"profit"
47,"falls"
47,"47"
47,"revenue"
47,"by"
47,"8"
47,""
47,"http"
47,"owlyFRXE302JdKt"
47,"ymm"
47,"oilsands"
47,"ymmfire"
48,"Enbridge"
48,"scorched"
48,"by"
48,"Alberta"
48,"wildfires"
48,"Q2"
48,"profit"
48,"falls"
48,"47"
48,"revenue"
48,"by"
48,"8"
48,""
48,"http"
48,"owlyFRXE302JdKt"
48,"ymm"
48,"oilsands"
48,"ymmfire"
49,"Enbridge"
49,"scorched"
49,"by"
49,"Alberta"
49,"wildfires"
49,"Q2"
49,"profit"
49,"falls"
49,"47"
49,"revenue"
49,"by"
49,"8"
49,""
49,"http"
49,"owlyFRXE302JdKt"
49,"ymm"
49,"oilsands"
49,"ymmfire"
50,"AbGov"
50,"advances"
50,"money"
50,"to"
50,"ymm"
50,"to"
50,"cover"
50,"175M"
50,"uninsurable"
50,"cost"
50,"of"
50,"ymmfire"
50,""
50,"http"
50,"bitly2a4ALuh"
50,"pictwittercom5LGDtn0cA8"
51,"Fort"
51,"McMurray"
51,"Catholic"
51,"School"
51,"District"
51,"ready"
51,"for"
51,"next"
51,"school"
51,"year"
51,"httpwww"
51,"mix1037fmcom20160728105"
51,"60V5rD2SA3rN8twitter"
51,"…"
51,"ymm"
51,"ymmfire"
51,"rmwb"
51,"pictwittercomRjhvwn4hxU"
52,"Fort"
52,"McMurray"
52,"Catholic"
52,"School"
52,"District"
52,"ready"
52,"for"
52,"next"
52,"school"
52,"year"
52,"httpwww"
52,"mix1037fmcom20160728105"
52,"60V5rD2SA3rN8twitter"
52,"…"
52,"ymm"
52,"ymmfire"
52,"rmwb"
52,"pictwittercomgAf51tDAuz"
53,"Canadian"
53,"growers"
53,"donate"
53,"beauty"
53,"to"
53,"residents"
53,"of"
53,"Ft"
53,"McMurray"
53,"ymmfire"
53,"AGGA"
53,"hortidaily"
53,"https"
53,"mfacebookcomstoryphpstor"
53,"yfbid1163113543730152id100321076676076"
53,"…"
53,"pictwittercomfc7g7CZibH"
54,"Do"
54,"you"
54,"have"
54,"some"
54,"time"
54,"to"
54,"volunteer"
54,"this"
54,"week"
54,"ymm"
54,"Sign"
54,"up"
54,"here"
54,""
54,"help"
54,"the"
54,"fmspca"
54,"http"
54,"owlycUK2302mAl8"
54,"ymmfire"
54,"pictwittercomrMqxdYgqyX"
55,"How"
55,"about"
55,"we"
55,"take"
55,"look"
55,"at"
55,"what"
55,"started"
55,"that"
55,"ymmfire"
55,"at"
55,"3am"
55,"the"
55,"edge"
55,"of"
55,"town"
55,"on"
55,"a"
55,"clear"
55,"night"
55,"Sat"
55,"images"
55,"tells"
55,"story"
56,"Municipality"
56,"and"
56,"DeronBilous"
56,"encouraging"
56,"small"
56,"local"
56,"businesses"
56,"to"
56,"use"
56,"new"
56,"centre"
56,"httpwww"
56,"mix1037fmcom20160728105"
56,"50V5qRXFX37IYtwitterymm"
56,"…"
56,"ymmfire"
56,"rmwb"
57,"Municipality"
57,"and"
57,"DeronBilous"
57,"encouraging"
57,"small"
57,"local"
57,"businesses"
57,"to"
57,"use"
57,"new"
57,"centre"
57,"httpwww"
57,"mix1037fmcom20160728105"
57,"50V5qRXFX37IYtwitterymm"
57,"…"
57,"ymmfire"
57,"rmwb"
58,"Fort"
58,"McMurray"
58,"getting"
58,"advance"
58,"of"
58,"provincial"
58,"disaster"
58,"relief"
58,"funds"
58,"gpab"
58,"ymm"
58,"ymmfire"
58,"httpwww"
58,"mygrandeprairienowcom20623fortmcm"
58,"urraygettingadvanceprovincialdisasterrelieffunds"
58,"…"
58,"pictwittercomkyPG3LpCmp"
59,"Ce"
59,"soir"
59,"au"
59,"Téléjournal"
59,"Alberta"
59,"avec"
59,"jefortier"
59,"ymmfire"
59,"suncor"
59,"bière"
59,"GreatDivideTrail"
59,"pictwittercomr0Zfk5YHmC"
60,"I"
60,"positioned"
60,"the"
60,"city"
60,"like"
60,"a"
60,"battlefield"
60,"Dale"
60,"Bendfeld"
60,"says"
60,"of"
60,"the"
60,"YMMFire"
60,"fight"
60,"Read"
60,"http"
60,"cbcca13695637"
60,"http"
60,"snpytv2a843nq"
61,"Fort"
61,"McMurray"
61,"firefighters"
61,"who"
61,"slew"
61,"The"
61,"Beast"
61,"now"
61,"battling"
61,"emotional"
61,"demons"
61,"YMMFire"
61,"http"
61,"owlysGa5302k5HX"
62,"Today"
62,"at"
62,"5"
62,""
62,"Rebuilding"
62,"advice"
62,"for"
62,"ymm"
62,"residents"
62,"We"
62,"go"
62,"1on1"
62,"with"
62,"celebrity"
62,"contractor"
62,"Mike"
62,"Holmes"
62,"ymmfire"
62,"pictwittercomJfFpP3aGHx"
63,"great"
63,"job"
63,"on"
63,"post"
63,"wildfire"
63,"mail"
63,"pick"
63,"up"
63,"13"
63,"minutes"
63,"in"
63,"and"
63,"out"
63,"goodservice"
63,"nicefolksinline"
63,"ymmfire"
64,"Thank"
64,"you"
64,"for"
64,"helping"
64,"us"
64,"raise"
64,"10000"
64,"for"
64,"redcrosscanada"
64,"to"
64,"help"
64,"those"
64,"still"
64,"affected"
64,"by"
64,"the"
64,"Fort"
64,"McMurray"
64,"fires"
64,"ymmfire"
64,"ymmstrong"
65,"Small"
65,"business"
65,"emergency"
65,"relief"
65,"deadline"
65,"extended"
65,"httpwww"
65,"mix1037fmcom20160728105"
65,"27V5pzWWAoXa0twitter"
65,"…"
65,"ymm"
65,"ymmfire"
65,"rmwb"
65,"pictwittercomErFVheLyvo"
66,"Small"
66,"business"
66,"emergency"
66,"relief"
66,"deadline"
66,"extended"
66,"httpwww"
66,"mix1037fmcom20160728105"
66,"27V5pzWWAoXa0twitter"
66,"…"
66,"ymm"
66,"ymmfire"
66,"rmwb"
66,"pictwittercomuS16w5xwwj"
67,"Fort"
67,"McMurray"
67,"wildfire"
67,"875M"
67,"in"
67,"advance"
67,"disaster"
67,"funding"
67,"offered"
67,"to"
67,"municipality"
67,"ymmfire"
67,"abgov"
67,"ymm"
67,"http"
67,"glbncaIT3qHl"
68,"Fort"
68,"McMurray"
68,"wildfire"
68,"875M"
68,"in"
68,"advance"
68,"disaster"
68,"funding"
68,"offered"
68,"to"
68,"municipality"
68,"ymmfire"
68,"abgov"
68,"ymm"
68,"http"
68,"glbncaJ1BgF5"
69,"Fort"
69,"McMurray"
69,"wildfire"
69,"875M"
69,"in"
69,"advance"
69,"disaster"
69,"funding"
69,"offered"
69,"to"
69,"municipality"
69,"ymmfire"
69,"abgov"
69,"ymm"
69,"http"
69,"glbncam4bNyh"
70,"Fort"
70,"McMurray"
70,"wildfire"
70,"875M"
70,"in"
70,"advance"
70,"disaster"
70,"funding"
70,"offered"
70,"to"
70,"municipality"
70,"ymmfire"
70,"abgov"
70,"ymm"
70,"http"
70,"glbnca4lRIJX"
71,"fmspca"
71,"is"
71,"OPEN"
71,"Wed"
71,"to"
71,"Sun"
71,"July"
71,"2731"
71,"115pm"
71,"for"
71,"FREE"
71,"pet"
71,"supplies"
71,"Kennels"
71,"toys"
71,"more"
71,"ymmfire"
71,"ymmstrong"
71,"ymm"
71,"pictwittercomZpnSlp45LT"
72,"GOA"
72,"advancing"
72,"875m"
72,"in"
72,"disaster"
72,"relief"
72,"funding"
72,"to"
72,"RMWB"
72,"httpwww"
72,"mix1037fmcom20160728goa"
72,"advancing875mindisasterrelieffundingtormwbV5puhh7eNYtwitter"
72,"…"
72,"ymmfire"
72,"rmwb"
72,"ymm"
72,"pictwittercomEB8b4BX0lw"
73,"GOA"
73,"advancing"
73,"875m"
73,"in"
73,"disaster"
73,"relief"
73,"funding"
73,"to"
73,"RMWB"
73,"httpwww"
73,"mix1037fmcom20160728goa"
73,"advancing875mindisasterrelieffundingtormwbV5puhh7eNYtwitter"
73,"…"
73,"ymmfire"
73,"rmwb"
73,"ymm"
73,"pictwittercomzY0baAnU7w"
74,"A"
74,"tour"
74,"of"
74,"the"
74,"Business"
74,"Resource"
74,"Centre"
74,"in"
74,"ymm"
74,"today"
74,"with"
74,"Minister"
74,"DeronBilous"
74,""
74,"rmwb"
74,"MayorMelissa"
74,"ymmfire"
74,"pictwittercomTPKDsefbk7"
75,"Minister"
75,"of"
75,"Economic"
75,"Development"
75,"DeronBilous"
75,""
75,"MayorMelissa"
75,"annouce"
75,"small"
75,"business"
75,"support"
75,"ymm"
75,"ymmfire"
75,"rmwb"
75,"pictwittercomJinIE8toxk"
76,"Plantsbaskets"
76,"on"
76,"their"
76,"way"
76,"to"
76,"Fort"
76,"McMurray"
76,"httpwww"
76,"mix1037fmcom20160728105"
76,"23"
76,"…"
76,"ymm"
76,"ymmfire"
76,"rmwb"
76,"Mix1037radio"
76,"pictwittercomYZMfRgR4xL"
77,"Net"
77,"loss"
77,"of"
77,"735"
77,"million"
77,"for"
77,"Suncor"
77,"httpwww"
77,"mix1037fmcom20160728105"
77,"14"
77,"…"
77,"ymm"
77,"ymmfire"
77,"rmwb"
77,"Mix1037radio"
77,"pictwittercomOJHCQOPOb0"
78,"Province"
78,"says"
78,"they"
78,"are"
78,"advancing"
78,"the"
78,"RMWB"
78,"875m"
78,"in"
78,"disaster"
78,"relief"
78,"funding"
78,"ymmfire"
78,"ymm"
78,"rmwb"
79,"Province"
79,"says"
79,"they"
79,"are"
79,"advancing"
79,"the"
79,"RMWB"
79,"875m"
79,"in"
79,"disaster"
79,"relief"
79,"funding"
79,"ymmfire"
79,"ymm"
79,"rmwb"
80,"Nice"
80,"seeing"
80,"DeronBilous"
80,"in"
80,"ymm"
80,"supporting"
80,"ymmbiz"
80,"aft"
80,"ymmfire"
80,""
80,"Rebuilding"
80,"will"
80,"be"
80,"hard"
80,"lucky"
80,"to"
80,"have"
80,"albertaNDP"
80,"pictwittercomwp0VmRjD3M"
81,"Minister"
81,"of"
81,"Economic"
81,"Development"
81,"Deron"
81,"Bilous"
81,"annouces"
81,"support"
81,"for"
81,"small"
81,"businesses"
81,"in"
81,"region"
81,"ymm"
81,"ymmfire"
81,"rmwb"
81,"pictwittercomjNcu3nh1vr"
82,"To"
82,"me"
82,"folks"
82,"like"
82,"Wall"
82,"Fildebrandt"
82,"Kenney"
82,"could"
82,"learn"
82,"a"
82,"tremendous"
82,"amount"
82,"about"
82,"leadership"
82,"from"
82,"RachelNotley"
82,""
82,"ymmfire"
82,"tragedy"
82,"response"
83,"Finally"
83,"heard"
83,"back"
83,"from"
83,"the"
83,"Red"
83,"Cross"
83,"on"
83,"ymmfire"
83,"offers"
83,"for"
83,"places"
83,"to"
83,"stay"
83,"Just"
83,"forwarded"
83,"the"
83,"please"
83,"review"
83,"draft"
83,"of"
83,"form"
83,"letter"
83,"email"
84,"Grey"
84,"Tiger"
84,"in"
84,"a"
84,"temporary"
84,"home"
84,"while"
84,"his"
84,"family"
84,"figured"
84,"out"
84,"what"
84,"next"
84,"following"
84,"ymmfire"
84,""
84,"Hear"
84,"his"
84,"story"
84,"on"
84,"Ep"
84,"17"
84,"pictwittercompGdL34A7d2"
85,"Whole"
85,"neighbourhoods"
85,"have"
85,"been"
85,"deleted"
85,"while"
85,"some"
85,"houses"
85,"very"
85,"close"
85,"by"
85,"are"
85,"completely"
85,"untouched"
85,"ymmfire"
85,"envhist"
85,"pictwittercomBj7UPFS7TG"
86,"Way"
86,"to"
86,"go"
86,"TheBrick"
86,""
86,"as"
86,"if"
86,"FortMacFire"
86,"FortMcMurray"
86,"ymmfire"
86,"we"
86,"havent"
86,"been"
86,"through"
86,"enough"
86,"So"
86,"disappointed"
86,"pictwittercom6YF6x2VvH6"
87,"ableg"
87,"abpoli"
87,"ymmfire"
87,"https"
87,"twittercomcalgaryherald"
87,"status758660863054282752"
87,"…"
88,"fmspca"
88,"is"
88,"OPEN"
88,"Wed"
88,"to"
88,"Sun"
88,"July"
88,"2731"
88,"115pm"
88,"for"
88,"FREE"
88,"pet"
88,"supplies"
88,"Kennels"
88,"toys"
88,"more"
88,"ymmfire"
88,"ymmstrong"
88,"ymm"
88,"pictwittercomzb1WnDaKUS"
89,""
89,"suncorenergy"
89,"s"
89,"assets"
89,"made"
89,"it"
89,"out"
89,"of"
89,"ymmfire"
89,"safely"
89,"but"
89,"its"
89,"Q2"
89,"didnt"
89,""
89,"SU"
89,"oilsands"
89,"http"
89,"googlJlonwT"
89,"pictwittercom899qZlToSI"
90,"Were"
90,"proud"
90,"to"
90,"remain"
90,"part"
90,"of"
90,"PGATourCanada"
90,"as"
90,"title"
90,"sponsor"
90,"of"
90,"OilCountryChamp"
90,"w"
90,"proceeds"
90,"going"
90,"to"
90,"ymmfire"
90,"relief"
90,"effort"
90,"ymm"
90,"yeg"
91,"La"
91,"pétrolière"
91,"Suncor"
91,"a"
91,"enregistré"
91,"des"
91,"pertes"
91,"nettes"
91,"de"
91,"735"
91,"millions"
91,"de"
91,"dollars"
91,"en"
91,"raison"
91,"du"
91,"feu"
91,"de"
91,"Fort"
91,"McMurray"
91,"ymmfire"
91,"FortMcmurray"
92,"The"
92,"untold"
92,"story"
92,"of"
92,"the"
92,"fight"
92,"to"
92,"save"
92,"FortMcMurray"
92,"httpwww"
92,"cbccainteractivesl"
92,"ongformnewsbattlingthebeastfortmcmurraywildfire"
92,"…"
92,"via"
92,"CBCNews"
92,"ymmfire"
93,"ICYMI"
93,"ymmfire"
93,"leads"
93,"to"
93,"big"
93,"Q2"
93,"loss"
93,"for"
93,"Suncor"
93,""
93,"http"
93,"bitly2aduNDF"
93,"pictwittercomXLGeJ6WWwk"
94,"Local"
94,"FoodBank"
94,"making"
94,"great"
94,"use"
94,"of"
94,"1million"
94,"fr"
94,"RedCrossCanada"
94,"ymmfire"
94,"relief"
94,"Via"
94,"Fort"
94,"McMurray"
94,"Today"
94,"httpwww"
94,"fortmcmurraytodaycom20160727woo"
94,"dbuffalofoodbankbenefitsfrom1milliondonation"
94,"…"
95,"Wildfire"
95,"hands"
95,"Suncor"
95,"a"
95,"735million"
95,"loss"
