"tweets","words"
1,"First"
1,"Nations"
1,"left"
1,"out"
1,"of"
1,"Fort"
1,"McMurray"
1,"fire"
1,"response"
1,"Indigenousled"
1,"report"
1,"says"
1,"By"
1,"row1960"
1,"ymmfire"
1,"ymm"
1,"httpswww"
1,"theglobeandmailcomcanadaarticle"
1,"firstnationsleftoutofmcmurrayfireresponseindigenousled"
1,"…"
2,"Excited"
2,"that"
2,"the"
2,"Indigenous"
2,"Wildfire"
2,"Research"
2,"project"
2,"we"
2,"had"
2,"the"
2,"opportunity"
2,"to"
2,"work"
2,"on"
2,"was"
2,"featured"
2,"by"
2,"Mix1037FMNews"
2,"McMurray"
2,"Matters"
2,"yesterday"
2,"If"
2,"you"
2,"havent"
2,"had"
2,"a"
2,"chance"
2,"please"
2,"give"
2,"it"
2,"a"
2,"listen"
2,"http"
2,"cfvrstreamonfmlistenpl3199"
2,"smc5"
2,"…"
2,"ymm"
2,"ymmfire"
2,"Métis"
2,"FirstNatons"
3,"Great"
3,"work"
3,"jarynvecchio"
3,""
3,"ymm"
3,"ymmfire"
3,"Mix1037FMNews"
3,"https"
3,"twittercomMix1037FMNews"
3,"status1056982259851452417"
3,"…"
4,"Glad"
4,"this"
4,"research"
4,"project"
4,"is"
4,"being"
4,"made"
4,"public"
4,"Great"
4,"work"
4,"allanbadam"
4,""
4,"mcmurraymetis"
4,""
4,"Bill"
4,"and"
4,"willowspringsss"
4,"Tim"
4,"ymm"
4,"ymmfire"
4,"https"
4,"twittercomMix1037FMNews"
4,"status1056982259851452417"
4,"…"
5,"New"
5,"monument"
5,"unveiled"
5,"at"
5,"KeyanoCollege"
5,"recognizes"
5,"spirit"
5,"strength"
5,"and"
5,"resiliency"
5,"of"
5,"Wood"
5,"Buffalo"
5,"http"
5,"owlyH36z30mq0HN"
5,"ymm"
5,"ymmfire"
5,"rmwb"
5,"pictwittercomizfpmtGcsI"
6,"MeganMcKenny"
6,"FMCSD"
6,"and"
6,"Candace"
6,"Denison"
6,"of"
6,"Foothills"
6,"School"
6,"Division"
6,"on"
6,"High"
6,"River"
6,"Flood"
6,"and"
6,"YMMFire"
6,""
6,"Mental"
6,"Health"
6,"Recovery"
6,"CACEcon2018"
6,"caceacace"
6,"pictwittercomHxcg659aVJ"
7,"RT"
7,"albertaNDP"
7,"RT"
7,"DanielleLarivee"
7,"Craig"
7,"MacDonald"
7,"prez"
7,"of"
7,"AB"
7,"Firefighters"
7,"Assoc"
7,"talks"
7,"about"
7,"albertaNDP"
7,"policies"
7,"min"
7,"wage"
7,"labour"
7,"code"
7,"opioid"
7,"crisis"
7,"But"
7,"he"
7,"talks"
7,"about"
7,"the"
7,"ymmfire"
7,""
7,"“After"
7,"everyone"
7,"left"
7,"RachelNotley"
7,"showed"
7,"up"
7,"It"
7,"showed"
7,"us"
7,"w…"
7,"pictwittercomQ8rsv6bUI0"
7,"ymmfire1056595010924277761"
8,"Craig"
8,"MacDonald"
8,"prez"
8,"of"
8,"AB"
8,"Firefighters"
8,"Assoc"
8,"talks"
8,"about"
8,"albertaNDP"
8,"policies"
8,"min"
8,"wage"
8,"labour"
8,"code"
8,"opioid"
8,"crisis"
8,"But"
8,"he"
8,"talks"
8,"about"
8,"the"
8,"ymmfire"
8,""
8,"“After"
8,"everyone"
8,"left"
8,"RachelNotley"
8,"showed"
8,"up"
8,"It"
8,"showed"
8,"us"
8,"what"
8,"kind"
8,"of"
8,"leader"
8,"she"
8,"was”"
8,"ableg"
8,"abpoli"
8,"FightingForYou"
8,"pictwittercomoGmKxkr12N"
9,"httpswww"
9,"facebookcomsheilapearcec"
9,"hampionvideos10156339710033124"
9,"…"
9,"LailaGoodridge"
9,"TanyYao"
9,"jkenney"
9,"RachelNotley"
9,"DonaldKScott"
9,"Please"
9,"help"
9,"ymm"
9,"abpoli"
9,"ymmfire"
10,"Congrats"
10,"to"
10,"KeleighCMC"
10,""
10,"PierreCMC"
10,""
10,"and"
10,"GlobalJump"
10,"on"
10,"winning"
10,"a"
10,"Global"
10,"Silver"
10,"Award"
10,"at"
10,"the"
10,"2018"
10,"Constantinus"
10,"Awards"
10,"Read"
10,"more"
10,"about"
10,"their"
10,"amazing"
10,"work"
10,"on"
10,"the"
10,"Back"
10,"to"
10,"Business"
10,"Coaching"
10,"Program"
10,"following"
10,"the"
10,"ymmfire"
10,"wildfires"
10,"httpswww"
10,"cmccanadacaconsultarticl"
10,"esalltopicscmcprojectoftheyearprofilesbacktobusinesscoachingwoodbuffaloalberta"
10,"…"
10,"leadership"
10,"consulting"
10,"pictwittercom02Rm0Tjvju"
11,"Very"
11,"proud"
11,"that"
11,"our"
11,"ymmfire"
11,"research"
11,"w"
11,"Indigenous"
11,"communities"
11,"is"
11,"being"
11,"released"
11,"on"
11,"October"
11,"30"
11,"2018"
11,"I"
11,"hope"
11,"ymm"
11,""
11,"ableg"
11,""
11,"Cdnpoli"
11,"take"
11,"the"
11,"recommendations"
11,"seriously"
11,""
11,"use"
11,"this"
11,"as"
11,"an"
11,"opportunity"
11,"to"
11,"build"
11,"emergencypreparednessplans"
11,"through"
11,"reconciliation"
11,"TRC"
11,"pictwittercomuqfQWNlwHW"
12,"Notleys"
12,"government"
12,"didnt"
12,"campaign"
12,"on"
12,"extinguishing"
12,"the"
12,"ymmfire"
12,""
12,"They"
12,"just"
12,"went"
12,"ahead"
12,"and"
12,"did"
12,"it"
12,"What"
12,"ELSE"
12,"will"
12,"they"
12,"do"
12,"ableg"
12,"pictwittercomwuv24oalDo"
13,"Glad"
13,"this"
13,"project"
13,"regarding"
13,"the"
13,"impacts"
13,"of"
13,"the"
13,"ymmfire"
13,"on"
13,"Indigenous"
13,"people"
13,"is"
13,"finally"
13,"complete"
13,"and"
13,"ready"
13,"to"
13,"launch"
13,"Hope"
13,"that"
13,"youre"
13,"able"
13,"to"
13,"join"
13,"us"
13,"in"
13,"ymm"
13,""
13,"If"
13,"not"
13,"stay"
13,"connected"
13,"for"
13,"information"
13,"on"
13,"how"
13,"to"
13,"connect"
13,"to"
13,"the"
13,"Live"
13,"Feed"
13,"FN"
13,"Métis"
13,"AthabascaTC"
13,"McMurrayMetis"
13,"pictwittercomqVo8oiOZs2"
14,"25"
14,"To"
14,"assess"
14,"drying"
14,"threat"
14,"burn"
14,"severity"
14,"measured"
14,"in"
14,"Fort"
14,"McMurray"
14,"YMMFire"
14,"drained"
14,"peatland"
14,"Over"
14,"50"
14,"prefire"
14,"carbon"
14,"stock"
14,"lost"
14,"through"
14,"combustion"
14,"http"
14,"iopscienceioporgarticle10108"
14,"817489326aaa136meta"
14,"…"
14,"SWSTwitterSymp2018"
15,"Congrats"
15,"RMWoodBuffalo"
15,""
15,"FRIAA"
15,"is"
15,"so"
15,"pleased"
15,"to"
15,"work"
15,"with"
15,"you"
15,"on"
15,"this"
15,"Feature"
15,"article"
15,"in"
15,"our"
15,"September"
15,"newsletter"
15,"on"
15,"ymmfire"
15,"FireSmart"
15,"https"
15,"friaaabcawpcontentupl"
15,"oads201809BranchingOutSeptember2018pdf"
15,"…"
15,"FireSmartCanada"
15,"https"
15,"twittercomRMWoodBuffalo"
15,"status1047866369725931520"
15,"…"
16,"Please"
16,"Vote"
16,""
16,"ONLY"
16,"24"
16,"HOURS"
16,"Competition"
16,""
16,"httpswww"
16,"avivacommunityfundorgvotingproject"
16,"view18614"
16,"…"
16,"Charmaine"
16,"Hammondgroupbiz"
16,"worked"
16,"on"
16,"a"
16,"film"
16,"about"
16,"MentalHealth"
16,"and"
16,"the"
16,"FortMcMurray"
16,"Fire"
16,"recovery"
16,""
16,"rebuild"
