"tweets","words"
1,"Fort"
1,"McMurray"
1,"rebuild"
1,"happening"
1,"too"
1,"quickly"
1,"and"
1,"cheaply"
1,"KPMG"
1,"review"
1,"finds"
1,"YMM"
1,"YMMfire"
1,"https"
1,"betatheglobeandmailcomnewsbritishc"
1,"olumbiafortmcmurrayrebuildhappeningtooquicklyandcheaplyreviewfindsarticle35825730"
1,"…"
2,"FeelGoodFriday"
2,"YouMakeMeFeel"
2,"ymmfire"
2,"Yarmouth"
2,"runtothetruth"
2,"sataniclegalcult"
2,"BCCRSS"
2,""
2,"ilovethebccrss"
2,"https"
2,"bccrsswordpresscom"
3,"There"
3,"wasnt"
3,"enough"
3,"warning"
3,"Residents"
3,""
3,"officials"
3,"respond"
3,"to"
3,"latest"
3,"report"
3,"on"
3,"lessons"
3,"learned"
3,"from"
3,"ymmfire"
3,"http"
3,"glbncabkqs3C"
3,"ymm"
4,"There"
4,"wasnt"
4,"enough"
4,"warning"
4,"Residents"
4,""
4,"officials"
4,"respond"
4,"to"
4,"latest"
4,"report"
4,"on"
4,"lessons"
4,"learned"
4,"from"
4,"ymmfire"
4,"http"
4,"glbnca9LFAxg"
4,"ymm"
5,"There"
5,"wasnt"
5,"enough"
5,"warning"
5,"Residents"
5,""
5,"officials"
5,"respond"
5,"to"
5,"latest"
5,"report"
5,"on"
5,"lessons"
5,"learned"
5,"from"
5,"ymmfire"
5,"http"
5,"glbncaQoIXw7"
5,"ymm"
6,"Prevention"
6,"disaster"
6,"management"
6,"key"
6,"lessons"
6,"from"
6,"Fort"
6,"McMurray"
6,"wildfire"
6,"report"
6,""
6,"httpwww"
6,"660newscom20170727pre"
6,"ventiondisastermanagementkeylessonsfortmcmurraywildfirereport"
6,"…"
6,"ymm"
6,"ymmfire"
6,"pictwittercomQw9NE0Az2v"
7,"bcwildfire"
7,"bcwildfires"
7,"ymmfire"
7,"lessonslearned"
7,"https"
7,"twittercomCBCEdmontonst"
7,"atus890618296973881344"
7,"…"
8,"Unified"
8,"command"
8,"could"
8,"have"
8,"been"
8,"should"
8,"have"
8,"been"
8,"better"
8,"says"
8,"working"
8,"on"
8,"making"
8,"that"
8,"better"
8,"w"
8,"relationship"
8,"wAB"
8,"Forestry"
8,"ymmfire"
9,"ymmfire"
9,"report"
9,"also"
9,"recommends"
9,"use"
9,"of"
9,"Incident"
9,"Command"
9,"System"
9,"during"
9,"emerg"
9,"to"
9,"ensure"
9,"single"
9,"point"
9,"of"
9,"command"
9,"pictwittercom7hzz8mnhez"
10,"Fire"
10,"Chief"
10,"Jody"
10,"Butz"
10,"says"
10,"some"
10,"hard"
10,"truths"
10,"emerged"
10,"through"
10,"this"
10,"process"
10,"but"
10,"will"
10,"embrace"
10,"them"
10,"as"
10,"catalyst"
10,"to"
10,"change"
10,"ymmfire"
11,"CAO"
11,"says"
11,"this"
11,"report"
11,"is"
11,"not"
11,"about"
11,"laying"
11,"blame"
11,"ymmfire"
12,"Report"
12,"on"
12,"ymmfire"
12,"also"
12,"suggests"
12,"removing"
12,"Dir"
12,"of"
12,"Emerg"
12,"Mgmt"
12,"from"
12,"Fire"
12,"Chiefs"
12,"duties"
12,"so"
12,"chief"
12,"can"
12,"focus"
12,"on"
12,"fire"
12,"pictwittercom18UUKJev83"
13,"Report"
13,"calls"
13,"for"
13,"more"
13,"evacuation"
13,"planning"
13,"training"
13,"and"
13,"communication"
13,"It"
13,"also"
13,"recommends"
13,"a"
13,"pet"
13,"rescue"
13,"program"
13,"ymmfire"
14,"May"
14,"3"
14,"230"
14,"pm"
14,"–"
14,"fire"
14,"entered"
14,"Fort"
14,"McMurray"
14,"mandatory"
14,"evacuation"
14,"of"
14,"RMWB"
14,"ymmfire"
15,"May"
15,"3"
15,"11"
15,"am"
15,"–"
15,"fire"
15,"officials"
15,"advised"
15,"to"
15,"be"
15,"prepared"
15,"but"
15,"also"
15,"to"
15,"carry"
15,"on"
15,"wroutines"
15,"ymmfire"
16,"Report"
16,"finds"
16,"“inconsistent"
16,"messaging”"
16,"may"
16,"not"
16,"have"
16,"communicated"
16,"danger"
16,"ymmfire"
16,"presented"
16,"to"
16,"community"
17,"22"
17,"–"
17,"hindering"
17,"ability"
17,"to"
17,"assess"
17,"the"
17,"risk"
17,"to"
17,"the"
17,"community"
17,"ymmfire"
18,"Report"
18,"incites"
18,"REOC"
18,"officals"
18,"didn’t"
18,"understand"
18,"technical"
18,"language"
18,"as"
18,"wildfire"
18,"progressed"
18,"eg"
18,"crossover"
18,"conditions"
18,"burn"
18,"rate"
18,"12"
18,"ymmfire"
19,"Wood"
19,"Buffalo"
19,"releasing"
19,"Fort"
