"tweets","words"
5,"ortmcmurraywildfireanimalcaregapsresearch"
5,"…"
6,"From"
6,"communication"
6,"issues"
6,"to"
6,"struggling"
6,"to"
6,"obtain"
6,"vet"
6,"records"
6,"and"
6,"caring"
6,"for"
6,"exotic"
6,"animals"
6,"a"
6,"Calgary"
6,"researcher"
6,"says"
6,"the"
6,"Fort"
6,"McMurray"
6,"wildfire"
6,"showed"
6,"how"
6,"pets"
6,"are"
6,"often"
6,"overlooked"
6,"in"
6,"disaster"
6,"planning"
6,"yeg"
6,"ymm"
6,"ymmfire"
6,"https"
6,"tribaletTgJop"
7,"Los"
7,"hay"
7,"peores"
7,"El"
7,"del"
7,"incendio"
7,"de"
7,"FortMcMurray"
7,"ymmfire"
7,"Alberta"
7,"Canadá"
7,"llegó"
7,"hasta"
7,"España"
7,"https"
7,"twittercomWildlandFirefi"
7,"gstatus733923316101177344"
7,"…"
8,"And"
8,"people"
8,"still"
8,"dont"
8,"appreciate"
8,"the"
8,"miracle"
8,"that"
8,"was"
8,"the"
8,"ymmfire"
8,"evacuation"
8,"and"
8,"fire"
8,"response"
8,"It"
8,"could"
8,"have"
8,"been"
8,"a"
8,"human"
8,"catastrophe"
8,"not"
8,"just"
8,"an"
8,"insurance"
8,"and"
8,"displacement"
8,"disaster"
8,"https"
8,"twittercomTheAPJournalis"
8,"tstatus1064170921940918277"
8,"…"
9,"Fort"
9,"McMurray"
9,"residents"
9,"still"
9,"struggling"
9,"to"
9,"rebuild"
9,"and"
9,"return"
9,"home"
9,"after"
9,"the"
9,"2016"
9,"wildfire"
9,"will"
9,"get"
9,"2"
9,"million"
9,"in"
9,"financial"
9,"assistance"
9,"from"
9,"the"
9,"local"
9,"municipality"
9,"http"
9,"anphaca20181116ymm"
9,"2mwildfirereliefcbc"
9,"…"
9,"ymm"
9,"fortmac"
9,"fortmcmurray"
9,"alberta"
9,"ymmfire"
9,"pictwittercomHVx7dQmc1Z"
10,"It"
10,"is"
10,"a"
10,"longroad"
10,"back"
10,"after"
10,"something"
10,"like"
10,"the"
10,"ParadiseFire"
10,""
10,"but"
10,"it"
10,"can"
10,"be"
10,"done"
10,"if"
10,"you"
10,"listen"
10,"to"
10,"groups"
10,"like"
10,"UPHelp"
10,""
10,"They"
10,"helped"
10,"us"
10,"so"
10,"much"
10,"after"
10,"the"
10,"YMMFire"
10,"as"
10,"we"
10,"learned"
10,"how"
10,"to"
10,"deal"
10,"with"
10,"our"
10,"Insurance"
10,"Company"
10,"httpswww"
10,"uphelporgblogcampfire"
10,"insuranceclaimhelp"
10,"…"
10,"pictwittercom3iPm4CyD91"
10,"–"
10,"bei"
10,"Beacon"
10,"Hill"
11,"For"
11,"many"
11,"residents"
11,"who"
11,"fled"
11,"for"
11,"their"
11,"lives"
11,"as"
11,"a"
11,"ferocious"
11,"wildfire"
11,"ripped"
11,"through"
11,"Fort"
11,"McMurray"
11,"in"
11,"2016"
11,"the"
11,"psychological"
11,"scars"
11,"still"
11,"linger"
11,"ymmfire"
11,"ymm"
11,"fortmac"
11,"fortmcmurray"
11,"trauma"
11,"alberta"
11,"health"
11,"httpswww"
11,"cbccanewscanadaed"
11,"montonfortmcmurraywildfirementalhealthstudy14882162"
11,"…"
12,"Theres"
12,"a"
12,"lot"
12,"of"
12,"people"
12,"considering"
12,"bankruptcy"
12,"but"
12,"theres"
12,"a"
12,"fair"
12,"number"
12,"of"
12,"people"
12,"considering"
12,"suicide"
12,"as"
12,"a"
12,"way"
12,"to"
12,"get"
12,"out"
12,"condo"
12,"owner"
12,"Becky"
12,"Benoit"
12,"said"
12,"about"
12,"the"
12,"Hillview"
12,"complex"
12,"All"
12,"we"
12,"want"
12,"to"
12,"know"
12,"is"
12,"where"
12,"all"
12,"the"
12,"money"
12,"went"
12,"https"
12,"tribalnWqoZUG"
12,"yeg"
12,"ymm"
12,"ymmfire"
13,"Understand"
13,"your"
13,"anxiety"
13,"over"
13,"this"
13,"Went"
13,"through"
13,"this"
13,"may"
13,"2016"
13,"ymmfire"
13,""
13,"thebeast"
13,""
13,"Away"
13,"from"
13,"home"
13,"for"
13,"a"
13,"month"
13,"A"
13,"difficult"
13,"time"
13,"Thinking"
13,"of"
13,"you"
13,"all"
14,"Con"
14,"ese"
14,"vientoimposible"
14,"creo"
14,"que"
14,"hoy"
14,"calmaba"
14,"En"
14,"Fort"
14,"MacMurray"
14,"YMMFire"
14,"el"
14,"frente"
14,"saltó"
14,"un"
14,"rio"
14,"por"
14,"donde"
14,"tenía"
14,"1"
14,"km"
14,"de"
14,"anchoes"
14,"que"
14,"son"
14,"verdaderos"
14,"monstruos"
15,"LISTEN"
15,"Vincent"
15,"Agyapong"
15,"speaks"
15,"with"
15,"ryanjespersen"
15,"about"
15,"the"
15,"ongoing"
15,"effects"
15,"of"
15,"the"
15,"Fort"
15,"McMurray"
15,"wildfire"
15,"https"
15,"bitly2Os9BwN"
15,"ymm"
15,"ymmfire"
15,"https"
15,"twittercom630CHEDstatus"
15,"1056581075990953984"
15,"…"
16,"For"
16,"anyone"
16,"considering"
16,"building"
16,"a"
16,"home"
16,"with"
16,"novhausmovement"
16,""
16,"please"
16,"read"
16,"this"
16,"heartbreaking"
16,"post"
16,"by"
16,"peterfortna"
16,""
16,"httpswww"
16,"facebookcom541301700post"
16,"s10156068623206701"
16,"…"
16,"ymm"
16,"ymmfire"
16,"kelowna"
16,"yeg"
17,"All"
17,"the"
17,"information"
17,"regarding"
17,"the"
17,"Rebuilding"
17,"Resilient"
17,"Indigenous"
17,"Communities"
17,"project"
17,"completed"
17,"on"
17,"behalf"
17,"of"
17,"AthabascaTC"
17,""
17,"the"
17,"Athabasca"
17,"River"
17,"Métis"
17,"and"
17,"Nistawoyou"
17,"Friendship"
17,"Centre"
17,"can"
17,"be"
17,"found"
17,"at"
17,"httpwww"
17,"willowspringssscomblog"
17,""
17,"ymm"
17,"ymmfire"
17,"disastermanagement"
18,"Remember"
18,"that"
18,"time"
18,"novhausmovement"
18,""
18,"a"
18,"new"
18,"yeg"
18,"startup"
18,"was"
18,"going"
18,"to"
18,"come"
18,"to"
18,"ymm"
18,""
18,"help"
18,"resettle"
18,"ymmfire"
18,"evacuees"
18,"Yeah"
18,"that"
18,"never"
18,"happened"
18,"they"
18,"took"
18,"peoples"
18,"deposits"
18,"without"
18,"building"
18,"the"
18,"houses"
18,"Now"
18,"Im"
18,"stuck"
18,"with"
18,"a"
18,"hole"
18,"in"
18,"a"
18,"lot"
18,"facing"
18,"a"
18,"third"
18,"winter"
18,"without"
18,"a"
18,"house"
18,"https"
18,"twittercomViaMariaNstat"
18,"us779350152465092608"
18,"…"
