"tweets","words"
1,"This"
1,"seems"
1,"good"
1,"No"
1,"reason"
1,"people"
1,"from"
1,"YMMfire"
1,"who"
1,"lost"
1,"everything"
1,"should"
1,"be"
1,"kicked"
1,"while"
1,"theyre"
1,"down"
1,"by"
1,"tariffs"
1,"http"
1,"lethbridgeheraldcombusiness2017"
1,"0227fortmcmurrayaltahomeownerstobecompensatedforhikeddrywallduties"
1,"…"
2,"Victims"
2,"of"
2,"the"
2,"Fort"
2,"McMurray"
2,"fure"
2,"will"
2,"be"
2,"paid"
2,"back"
2,"for"
2,"duties"
2,"on"
2,"drywall"
2,"they"
2,"needed"
2,"for"
2,"home"
2,"repairs"
2,"ymmfire"
2,"httpwww"
2,"cbccanewsbusiness"
2,"ottawadrywallmorneau14000708cmprss"
2,"…"
3,""
3,"they"
3,"werent"
3,"Wildfires"
3,"they"
3,"were"
3,"geoengineering"
3,"d"
3,"of"
3,"course"
3,"most"
3,"cdnpoli"
3,"would"
3,"rather"
3,"not"
3,"know"
3,"ymmfire"
3,"pictwittercomMTJ414czPe"
4,"Minister"
4,"of"
4,"Finance"
4,"BillMorneau"
4,"in"
4,"ymm"
4,"to"
4,"make"
4,"an"
4,"important"
4,"announcement"
4,"on"
4,"support"
4,"for"
4,"residents"
4,"rebuilding"
4,"after"
4,"the"
4,"YMMFire"
4,"pictwittercom6cCNmOBfK8"
5,"Curious"
5,"to"
5,"see"
5,"what"
5,"the"
5,"Fort"
5,"McMurray"
5,"fire"
5,"rebuild"
5,"looks"
5,"like"
5,"Check"
5,"out"
5,"these"
5,"aerial"
5,"panos"
5,"http"
5,"uavnorthcafortmcmurray"
5,"firerebuildaerialpanoramicphotos"
5,"…"
5,"yeg"
5,"ymm"
5,"ymmfire"
5,"pictwittercomQtY9KJ5X94"
6,"Bill"
6,"Morneau"
6,"to"
6,"announce"
6,"drywall"
6,"tariff"
6,"changes"
6,"targeting"
6,"Fort"
6,"McMurray"
6,"fire"
6,"victims"
6,"httpwww"
6,"cbccanewsbusiness"
6,"ottawadrywallmorneau14000708"
6,"…"
6,"ymm"
6,"ymmfire"
6,"FortMacFire"
7,"20MM"
7,"in"
7,"govt"
7,"aid"
7,"only"
7,"highlights"
7,"massive"
7,"gap"
7,"between"
7,"insured"
7,"losses"
7,""
7,"total"
7,""
7,"impact"
7,"of"
7,"YMMfire"
7,"extremeweather"
7,"https"
7,"lnkdineYvC5sv"
8,"Nine"
8,"months"
8,"after"
8,"the"
8,"Fort"
8,"McMurray"
8,"fire"
8,"city"
8,"showing"
8,"signs"
8,"of"
8,"a"
8,"baby"
8,"boom"
8,"http"
8,"tribalLDdQEcX"
8,"From"
8,"globemartyk"
8,"ymmfire"
8,"pictwittercomauJ7Otg7OW"
9,"Nine"
9,"months"
9,"after"
9,"the"
9,"Fort"
9,"McMurray"
9,"fire"
9,"city"
9,"showing"
9,"signs"
9,"of"
9,"a"
9,"baby"
9,"boom"
9,"http"
9,"tribaloa4mnd5"
9,"From"
9,"globemartyk"
9,"ymmfire"
9,"pictwittercomTqyS009ZTo"
10,"Hail"
10,"to"
10,"the"
10,"Chief"
10,"Darby"
10,"Allen"
10,"ymmfire"
10,"ymmfire"
10,"ymmstrong"
10,"weloveymm"
10,"yeg"
10,"yyc"
10,"https"
10,"twittercomctvnewsstatus"
10,"835331527013711872"
10,"…"
11,"WATCH"
11,"After"
11,"leading"
11,"the"
11,"battle"
11,"against"
11,"ymmfire"
11,""
11,"Darby"
11,"Allen"
11,"has"
11,"officially"
11,"retired"
11,"BreannaCTV"
11,"reports"
11,"http"
11,"edmontonctvnewscavideoclipId1"
11,"065518binId11203428playlistPageNum1"
11,"…"
11,"yeg"
11,"ymm"
12,"Dr"
12,"Dan"
12,"Thompson"
12,"NRCan"
12,"CFS"
12,"on"
12,"CBCQuirks"
12,"explains"
12,"how"
12,"forests"
12,"are"
12,"recovering"
12,"from"
12,"ymmfire"
12,"httpwww"
12,"cbccaradioquirksi"
12,"dealsettingforalienlifefortmacreboundsandmore13993931fortmcmurrayforestsareontherebound13993994"
12,"…"
13,"Sad"
13,"news"
13,"for"
13,"ymm"
13,""
13,"Last"
13,"years"
13,"ymmfire"
13,"isnt"
13,"just"
13,"taking"
13,"its"
13,"toll"
13,"on"
13,"businesses"
13,"charities"
13,"as"
13,"well"
13,"rmwb"
13,"yeg"
13,"yyc"
13,"abpoli"
13,"https"
13,"twittercomMix1037FMNews"
13,"status835253129230721026"
13,"…"
14,"Darby"
14,"Allen"
14,"the"
14,"man"
14,"who"
14,"dubbed"
14,"ymmfire"
14,"the"
14,"Beast"
14,"is"
14,"retiring"
14,"https"
14,"twittercomimoments8351"
14,"90395600584705"
14,"…"
15,"Happy"
15,"2"
15,"have"
15,"you"
15,"back"
15,"after"
15,"your"
15,"past"
15,"performances"
15,"and"
15,"support"
15,"after"
15,"the"
15,"ymmfire"
16,"The"
16,"fire"
16,"chief"
16,"that"
16,"became"
16,"known"
16,"around"
16,"the"
16,"world"
16,"after"
16,"ymmfire"
16,"is"
16,"retiring"
16,"today"
16,"My"
16,"interview"
16,"with"
16,"Darby"
16,"Allen"
16,"coming"
16,"up"
16,"on"
16,"CTVML"
16,"ymm"
16,"pictwittercomdo8o3yIjnW"
17,"All"
17,"through"
17,"the"
17,"ymmfire"
17,""
17,"listening"
17,"to"
17,"his"
17,"voice"
17,"calmed"
17,"me"
17,"I"
17,"could"
17,"listen"
17,"to"
17,"him"
17,"speak"
17,"forever"
17,"Thank"
17,"you"
17,"Fire"
17,"Chief"
17,"Darby"
17,"Allen"
17,"ymmstrong"
17,"https"
17,"twittercomRMWoodBuffalo"
17,"status834904333833494528"
17,"…"
18,"Thanks"
18,"again"
18,"sandersonNDP"
18,""
18,"YourAlberta"
18,"for"
18,"supporting"
18,"ymm"
18,"as"
18,"we"
18,"rebuild"
18,"after"
18,"ymmfire"
18,""
18,"ableg"
18,"abndp"
18,"https"
18,"twittercomYourAlbertast"
18,"atus834881116804788224"
18,"…"
19,"abgov"
19,"gives"
19,"Wood"
19,"Buffalo"
19,"an"
19,"additional"
19,"20M"
19,"for"
19,"ymmfire"
19,"costs"
19,"emergency"
19,"evacuation"
19,"repairs"
19,"and"
19,"cleanup"
19,"http"
19,"glbncaYsyLdT"
20,"abgov"
20,"gives"
20,"Wood"
20,"Buffalo"
20,"an"
20,"additional"
20,"20M"
20,"for"
20,"ymmfire"
20,"costs"
20,"emergency"
20,"evacuation"
20,"repairs"
20,"and"
20,"cleanup"
20,"http"
20,"glbncaJHu1Rd"
21,"abgov"
21,"gives"
21,"Wood"
21,"Buffalo"
21,"an"
21,"additional"
21,"20M"
21,"for"
21,"ymmfire"
21,"costs"
21,"emergency"
21,"evacuation"
21,"repairs"
21,"and"
21,"cleanup"
21,"http"
21,"glbncaxEbNiu"
22,"abgov"
22,"gives"
22,"Wood"
22,"Buffalo"
22,"an"
22,"additional"
22,"20M"
22,"for"
22,"ymmfire"
22,"costs"
22,"emergency"
22,"evacuation"
22,"repairs"
22,"and"
22,"cleanup"
22,"http"
22,"glbncaYTKLNF"
23,"Progress"
23,"and"
23,"frustration"
23,"Mixed"
23,"emotions"
23,"from"
23,"Fort"
23,"McMurray"
23,"residents"
23,"still"
23,"rebuilding"
23,"The"
23,"story"
23,"from"
23,"ymm"
23,"tonight"
23,"at"
23,"5"
23,"and"
23,"6pm"
23,"ymmfire"
23,"pictwittercoml6tWjro2tc"
24,"We"
24,"continue"
24,"to"
24,"support"
24,"ymm"
24,""
24,"with"
24,"20M"
24,"in"
24,"disaster"
24,"recovery"
24,"funding"
24,"to"
24,"help"
24,"with"
24,"uninsurable"
24,"costs"
24,"from"
24,"ymmfire"
24,""
24,"http"
24,"bitly2kRPr5z"
24,"pictwittercomRkHRaED8Gb"
25,"Disaster"
25,"Recovery"
25,"Program"
25,"funding"
25,"will"
25,"help"
25,"RMWoodBuffalo"
25,"rebuild"
25,"and"
25,"recover"
25,"from"
25,"ymmfire"
25,""
25,"http"
25,"albertacareleasecfmxI"
25,"D463343BFE7A8F9773902ED30C3428A49A7DB3"
25,"…"
25,"pictwittercomdysOuLg5dI"
26,"Minister"
26,"Anderson"
26,"says"
26,"province"
26,"will"
26,"give"
26,"out"
26,"20"
26,"million"
26,"for"
26,"relief"
26,"Part"
26,"of"
26,"already"
26,"announced"
26,"funding"
26,"for"
26,"disaster"
26,"relief"
26,"ymm"
26,"ymmfire"
26,"pictwittercomolG5tri80c"
27,"Steve"
27,"is"
27,"showing"
27,"us"
27,"items"
27,"he"
27,"picked"
27,"out"
27,"of"
27,"the"
27,"ashes"
27,"including"
27,"his"
27,"burnt"
27,"glasses"
27,"ymm"
27,"ymmfire"
27,"pictwittercomUDI62EsXhk"
28,"We"
28,"had"
28,"a"
28,"great"
28,"meeting"
28,"with"
28,"sandersonNDP"
28,"discussing"
28,"ymmfire"
28,"recovery"
28,""
28,"Metis"
28,"issues"
28,"Really"
28,"looking"
28,"forward"
28,"to"
28,"working"
28,"with"
28,"you"
28,"ymm"
28,"pictwittercom9TlUezDEtq"
29,"Municipal"
29,"Affairs"
29,"Minister"
29,"sandersonNDP"
29,"meeting"
29,"with"
29,"ymm"
29,"resident"
29,"rebuilding"
29,"his"
29,"home"
29,"after"
29,"ymmfire"
29,"pictwittercomz8XCk7Owvj"
30,"First"
30,"time"
30,"in"
30,"ymm"
30,"since"
30,"September"
30,"Really"
30,"cool"
30,"to"
30,"see"
30,"more"
30,"rebuilding"
30,"Same"
30,"hotel"
30,"10"
30,"months"
30,"apart"
30,"ymmfire"
30,"pictwittercomkO0jSS6bWD"
31,"Why"
31,"did"
31,"some"
31,"homes"
31,"burn"
31,"in"
31,"the"
31,"ymmfire"
31,"while"
31,"others"
31,"didnt"
31,"Our"
31,"speaker"
31,"Alan"
31,"Westhaver"
31,"knows"
31,"http"
31,"disasterforumcafortmcmurray"
31,"homessurvivemeetexpert"
31,"…"
31,"dfbanff"
32,"Mental"
32,"health"
32,"of"
32,"firefighters"
32,"concerns"
32,"Darby"
32,"Allen"
32,"but"
32,"no"
32,"regrets"
32,"as"
32,"he"
32,"retires"
32,"ymmfire"
32,"yeg"
32,"httpwww"
32,"edmontonsuncom20170221men"
32,"talhealthoffirefightersconcernsdarbyallenbutnoregretsasheretires"
32,"…"
32,"pictwittercomqMZyATGkBG"
33,"YMCANorthernAB"
33,""
33,"loved"
33,"ur"
33,"CEOs"
33,"thoughts"
33,"on"
33,"ymmfire"
33,"today"
33,"at"
33,"CSAEYEG"
33,"panel"
33,"We"
33,"invite"
33,"you"
33,"to"
33,"join"
33,"us"
33,"at"
33,"dfbanff"
33,"to"
33,"continue"
33,"the"
33,"convo"
34,"Boreal"
34,"forest"
34,"starting"
34,"to"
34,"bounce"
34,"back"
34,"from"
34,"Fort"
34,"McMurray"
34,"wildfire"
34,"httpwww"
34,"ctvnewscascitechborea"
34,"lforeststartingtobouncebackfromfortmcmurraywildfire13293613"
34,"…"
34,"ymm"
34,"ymmfire"
34,"pictwittercomvIVCIBPtgZ"
35,"Boreal"
35,"forest"
35,"starting"
35,"to"
35,"bounce"
35,"back"
35,"from"
35,"Fort"
35,"McMurray"
35,"wildfire"
35,"httpwww"
35,"ctvnewscascitechborea"
35,"lforeststartingtobouncebackfromfortmcmurraywildfire13293613"
35,"…"
35,"ymm"
35,"ymmfire"
35,"pictwittercomiTDaCoPseI"
36,"Boreal"
36,"forest"
36,"starting"
36,"to"
36,"bounce"
36,"back"
36,"from"
36,"Fort"
36,"McMurray"
36,"wildfire"
36,"httpwww"
36,"ctvnewscascitechborea"
36,"lforeststartingtobouncebackfromfortmcmurraywildfire13293613"
36,"…"
36,"ymm"
36,"ymmfire"
36,"pictwittercom2VIbO0maYB"
37,"Boreal"
37,"forest"
37,"starting"
37,"to"
37,"bounce"
37,"back"
37,"from"
37,"Fort"
37,"McMurray"
37,"wildfire"
37,"httpwww"
37,"ctvnewscascitechborea"
37,"lforeststartingtobouncebackfromfortmcmurraywildfire13293613"
37,"…"
37,"ymm"
37,"ymmfire"
37,"pictwittercomFYnhRb2pAm"
38,"I"
38,"found"
38,"out"
38,"that"
38,"I"
38,"painted"
38,"my"
38,"first"
38,"YMMfire"
38,"baby"
38,"Kambria"
38,"is"
38,"holding"
38,"her"
38,"baby"
38,"sis"
38,"Juniper"
38,"in"
38,"this"
38,"painting"
38,"born"
38,"while"
38,"on"
38,"evacuation"
38,"ymm"
38,"pictwittercomMS2DFGtH7a"
39,"Our"
39,"organization"
39,"came"
39,"together"
39,"during"
39,"the"
39,"YMMFire"
39,"and"
39,"we’re"
39,"honored"
39,"to"
39,"be"
39,"recognized"
39,"for"
39,"our"
39,"efforts"
39,"http"
39,"owlyq61i30908wK"
39,"pictwittercom3MIrO8POdp"
40,"Powerful"
40,"video"
40,"about"
40,"AGICanada"
40,"in"
40,"ymm"
40,""
40,"a"
40,"company"
40,"that"
40,"made"
40,"a"
40,"difference"
40,"during"
40,"ymmfire"
40,""
40,"httpswww"
40,"youtubecomwatchvyu62dD"
40,"MLYZs"
40,"…"
40,"pictwittercomAaXNePVKQZ"
41,"However"
41,"smart"
41,"phones"
41,"are"
41,"important"
41,"for"
41,"emergencies"
41,"as"
41,"in"
41,"ymmfire"
41,"and"
