"tweets","words","sentiment"
8,"Conference",NA
8,"Centre",NA
9,"May",NA
9,"3",NA
9,"marks",NA
9,"two",NA
9,"years",NA
9,"since",NA
9,"the",NA
9,"start","anticipation"
9,"of",NA
9,"the",NA
9,"2016",NA
9,"wildfire","fear"
9,"wildfire","negative"
9,"wildfire","sadness"
9,"wildfire","surprise"
9,"in",NA
9,"ymm",NA
9,"and",NA
9,"the",NA
9,"Wood",NA
9,"Buffalo",NA
9,"region",NA
9,"If",NA
9,"your",NA
9,"insurance",NA
9,"claim","litigious"
9,"is",NA
9,"still",NA
9,"open",NA
9,"you",NA
9,"can",NA
9,"take",NA
9,"steps",NA
9,"to",NA
9,"settle",NA
9,"your",NA
9,"claim","litigious"
9,"and",NA
9,"preserve","positive"
9,"your",NA
9,"rights",NA
9,"beyond",NA
9,"the",NA
9,"2year",NA
9,"statutory","litigious"
9,"limit","negative"
9,"limit","constraining"
9,"httpswww",NA
9,"albertacawildfirerecov",NA
9,"eryrepairingrebuildingaspx",NA
9,"…",NA
9,"ymmfire",NA
9,"pictwittercompzSKKDA4yP",NA
10,"So",NA
10,"very",NA
10,"tough","negative"
10,"tough","sadness"
10,"tough","positive"
10,"for",NA
10,"so",NA
10,"many",NA
10,"ymm",NA
10,"residents",NA
10,"through",NA
10,"no",NA
10,"fault","negative"
10,"fault","sadness"
10,"fault","negative"
10,"fault","negative"
10,"of",NA
10,"their",NA
10,"own",NA
10,"At",NA
10,"a",NA
10,"minimum","negative"
10,"there",NA
10,"should",NA
10,"be",NA
10,"an",NA
10,"immediate",NA
10,"3",NA
10,"month",NA
10,"extension",NA
10,"as",NA
10,"they",NA
10,"were",NA
10,"not",NA
10,"allowed",NA
10,"back",NA
10,"for",NA
10,"so",NA
10,"long","anticipation"
10,"Come",NA
10,"on",NA
10,"ALBERTA",NA
10,"Government",NA
10,"do",NA
10,"the",NA
10,"right","positive"
10,"thing",NA
10,"abgov",NA
10,"ymm",NA
10,"RMWB",NA
10,"ymmfire",NA
10,"NDP",NA
10,"httpwww",NA
10,"cbccanewscanadaed",NA
10,"montonfortmcmurrayregionsmayordisappointedprovincewontgrantextensionforwildfireinsuranceclaims14615655",NA
10,"…",NA
11,"Very",NA
11,"excited","anticipation"
11,"excited","joy"
11,"excited","positive"
11,"excited","surprise"
11,"excited","trust"
11,"excited","positive"
11,"excited",NA
11,"excited","positive"
11,"to",NA
11,"hear",NA
11,"JordanRedshaw",NA
11,"talk","positive"
11,"communications",NA
11,"and",NA
11,"ymmfire",NA
11,"today",NA
12,"I",NA
12,"know",NA
12,"the",NA
12,"fire","fear"
12,"fire",NA
12,"caused",NA
12,"sooo",NA
12,"much",NA
12,"devastation","anger"
12,"devastation","fear"
12,"devastation","negative"
12,"devastation","sadness"
12,"devastation","surprise"
12,"devastation","negative"
12,"devastation","negative"
12,"but",NA
12,"this",NA
12,"story",NA
12,"reminds",NA
12,"us",NA
12,"that",NA
12,"there",NA
12,"can",NA
12,"be",NA
12,"purpose",NA
12,"in",NA
12,"the",NA
12,"pain","fear"
12,"pain","negative"
12,"pain","sadness"
12,"pain","negative"
12,"pain",NA
12,"ymmfire",NA
12,"ymm",NA
12,"FortMcMurray",NA
12,"FortMacStrong",NA
12,"httpswww",NA
12,"huffingtonpostca20180403for",NA
12,"tmcmurrayfireweightlossa23401628",NA
12,"…",NA
13,"Another",NA
13,"MUST",NA
13,"listen",NA
13,"to",NA
13,"ryanjespersen",NA
13,"on",NA
13,"630CHED",NA
13,"today",NA
13,"yeg",NA
13,"The",NA
13,"amazing","positive"
13,"amazing",NA
13,"story",NA
13,"of",NA
13,"Tony",NA
13,"Bussey",NA
13,"weight","anticipation"
13,"weight","disgust"
13,"weight","fear"
13,"weight","joy"
13,"weight","negative"
13,"weight","positive"
13,"weight","sadness"
13,"weight","surprise"
13,"weight","trust"
13,"transformation",NA
13,"after",NA
13,"the",NA
13,"ymmfire",NA
13,"",NA
13,"the",NA
13,"fab",NA
13,"PreciousToast",NA
13,"about",NA
13,"the",NA
13,"theft","anger"
13,"theft","disgust"
13,"theft","fear"
13,"theft","negative"
13,"theft","sadness"
13,"The",NA
13,"Rock",NA
13,"and",NA
13,"Roll",NA
13,"Society",NA
13,"of",NA
13,"Edm",NA
14,"Hope",NA
14,"it",NA
14,"was",NA
14,"a",NA
14,"fantastic","positive"
14,"fantastic",NA
14,"fantastic","positive"
14,"long","anticipation"
14,"weekend",NA
14,"On",NA
14,"the",NA
14,"ryanjespersen",NA
14,"show","trust"
14,"9",NA
14,"toddamackay",NA
14,"OnionLake",NA
14,"cdnpoli",NA
14,"930ABs",NA
14,"biogeniusCA",NA
14,"students",NA
14,"10",NA
14,"Tony",NA
14,"Bussey",NA
14,"ymmfire",NA
14,"1030",NA
14,"Sikhhelmets",NA
14,"11",NA
14,"FirstTimeIwasCalled",NA
14,"FarahNasser",NA
14,"1120",NA
14,"Jan",NA
14,"Buterman",NA
14,"1130",NA
14,"Burkie2020",NA
14,"http",NA
14,"player630chedcom",NA
15,"Thanks",NA
15,"to",NA
15,"gutsmagazine",NA
15,"for",NA
15,"helping","positive"
15,"helping",NA
15,"me",NA
15,"share","anticipation"
15,"share","joy"
15,"share","positive"
15,"share","trust"
15,"share",NA
15,"stories",NA
15,"from",NA
15,"my",NA
15,"oxfordgeography",NA
15,"research",NA
15,"on",NA
15,"morel",NA
15,"hunting","anger"
15,"hunting","anticipation"
15,"hunting","fear"
15,"hunting","negative"
15,"in",NA
15,"the",NA
15,"oilsands",NA
15,"following",NA
15,"the",NA
15,"ymmfire",NA
15,"",NA
15,"actonclimate",NA
15,"abpoli",NA
15,"rhodestrust",NA
15,"http",NA
15,"gutsmagazinecastoriesfromt",NA
15,"hemushroomtrail",NA
15,"…",NA
16,"Man",NA
16,"says",NA
16,"Fort",NA
16,"McMurray",NA
16,"wildfire","fear"
16,"wildfire","negative"
16,"wildfire","sadness"
16,"wildfire","surprise"
16,"saved",NA
16,"his",NA
16,"life",NA
16,"by",NA
16,"forcing","negative"
16,"weight","anticipation"
16,"weight","disgust"
16,"weight","fear"
16,"weight","joy"
16,"weight","negative"
16,"weight","positive"
16,"weight","sadness"
16,"weight","surprise"
16,"weight","trust"
16,"loss","anger"
16,"loss","fear"
16,"loss","negative"
16,"loss","sadness"
16,"loss","negative"
16,"loss",NA
16,"loss","negative"
16,"httpwww",NA
16,"660newscom20180402man",NA
16,"saysfortmcmurraywildfiresavedhislifebyforcingweightloss",NA
16,"…",NA
16,"ymm",NA
16,"ymmfire",NA
16,"pictwittercomjKv3nFEMn7",NA
