"tweets","words","sentiment"
8,"healthcare",NA
8,"facilities",NA
8,"know",NA
8,"how",NA
8,"to",NA
8,"manage","positive"
8,"manage","trust"
8,"volunteers","trust"
8,"TOPHC2017",NA
8,"YMM",NA
8,"YMMfire",NA
9,"Communications",NA
9,"essential","positive"
9,"",NA
9,"internal",NA
9,"AND",NA
9,"external",NA
9,"during",NA
9,"Fort",NA
9,"Mac",NA
9,"wildfires",NA
9,"TOPHC1017",NA
9,"YMM",NA
9,"YMMfire",NA
10,"Fort",NA
10,"Mac",NA
10,"wildfires",NA
10,"1600",NA
10,"firefighters",NA
10,"helped","positive"
10,"contain",NA
10,"the",NA
10,"fire","fear"
10,"fire",NA
10,"with",NA
10,"helicopters",NA
10,"tankers",NA
10,"and",NA
10,"other",NA
10,"heavy",NA
10,"equipment",NA
10,"TOPHC2017",NA
10,"ymm",NA
10,"YMMfire",NA
11,"June",NA
11,"21",NA
11,"2016",NA
11,"",NA
11,"full","positive"
11,"health",NA
11,"services",NA
11,"restored","positive"
11,"restored",NA
11,"in",NA
11,"Fort",NA
11,"Mac",NA
11,"TOPHC2017",NA
11,"YMM",NA
11,"YMMfire",NA
12,"RT",NA
12,"TOPHCtweets",NA
12,"",NA
12,"“The",NA
12,"air",NA
12,"was",NA
12,"not",NA
12,"good","anticipation"
12,"good","joy"
12,"good","positive"
12,"good","surprise"
12,"good","trust"
12,"good","positive"
12,"good",NA
12,"good","positive"
12,"the",NA
12,"entire",NA
12,"time”",NA
12,"Dr",NA
12,"Chris",NA
12,"Sikora",NA
12,"on",NA
12,"Fort",NA
12,"Mac",NA
12,"wildfire","fear"
12,"wildfire","negative"
12,"wildfire","sadness"
12,"wildfire","surprise"
12,"recovery","positive"
12,"recovery","positive"
12,"TOPHC2017",NA
12,"YMM",NA
12,"ymmfire",NA
13,"Disaster",NA
13,"recovery","positive"
13,"recovery","positive"
13,"after",NA
13,"Fort",NA
13,"Mac",NA
13,"wildfire","fear"
13,"wildfire","negative"
13,"wildfire","sadness"
13,"wildfire","surprise"
13,"Air",NA
13,"water",NA
13,"food","joy"
13,"food","positive"
13,"food","trust"
13,"housing",NA
13,"utilities",NA
13,"you",NA
13,"name",NA
13,"it",NA
13,"TOPHC2017",NA
13,"YMM",NA
13,"YMMfire",NA
14,"The",NA
14,"air",NA
14,"was",NA
14,"not",NA
14,"good","anticipation"
14,"good","joy"
14,"good","positive"
14,"good","surprise"
14,"good","trust"
14,"good","positive"
14,"good",NA
14,"good","positive"
14,"the",NA
14,"entire",NA
14,"time","anticipation"
14,"Dr",NA
14,"Chris",NA
14,"Sikora",NA
14,"on",NA
14,"Fort",NA
14,"Mac",NA
14,"wildfire","fear"
14,"wildfire","negative"
14,"wildfire","sadness"
14,"wildfire","surprise"
14,"recovery","positive"
14,"recovery","positive"
14,"TOPHC2017",NA
14,"YMM",NA
14,"ymmfire",NA
15,"June",NA
15,"1",NA
15,"2016",NA
15,"one",NA
15,"month",NA
15,"later",NA
15,"limited","anger"
15,"limited","negative"
15,"limited","sadness"
15,"limited","negative"
15,"limited",NA
15,"Publichealth",NA
15,"and",NA
15,"homecare",NA
15,"services",NA
15,"TOPHC2017",NA
15,"YMM",NA
15,"Ymmfire",NA
16,"MT",NA
16,"TOPHCtweets",NA
16,"",NA
16,"most",NA
16,"highly",NA
16,"utilized",NA
16,"resource",NA
16,"by",NA
16,"evacuees",NA
16,"during",NA
16,"Fort",NA
16,"Mac",NA
16,"Wildfires",NA
16,"was",NA
16,"pharmacy",NA
16,"services",NA
16,"TOPHC2017",NA
16,"Ymmfire",NA
16,"cc",NA
16,"ncceh",NA
17,"Field",NA
17,"hospital","fear"
17,"hospital","sadness"
17,"hospital","trust"
17,"set",NA
17,"up",NA
17,"after",NA
17,"Fort",NA
17,"Mac",NA
17,"wildfires",NA
17,"included","positive"
17,"operating",NA
17,"room",NA
17,"TOPHC2017",NA
17,"ymm",NA
17,"ymmfire",NA
18,"The",NA
18,"most",NA
18,"highly",NA
18,"utilized",NA
18,"resource",NA
18,"by",NA
18,"evacuees",NA
18,"during",NA
18,"Fort",NA
18,"Mac",NA
18,"Wildfires",NA
18,"was",NA
18,"pharmacy",NA
18,"services",NA
18,"TOPHC2017",NA
18,"Ymm",NA
18,"Ymmfire",NA
19,"May",NA
19,"4",NA
19,"2016",NA
19,"",NA
19,"state",NA
19,"of",NA
19,"emergency","fear"
19,"emergency","negative"
19,"emergency","sadness"
19,"emergency","surprise"
19,"emergency","negative"
19,"emergency",NA
19,"declared",NA
19,"and",NA
19,"82000",NA
19,"residents",NA
19,"evacuated",NA
19,"0",NA
19,"lives",NA
19,"lost","negative"
19,"lost","sadness"
19,"lost","negative"
19,"lost",NA
19,"lost","negative"
19,"2400",NA
19,"structures",NA
19,"destroyed","anger"
19,"destroyed","fear"
19,"destroyed","negative"
19,"destroyed","sadness"
19,"destroyed",NA
19,"destroyed","negative"
19,"TOPHC2017",NA
19,"Ymmfire",NA
20,"Fort",NA
20,"Mac",NA
20,"docs",NA
20,"travelled",NA
20,"to",NA
20,"Edmonton",NA
20,"to",NA
20,"ensure",NA
20,"their",NA
20,"patients",NA
20,"would",NA
20,"see",NA
20,"their",NA
20,"usual","positive"
20,"usual","trust"
20,"doc",NA
20,"during",NA
20,"2016",NA
20,"wild","negative"
20,"wild","surprise"
20,"wild","negative"
20,"fires",NA
20,"TOPHC2017",NA
20,"YMM",NA
20,"YMMfire",NA
21,"Partnerships",NA
21,"integral","positive"
21,"to",NA
21,"provide","positive"
21,"provide","trust"
21,"ambulatory",NA
21,"services",NA
21,"including","positive"
21,"UAlberta",NA
21,"residences",NA
21,"offered",NA
21,"up",NA
21,"during",NA
21,"Fort",NA
21,"Mac",NA
21,"wildfires",NA
21,"TOPHC2017",NA
21,"YMMfire",NA
22,"Healthlink",NA
22,"was",NA
22,"critical","negative"
22,"critical","negative"
22,"service",NA
22,"esp",NA
22,"for",NA
22,"those",NA
22,"not",NA
22,"regularly",NA
22,"in",NA
22,"reception",NA
22,"centres",NA
22,"or",NA
22,"needing",NA
22,"coordinationD",NA
22,"Sadoway",NA
22,"TOPHC2017",NA
22,"ymmfire",NA
23,"Because",NA
23,"AHS",NA
23,"is",NA
23,"an",NA
23,"integrated","positive"
23,"service",NA
23,"emergency","fear"
23,"emergency","negative"
23,"emergency","sadness"
23,"emergency","surprise"
23,"emergency","negative"
23,"emergency",NA
23,"response",NA
23,"coordination",NA
23,"was",NA
23,"facilitated",NA
23,"through",NA
23,"existing",NA
23,"relationships",NA
23,"tophc2017",NA
23,"ymmfire",NA
24,"RT",NA
24,"tcrons",NA
24,"",NA
24,"Dr",NA
24,"Chris",NA
24,"Sikora",NA
24,"describing",NA
24,"partnerships",NA
24,"w",NA
24,"CityofEdmonton",NA
24,"WestJet",NA
24,"to",NA
24,"help",NA
24,"move",NA
24,"evacuees",NA
24,"during",NA
24,"YMMfire",NA
24,"TOPHC2017",NA
24,"cc",NA
24,"ncceh",NA
25,"Services",NA
25,"needed",NA
25,"during",NA
25,"Fort",NA
25,"Mac",NA
25,"Wildfires",NA
25,"in",NA
25,"2016",NA
25,"EMS",NA
25,"pharmacy",NA
25,"infection","fear"
25,"infection","negative"
25,"infection","negative"
25,"control",NA
25,"counseling",NA
25,"primary","positive"
25,"care",NA
25,"referrals",NA
25,"TOPHC2017",NA
25,"YMMfire",NA
26,"Stepping",NA
26,"up",NA
26,"to",NA
26,"lead","positive"
26,"lead","positive"
26,"is",NA
26,"a",NA
26,"theme",NA
26,"jets",NA
26,"city",NA
26,"buses",NA
26,"municipal",NA
26,"reception",NA
26,"centre",NA
26,"",NA
26,"primary","positive"
26,"medical","anticipation"
26,"medical","fear"
26,"medical","positive"
26,"medical","trust"
26,"at",NA
26,"Northlands",NA
26,"ymmfire",NA
26,"tophc2017",NA
27,"ymmfire",NA
27,"was",NA
27,"not",NA
27,"AHS",NA
27,"1st",NA
27,"kick","anger"
27,"kick","negative"
27,"at",NA
27,"the",NA
27,"can",NA
27,"we",NA
27,"have",NA
27,"experience",NA
27,"w",NA
27,"wildfires",NA
27,"",NA
27,"floods",NA
27,"",NA
27,"complex","negative"
27,"interdependent",NA
27,"protocolsC",NA
27,"Sikora",NA
27,"tophc2016",NA
28,"Dr",NA
28,"Chris",NA
28,"Sikora",NA
28,"This",NA
28,"wasnt",NA
28,"our",NA
28,"first",NA
28,"kick","anger"
28,"kick","negative"
28,"at",NA
28,"the",NA
28,"can",NA
28,"for",NA
28,"emergencies",NA
28,"in",NA
28,"Alberta",NA
28,"YMM",NA
28,"YMMfire",NA
28,"TOPHC2017",NA
29,"In",NA
29,"May",NA
29,"2016",NA
29,"",NA
29,"a",NA
29,"number",NA
29,"of",NA
29,"wildfires",NA
29,"were",NA
29,"out",NA
29,"of",NA
29,"control",NA
29,"in",NA
29,"Alberta",NA
29,"and",NA
29,"a",NA
29,"state",NA
29,"of",NA
29,"emergency","fear"
29,"emergency","negative"
29,"emergency","sadness"
29,"emergency","surprise"
29,"emergency","negative"
29,"emergency",NA
29,"was",NA
29,"enacted",NA
29,"TOPHC2017",NA
29,"YMM",NA
29,"YMMfire",NA
30,"RT",NA
30,"safelyfedcanada",NA
30,"",NA
30,"Sheela",NA
30,"Basrur",NA
30,"Lecture",NA
30,"speakers",NA
30,"on",NA
30,"ymmfire",NA
30,"opens",NA
30,"TOPHC2017",NA
30,"",NA
30,"local",NA
30,"action","positive"
30,"through",NA
30,"leadership","positive"
31,"RT",NA
31,"safelyfedcanada",NA
31,"",NA
31,"Sheela",NA
31,"Basrur",NA
31,"Lecture",NA
31,"speakers",NA
31,"on",NA
31,"ymmfire",NA
31,"opens",NA
31,"TOPHC2017",NA
31,"",NA
31,"local",NA
31,"action","positive"
31,"through",NA
31,"leadership","positive"
32,"Sheela",NA
32,"Basrur",NA
32,"Lecture",NA
32,"speakers",NA
32,"on",NA
32,"ymmfire",NA
32,"opens",NA
32,"TOPHC2017",NA
32,"",NA
32,"local",NA
32,"action","positive"
32,"through",NA
32,"leadership","positive"
33,"The",NA
33,"commemoration","anticipation"
33,"commemoration","joy"
33,"commemoration","positive"
33,"will",NA
33,"include","positive"
33,"fireworks",NA
33,"a",NA
33,"BBQ",NA
33,"and",NA
33,"a",NA
33,"candlelight",NA
33,"vigil","anticipation"
33,"in",NA
33,"a",NA
33,"dry",NA
33,"field",NA
33,"next",NA
33,"to",NA
33,"an",NA
33,"oil",NA
33,"well","positive"
33,"ymmfire",NA
33,"alberta",NA
33,"https",NA
33,"twittercomGlobalLethsta",NA
33,"tus846874773162463232",NA
33,"…",NA
34,"1",NA
34,"year",NA
34,"after",NA
34,"wildfire","fear"
34,"wildfire","negative"
34,"wildfire","sadness"
34,"wildfire","surprise"
34,"Fort",NA
34,"McMurray",NA
34,"plans",NA
34,"community","positive"
34,"gathering",NA
34,"for",NA
34,"May",NA
34,"3",NA
34,"ymmfire",NA
34,"ymm",NA
34,"RMWB",NA
34,"http",NA
34,"glbncaMD1HGD",NA
35,"1",NA
35,"year",NA
35,"after",NA
35,"wildfire","fear"
35,"wildfire","negative"
35,"wildfire","sadness"
35,"wildfire","surprise"
35,"Fort",NA
35,"McMurray",NA
35,"plans",NA
35,"community","positive"
35,"gathering",NA
35,"for",NA
35,"May",NA
35,"3",NA
35,"ymmfire",NA
35,"ymm",NA
35,"RMWB",NA
35,"http",NA
35,"glbncaYIuuTx",NA
36,"1",NA
36,"year",NA
36,"after",NA
36,"wildfire","fear"
36,"wildfire","negative"
36,"wildfire","sadness"
36,"wildfire","surprise"
36,"Fort",NA
36,"McMurray",NA
36,"plans",NA
36,"community","positive"
36,"gathering",NA
36,"for",NA
36,"May",NA
36,"3",NA
36,"ymmfire",NA
36,"ymm",NA
36,"RMWB",NA
36,"http",NA
36,"glbnca6XIats",NA
37,"Thanks",NA
37,"to",NA
37,"iamhockeyman99",NA
37,"",NA
37,"RMWoodBuffalo",NA
37,"",NA
37,"my",NA
37,"family",NA
37,"now",NA
37,"have",NA
37,"a",NA
37,"BUILDINGPERMIT",NA
37,"for",NA
37,"Beacon",NA
37,"Hill",NA
37,"YMM",NA
37,"YMMfire",NA
37,"pictwittercomNJp5IKCTQW",NA
38,"Great",NA
38,"work","positive"
38,"from",NA
38,"our",NA
38,"Alberta",NA
38,"team","trust"
38,"supporting","positive"
38,"supporting","trust"
38,"supporting","positive"
38,"supporting",NA
38,"those",NA
38,"impacted",NA
38,"by",NA
38,"ymmfire",NA
38,"",NA
38,"http",NA
38,"bitly2nYsFcT",NA
38,"management","positive"
38,"management","trust"
38,"consulting",NA
38,"Via",NA
38,"KeleighCMC",NA
38,"pictwittercomkz85S4zmNk",NA
39,"TY",NA
39,"Keleigh",NA
39,"Pierre",NA
39,"",NA
39,"team","trust"
39,"Many",NA
39,"solid","positive"
39,"solid","positive"
39,"solid",NA
39,"CMCs",NA
39,"on",NA
39,"that",NA
39,"list",NA
39,"ymmfire",NA
39,"ymm",NA
39,"fyi",NA
39,"ICLRCanada",NA
39,"CMCCanada1",NA
39,"NADCca",NA
39,"MargMcCuaigBoyd",NA
39,"lisaholmes",NA
39,"https",NA
39,"twittercomKeleighCMCsta",NA
39,"tus846162052322213888",NA
39,"…",NA
40,"Also",NA
40,"a",NA
40,"shoutout",NA
40,"to",NA
40,"fellow","positive"
40,"fellow","trust"
40,"nominee",NA
40,"FortMacToday",NA
40,"",NA
40,"who",NA
40,"kicked",NA
40,"butt","negative"
40,"under",NA
40,"trying",NA
40,"circumstances",NA
40,"also",NA
40,"nominated",NA
40,"for",NA
40,"an",NA
40,"NNA",NA
40,"ymmfire",NA
41,"I",NA
41,"am",NA
41,"lucky","joy"
41,"lucky","positive"
41,"lucky","surprise"
41,"lucky","positive"
41,"lucky",NA
41,"to",NA
41,"work","positive"
41,"with",NA
41,"some",NA
41,"amazing","positive"
41,"amazing",NA
41,"people",NA
41,"media",NA
41,"journalism","trust"
41,"cdnmedia",NA
41,"ymmfire",NA
41,"https",NA
41,"twittercomCdnPressstatu",NA
41,"s845298270545072128",NA
41,"…",NA
42,"Congrats",NA
42,"to",NA
42,"you",NA
42,"and",NA
42,"oliviacondon",NA
42,"",NA
42,"NovaCanuck",NA
42,"and",NA
42,"CullenBird",NA
42,"for",NA
42,"your",NA
42,"work","positive"
42,"on",NA
42,"ymmfire",NA
42,"httpwww",NA
42,"fortmcmurraytodaycom20160504its",NA
42,"goneitsallgonewildfireemptiesfortmcmurrayasflamesentercity",NA
42,"…",NA
42,"https",NA
42,"twittercomvincemcdermott",NA
42,"status845285516337545217",NA
42,"…",NA
43,"I",NA
43,"also",NA
43,"love","joy"
43,"love","positive"
43,"love","positive"
43,"love",NA
43,"the",NA
43,"ymmfire",NA
43,"fundraiser",NA
43,"you",NA
43,"did",NA
43,"Lived",NA
43,"there",NA
43,"for",NA
43,"years",NA
43,"and",NA
43,"cried",NA
43,"thanking",NA
43,"workers",NA
43,"serving",NA
43,"gelato",NA
43,"late","negative"
43,"late","sadness"
43,"late","negative"
43,"for",NA
43,"the",NA
43,"line",NA
44,"Interesting",NA
44,"article",NA
44,"by",NA
44,"ICLRCanada",NA
44,"Glenn",NA
44,"McGillivray",NA
44,"After",NA
44,"the",NA
44,"fire","fear"
44,"fire",NA
44,"lessons",NA
44,"from",NA
44,"Fort",NA
44,"McMurray",NA
44,"httpwww",NA
44,"theglobeandmailcomopinionafter",NA
44,"thefirethelessonsfromfortmcmurrayarticle31985790utmmediumReferrerSocialNetworkMediautmcampaignSharedWebArticleLinks",NA
44,"…",NA
44,"fmmfire",NA
44,"ymmfire",NA
45,"did",NA
45,"that",NA
45,"last",NA
45,"year",NA
45,"and",NA
45,"still",NA
45,"recovering",NA
45,"and",NA
45,"starting",NA
45,"over",NA
45,"Not",NA
45,"recommended","positive"
45,"recommended",NA
45,"ymmfire",NA
46,"in",NA
46,"real","positive"
46,"real","trust"
46,"news",NA
46,"though",NA
46,"the",NA
46,"ymmfire",NA
46,"thing",NA
46,"is",NA
46,"just",NA
46,"Clippy",NA
46,"writ","litigious"
46,"large",NA
47,"Region",NA
47,"in",NA
47,"better","positive"
47,"better",NA
47,"better","positive"
47,"shape","positive"
47,"heading",NA
47,"into",NA
47,"2017",NA
47,"fire","fear"
47,"fire",NA
47,"season",NA
47,"Recovery",NA
47,"Committee",NA
47,"told",NA
47,"http",NA
47,"bitly2mWNRvZ",NA
47,"ymm",NA
47,"ymmfire",NA
47,"pictwittercomVHx3NAYhRU",NA
48,"Region",NA
48,"in",NA
48,"better","positive"
48,"better",NA
48,"better","positive"
48,"shape","positive"
48,"heading",NA
48,"into",NA
48,"2017",NA
48,"fire","fear"
48,"fire",NA
48,"season",NA
48,"Recovery",NA
48,"Committee",NA
48,"told",NA
48,"",NA
48,"http",NA
48,"bitly2mWNRvZ",NA
48,"",NA
48,"ymm",NA
48,"ymmfire",NA
48,"pictwittercomgdpy7CYnct",NA
49,"Economic",NA
49,"impact",NA
49,"from",NA
49,"the",NA
49,"Fort",NA
49,"McMurray",NA
49,"Wildfire",NA
49,"Good",NA
49,"info",NA
49,"ymmstrong",NA
49,"ymmfire",NA
49,"weloveymm",NA
49,"…",NA
49,"httpswww",NA
49,"instagramcompBR90PN6gg3W",NA
50,"",NA
50,"CanadaAction",NA
50,"Pembina",NA
50,"BTW",NA
50,"Fort",NA
50,"Mac",NA
50,"ymmfire",NA
50,"not",NA
50,"caused",NA
50,"by",NA
50,"climatechange",NA
50,"https",NA
50,"youtubey4ThH4MLdo",NA
50,"AbPoli",NA
50,"CdnPoli",NA
50,"AbLeg",NA
50,"Oilsands",NA
51,"",NA
51,"CanadaAction",NA
51,"Pembina",NA
51,"BTW",NA
51,"",NA
51,"Fort",NA
51,"Mac",NA
51,"ymmfire",NA
51,"NOT",NA
51,"human",NA
51,"climate",NA
51,"change","fear"
51,"Govt",NA
51,"lack","negative"
51,"lack","negative"
51,"lack",NA
51,"lack","negative"
51,"of",NA
51,"prep",NA
51,"https",NA
51,"youtubey4ThH4MLdo",NA
51,"ableg",NA
52,"Well",NA
52,"Deserved",NA
52,"Thanks",NA
52,"for",NA
52,"your",NA
52,"service",NA
52,"to",NA
52,"our",NA
52,"region",NA
52,"RMWoodBuffalo",NA
52,"ymm",NA
52,"ymmfire",NA
52,"rmwb",NA
52,"FortMacToday",NA
52,"https",NA
52,"twittercomcullenbirdsta",NA
52,"tus843879708601319428",NA
52,"…",NA
53,"How",NA
53,"did",NA
53,"68",NA
53,"dedicated","positive"
53,"dedicated",NA
53,"communicators",NA
53,"help",NA
53,"ensure",NA
53,"safety",NA
53,"of",NA
53,"90000",NA
53,"ymmfire",NA
53,"evacuees",NA
53,"Learn",NA
53,"from",NA
53,"dibegin",NA
53,"jordanredshaw",NA
53,"in",NA
53,"April",NA
53,"yegPR",NA
53,"macPR",NA
53,"https",NA
53,"twittercomCPRSEdmontons",NA
53,"tatus842494004591837185",NA
53,"…",NA
54,"A",NA
54,"few",NA
54,"locals",NA
54,"made",NA
54,"the",NA
54,"list",NA
54,"of",NA
54,"nominees",NA
54,"for",NA
54,"the",NA
54,"NNA17",NA
54,"national",NA
54,"newspaper",NA
54,"awards","positive"
54,"awards",NA
54,"including","positive"
54,"coverage",NA
54,"of",NA
54,"the",NA
54,"ymmfire",NA
54,"httpwww",NA
54,"newswirecanewsreleases",NA
54,"nominationsforthe68thnationalnewspaperawards616630774html",NA
54,"…",NA
55,"Congrats",NA
55,"vincemcdermott",NA
55,"",NA
55,"NovaCanuck",NA
55,"",NA
55,"CullenBird",NA
55,"",NA
55,"rest","positive"
55,"of",NA
55,"FortMacToday",NA
55,"staff",NA
55,"Well",NA
55,"deserved","positive"
55,"ymm",NA
55,"ymmfire",NA
55,"https",NA
55,"twittercommniypestatus",NA
55,"843876637154443265",NA
55,"…",NA
56,"Very",NA
56,"happy","anticipation"
56,"happy","joy"
56,"happy","positive"
56,"happy","trust"
56,"happy","positive"
56,"happy",NA
56,"happy","positive"
56,"FortMacToday",NA
56,"nominated",NA
56,"along",NA
56,"with",NA
56,"Edmonton",NA
56,"JournalSun",NA
56,"for",NA
56,"breaking","negative"
56,"breaking","negative"
56,"news",NA
56,"coverage",NA
56,"of",NA
56,"ymmfire",NA
56,"",NA
56,"http",NA
56,"nnaccjcanominations68",NA
56,"thnationalnewspaperawards",NA
56,"…",NA
57,"Right",NA
57,"on",NA
57,"ymm",NA
57,"ymmfire",NA
57,"https",NA
57,"twittercommniypestatus",NA
57,"843876637154443265",NA
57,"…",NA
58,"Check",NA
58,"out",NA
58,"all",NA
58,"of",NA
58,"the",NA
58,"ymmfire",NA
58,"coverage",NA
58,"by",NA
58,"metrocalgary",NA
58,"and",NA
58,"metroedmonton",NA
58,"here",NA
58,"httpwww",NA
58,"metronewscanewscanadafo",NA
58,"rtmcmurraywildfirehtml",NA
58,"…",NA
59,"One",NA
59,"of",NA
59,"the",NA
59,"ymmfire",NA
59,"pieces",NA
59,"Im",NA
59,"most",NA
59,"proud","anticipation"
59,"proud","joy"
59,"proud","positive"
59,"proud","trust"
59,"proud","positive"
59,"proud",NA
59,"of",NA
59,"Its",NA
59,"about",NA
59,"a",NA
59,"momtobes",NA
59,"journey","anticipation"
59,"journey","fear"
59,"journey","joy"
59,"journey","positive"
59,"from",NA
59,"the",NA
59,"beast","anger"
59,"beast","fear"
59,"beast","negative"
59,"to",NA
59,"yyc",NA
59,"",NA
59,"httpwww",NA
59,"metronewscanewscalgary2",NA
59,"0160506fortmcmurraymother40weekspregnantfireescapecalgaryhtml",NA
59,"…",NA
59,"pictwittercomzigtcBeojB",NA
60,"yeg",NA
60,"yegmedia",NA
60,"ymmfire",NA
60,"https",NA
60,"twittercommniypestatus",NA
60,"843876637154443265",NA
60,"…",NA
61,"Congrats",NA
61,"to",NA
61,"metrocalgary",NA
61,"and",NA
61,"metroedmonton",NA
61,"teams",NA
61,"for",NA
61,"the",NA
61,"chains",NA
61,"first",NA
61,"ever",NA
61,"National",NA
61,"Newspaper",NA
61,"Award",NA
61,"nomination","positive"
61,"for",NA
61,"our",NA
61,"ymmfire",NA
61,"coverage",NA
62,"yeg",NA
62,"yegmedia",NA
62,"ymmfire",NA
62,"https",NA
62,"twittercomBreakenridgeYE",NA
62,"Gstatus843871531163930624",NA
62,"…",NA
63,"http",NA
63,"rjkoopmansblogspotcom201703refore",NA
63,"stationhtmlspreftw",NA
63,"…",NA
63,"donaldkscott",NA
63,"ymmfire",NA
63,"Mix1037FMNews",NA
63,"forerstgump",NA
63,"forrestsawyer",NA
63,"calvertdeforest",NA
63,"FtMcMurrayFire",NA
63,"FMMGiants",NA
64,"Excited",NA
64,"to",NA
64,"listen",NA
64,"to",NA
64,"TheDHTaylor",NA
64,"speak",NA
64,"about",NA
64,"healing","anticipation"
64,"healing","joy"
64,"healing","positive"
64,"healing","trust"
64,"power",NA
64,"of",NA
64,"humour","positive"
64,"humour",NA
64,"keyanocollege",NA
64,"Humanities",NA
64,"Conf",NA
64,"Important",NA
64,"topic",NA
64,"for",NA
64,"post",NA
64,"ymmfire",NA
64,"ymm",NA
64,"pictwittercomqba3lAwJ4X",NA
64,"–",NA
64,"bei",NA
64,"Keyano",NA
64,"College",NA
65,"RT",NA
65,"katekaminska1",NA
65,"",NA
65,"Economic",NA
65,"impact",NA
65,"of",NA
65,"the",NA
65,"Fort",NA
65,"McMurray",NA
65,"fire","fear"
65,"fire",NA
65,"httpwww",NA
65,"statcangccapub11627m1",NA
65,"1627m2017007frahtm",NA
65,"…",NA
65,"pictwittercomLUP6zwxP8f",NA
65,"via",NA
65,"StatCaneng",NA
65,"YMMfire",NA
65,"smem",NA
66,"Session",NA
66,"keyanocollege",NA
66,"Humanities",NA
66,"Conference",NA
66,"Researchers",NA
66,"talking",NA
66,"about",NA
66,"their",NA
66,"ymmfire",NA
66,"research",NA
66,"projects",NA
66,"ymm",NA
66,"pictwittercomK0BA6h3Vj7",NA
67,"",NA
67,"UofAPublicHlth",NA
67,"s",NA
67,"Dr",NA
67,"Stephanie",NA
67,"Montesanti",NA
67,"examines",NA
67,"mental",NA
67,"wellness",NA
67,"of",NA
