"tweets","words","sentiment"
1,"you",NA
1,"are",NA
1,"the",NA
1,"one",NA
1,"pretending","anger"
1,"pretending","negative"
1,"pretending",NA
1,"co2",NA
1,"causes",NA
1,"forest",NA
1,"fires",NA
1,"bcpoli",NA
1,"in",NA
1,"trouble","negative"
1,"trouble",NA
1,"trouble","negative"
1,"geoengineering",NA
1,"over",NA
1,"ymmfire",NA
1,"no",NA
1,"sign",NA
1,"of",NA
1,"co2",NA
1,"pictwittercomT0YFL7WuTR",NA
2,"A",NA
2,"Mount",NA
2,"Royal",NA
2,"University",NA
2,"researcher",NA
2,"says",NA
2,"the",NA
2,"Fort",NA
2,"McMurray",NA
2,"fire","fear"
2,"fire",NA
2,"showed",NA
2,"pets",NA
2,"are",NA
2,"often",NA
2,"overlooked",NA
2,"overlooked","negative"
2,"in",NA
2,"disaster","anger"
2,"disaster","disgust"
2,"disaster","fear"
2,"disaster","negative"
2,"disaster","sadness"
2,"disaster","surprise"
2,"disaster","negative"
2,"disaster",NA
2,"disaster","negative"
2,"planning","anticipation"
2,"planning","positive"
2,"planning","trust"
2,"ymm",NA
2,"ymmfire",NA
2,"http",NA
2,"bitly2QbmvUV",NA
3,"From",NA
3,"communication","trust"
3,"issues","negative"
3,"to",NA
3,"struggling","negative"
3,"struggling",NA
3,"to",NA
3,"obtain",NA
3,"vet",NA
3,"records",NA
3,"and",NA
3,"caring",NA
3,"for",NA
3,"exotic","positive"
3,"animals",NA
3,"a",NA
3,"Calgary",NA
3,"researcher",NA
3,"says",NA
3,"the",NA
3,"Fort",NA
3,"McMurray",NA
3,"wildfire","fear"
3,"wildfire","negative"
3,"wildfire","sadness"
3,"wildfire","surprise"
3,"showed",NA
3,"how",NA
3,"pets",NA
3,"are",NA
3,"often",NA
3,"overlooked",NA
3,"overlooked","negative"
3,"in",NA
3,"disaster","anger"
3,"disaster","disgust"
3,"disaster","fear"
3,"disaster","negative"
3,"disaster","sadness"
3,"disaster","surprise"
3,"disaster","negative"
3,"disaster",NA
3,"disaster","negative"
3,"planning","anticipation"
3,"planning","positive"
3,"planning","trust"
3,"yeg",NA
3,"ymm",NA
3,"ymmfire",NA
3,"https",NA
3,"tribalHOuuwap",NA
4,"From",NA
4,"communication","trust"
4,"issues","negative"
4,"to",NA
4,"struggling","negative"
4,"struggling",NA
4,"to",NA
4,"obtain",NA
4,"vet",NA
4,"records",NA
4,"and",NA
4,"caring",NA
4,"for",NA
4,"exotic","positive"
4,"animals",NA
4,"a",NA
4,"Calgary",NA
4,"researcher",NA
4,"says",NA
4,"the",NA
4,"Fort",NA
4,"McMurray",NA
4,"wildfire","fear"
4,"wildfire","negative"
4,"wildfire","sadness"
4,"wildfire","surprise"
4,"showed",NA
4,"how",NA
4,"pets",NA
4,"are",NA
4,"often",NA
4,"overlooked",NA
4,"overlooked","negative"
4,"in",NA
4,"disaster","anger"
4,"disaster","disgust"
4,"disaster","fear"
4,"disaster","negative"
4,"disaster","sadness"
4,"disaster","surprise"
4,"disaster","negative"
4,"disaster",NA
4,"disaster","negative"
4,"planning","anticipation"
4,"planning","positive"
4,"planning","trust"
4,"yeg",NA
4,"ymm",NA
4,"ymmfire",NA
4,"https",NA
4,"tribalNsKPmlM",NA
5,"Dr",NA
5,"KWilliamsYYC",NA
5,"with",NA
5,"mountroyal4u",NA
5,"said",NA
5,"people",NA
5,"she",NA
5,"interviewed",NA
5,"emphasized",NA
5,"that",NA
5,"many",NA
5,"animal",NA
5,"welfare",NA
5,"workers",NA
5,"are",NA
5,"women",NA
5,"and",NA
5,"they",NA
5,"should",NA
5,"feel",NA
5,"safe","joy"
5,"safe","positive"
5,"safe","trust"
5,"safe","positive"
5,"safe",NA
5,"and",NA
5,"respected",NA
5,"in",NA
5,"often",NA
5,"maledominated",NA
5,"disaster","anger"
5,"disaster","disgust"
5,"disaster","fear"
5,"disaster","negative"
5,"disaster","sadness"
5,"disaster","surprise"
5,"disaster","negative"
5,"disaster",NA
5,"disaster","negative"
5,"zones",NA
5,"yeg",NA
5,"ymm",NA
5,"ymmfire",NA
5,"https",NA
5,"globalnewscanews4684076f",NA
5,"ortmcmurraywildfireanimalcaregapsresearch",NA
5,"…",NA
6,"From",NA
6,"communication","trust"
6,"issues","negative"
6,"to",NA
6,"struggling","negative"
6,"struggling",NA
6,"to",NA
6,"obtain",NA
6,"vet",NA
6,"records",NA
6,"and",NA
6,"caring",NA
6,"for",NA
6,"exotic","positive"
6,"animals",NA
6,"a",NA
6,"Calgary",NA
6,"researcher",NA
6,"says",NA
6,"the",NA
6,"Fort",NA
6,"McMurray",NA
6,"wildfire","fear"
6,"wildfire","negative"
6,"wildfire","sadness"
6,"wildfire","surprise"
6,"showed",NA
6,"how",NA
6,"pets",NA
6,"are",NA
6,"often",NA
6,"overlooked",NA
6,"overlooked","negative"
6,"in",NA
6,"disaster","anger"
6,"disaster","disgust"
6,"disaster","fear"
6,"disaster","negative"
6,"disaster","sadness"
6,"disaster","surprise"
6,"disaster","negative"
6,"disaster",NA
6,"disaster","negative"
6,"planning","anticipation"
6,"planning","positive"
6,"planning","trust"
6,"yeg",NA
6,"ymm",NA
6,"ymmfire",NA
6,"https",NA
6,"tribaletTgJop",NA
7,"Los",NA
7,"hay",NA
7,"peores",NA
7,"El",NA
7,"del",NA
7,"incendio",NA
7,"de",NA
7,"FortMcMurray",NA
7,"ymmfire",NA
7,"Alberta",NA
7,"Canadá",NA
7,"llegó",NA
7,"hasta",NA
7,"España",NA
7,"https",NA
7,"twittercomWildlandFirefi",NA
7,"gstatus733923316101177344",NA
7,"…",NA
8,"And",NA
8,"people",NA
8,"still",NA
8,"dont",NA
8,"appreciate","positive"
8,"appreciate",NA
8,"the",NA
8,"miracle","anticipation"
8,"miracle","joy"
8,"miracle","positive"
8,"miracle","surprise"
8,"miracle","trust"
8,"miracle","positive"
8,"miracle",NA
8,"that",NA
8,"was",NA
8,"the",NA
8,"ymmfire",NA
8,"evacuation","negative"
8,"and",NA
8,"fire","fear"
8,"fire",NA
8,"response",NA
8,"It",NA
8,"could","uncertainty"
8,"have",NA
8,"been",NA
8,"a",NA
8,"human",NA
8,"catastrophe","anger"
8,"catastrophe","disgust"
8,"catastrophe","fear"
8,"catastrophe","negative"
8,"catastrophe","sadness"
8,"catastrophe","surprise"
8,"catastrophe","negative"
8,"catastrophe",NA
8,"catastrophe","negative"
8,"not",NA
8,"just",NA
8,"an",NA
8,"insurance",NA
8,"and",NA
8,"displacement","negative"
8,"disaster","anger"
8,"disaster","disgust"
8,"disaster","fear"
8,"disaster","negative"
8,"disaster","sadness"
8,"disaster","surprise"
8,"disaster","negative"
8,"disaster",NA
8,"disaster","negative"
8,"https",NA
8,"twittercomTheAPJournalis",NA
8,"tstatus1064170921940918277",NA
8,"…",NA
9,"Fort",NA
9,"McMurray",NA
9,"residents",NA
9,"still",NA
9,"struggling","negative"
9,"struggling",NA
9,"to",NA
9,"rebuild",NA
9,"and",NA
9,"return",NA
9,"home",NA
9,"after",NA
9,"the",NA
9,"2016",NA
9,"wildfire","fear"
9,"wildfire","negative"
9,"wildfire","sadness"
9,"wildfire","surprise"
9,"will",NA
9,"get",NA
9,"2",NA
9,"million",NA
9,"in",NA
9,"financial",NA
9,"assistance","positive"
9,"from",NA
9,"the",NA
9,"local",NA
9,"municipality",NA
9,"http",NA
9,"anphaca20181116ymm",NA
9,"2mwildfirereliefcbc",NA
9,"…",NA
9,"ymm",NA
9,"fortmac",NA
9,"fortmcmurray",NA
9,"alberta",NA
9,"ymmfire",NA
9,"pictwittercomHVx7dQmc1Z",NA
10,"It",NA
10,"is",NA
10,"a",NA
10,"longroad",NA
10,"back",NA
10,"after",NA
10,"something",NA
10,"like","positive"
10,"like",NA
10,"the",NA
10,"ParadiseFire",NA
10,"",NA
10,"but",NA
10,"it",NA
10,"can",NA
10,"be",NA
10,"done",NA
10,"if",NA
10,"you",NA
10,"listen",NA
10,"to",NA
10,"groups",NA
10,"like","positive"
10,"like",NA
10,"UPHelp",NA
10,"",NA
10,"They",NA
10,"helped","positive"
10,"us",NA
10,"so",NA
10,"much",NA
10,"after",NA
10,"the",NA
10,"YMMFire",NA
10,"as",NA
10,"we",NA
10,"learned",NA
10,"how",NA
10,"to",NA
10,"deal","anticipation"
10,"deal","joy"
10,"deal","positive"
10,"deal","surprise"
10,"deal","trust"
10,"with",NA
10,"our",NA
10,"Insurance",NA
10,"Company",NA
10,"httpswww",NA
10,"uphelporgblogcampfire",NA
10,"insuranceclaimhelp",NA
10,"…",NA
10,"pictwittercom3iPm4CyD91",NA
10,"–",NA
10,"bei",NA
10,"Beacon",NA
10,"Hill",NA
11,"For",NA
11,"many",NA
11,"residents",NA
11,"who",NA
11,"fled","fear"
11,"for",NA
11,"their",NA
11,"lives",NA
11,"as",NA
11,"a",NA
11,"ferocious","anger"
11,"ferocious","disgust"
11,"ferocious","fear"
11,"ferocious","negative"
11,"wildfire","fear"
11,"wildfire","negative"
11,"wildfire","sadness"
11,"wildfire","surprise"
11,"ripped","negative"
