"tweets","words","sentiment"
6,"disaster","negative"
6,"disaster",NA
6,"disaster","negative"
6,"posed",NA
6,"a",NA
6,"unique","positive"
6,"unique","surprise"
6,"challenge","anger"
6,"challenge","fear"
6,"challenge","negative"
6,"challenge",NA
6,"challenge","negative"
6,"for",NA
6,"restoration",NA
6,"pros","positive"
6,"Here’s",NA
6,"what",NA
6,"we",NA
6,"learned",NA
6,"after",NA
6,"ymmfire",NA
6,"",NA
6,"http",NA
6,"bitly2fIzh6Z",NA
7,"Kinds",NA
7,"of",NA
7,"trauma","negative"
7,"trauma",NA
7,"Youll",NA
7,"see",NA
7,"this",NA
7,"in",NA
7,"some",NA
7,"people",NA
7,"post",NA
7,"ymmfire",NA
7,"too",NA
7,"ymm",NA
7,"pictwittercomI48VAiBzad",NA
8,"Shocked",NA
8,"DavidYurdiga",NA
8,"would",NA
8,"criticize","anger"
8,"criticize","disgust"
8,"criticize","fear"
8,"criticize","negative"
8,"criticize","sadness"
8,"criticize","negative"
8,"criticize",NA
8,"criticize","negative"
8,"abndp",NA
8,"ymmfire",NA
8,"response",NA
8,"Remember",NA
8,"his",NA
8,"last",NA
8,"preformance",NA
8,"review",NA
8,"https",NA
8,"youtubek9ZTV9DOrjw",NA
8,"ymm",NA
8,"ableg",NA
9,"Nomination",NA
9,"Reveal",NA
9,"Part",NA
9,"16",NA
9,"httpwww",NA
9,"eyeymmcomblog2017126",NA
9,"lkelliotnominator",NA
9,"…",NA
9,"2017",NA
9,"ymm",NA
9,"rmwb",NA
9,"fortmac",NA
9,"fortmcmurray",NA
9,"positivevibes",NA
9,"tbt",NA
9,"lkelliott",NA
9,"ymmfire",NA
10,"who",NA
10,"do",NA
10,"these",NA
10,"other",NA
10,"mps",NA
10,"represent",NA
10,"",NA
10,"why",NA
10,"do",NA
10,"we",NA
10,"care",NA
10,"what",NA
10,"they",NA
10,"think",NA
10,"ymmfire",NA
11,"See",NA
11,"us",NA
11,"featured",NA
11,"in",NA
11,"mountroyal4u",NA
11,"s",NA
11,"Summit",NA
11,"Mag",NA
11,"for",NA
11,"our",NA
11,"work","positive"
11,"during",NA
11,"the",NA
11,"ymmfire",NA
11,"",NA
11,"Covers",NA
11,"some",NA
11,"of",NA
11,"our",NA
11,"projects",NA
11,"too",NA
11,"httpwww",NA
11,"mtroyalcaSummitdisaste",NA
11,"rhtm",NA
11,"…",NA
12,"FortMac",NA
12,"s",NA
12,"Highway63",NA
12,"was",NA
12,"a",NA
12,"Wildfire",NA
12,"lifeline",NA
12,"",NA
12,"also",NA
12,"represents",NA
12,"MH",NA
12,"challenges","negative"
12,"BellLetsTalk",NA
12,"",NA
12,"remember",NA
12,"ymmfire",NA
12,"https",NA
12,"youtubevqtcxDaMgo",NA
13,"Like",NA
13,"many",NA
13,"others",NA
13,"who",NA
13,"lived",NA
13,"in",NA
13,"Fort",NA
13,"McMurray",NA
13,"during",NA
13,"ymmfire",NA
13,"",NA
13,"I",NA
13,"came",NA
13,"away",NA
13,"with",NA
13,"PTSD",NA
13,"bellletstalk",NA
14,"Im",NA
14,"thankfull",NA
14,"no",NA
14,"one",NA
14,"was",NA
14,"hurt","anger"
14,"hurt","fear"
14,"hurt","negative"
14,"hurt","sadness"
14,"hurt","negative"
14,"hurt",NA
14,"hurt","negative"
14,"in",NA
14,"the",NA
14,"ymmfire",NA
14,"",NA
14,"Seems",NA
14,"like","positive"
14,"like",NA
14,"a",NA
14,"real","positive"
14,"real","trust"
14,"uptick",NA
14,"in",NA
14,"natural",NA
14,"disasters",NA
14,"disasters","negative"
14,"lately",NA
14,"though",NA
15,"are",NA
15,"you",NA
15,"trying",NA
15,"to",NA
15,"connect",NA
15,"the",NA
15,"ymmfire",NA
15,"with",NA
15,"climate",NA
15,"change","fear"
16,"blakeshelton",NA
16,"LukeBryanOnline",NA
16,"crashmyplaya",NA
16,"",NA
16,"Can",NA
16,"we",NA
16,"make",NA
16,"a",NA
16,"wedding",NA
16,"happen","anticipation"
16,"for",NA
16,"my",NA
16,"dear","positive"
16,"dear",NA
16,"friends",NA
16,"Had",NA
16,"to",NA
16,"cancel","negative"
16,"cancel","sadness"
16,"cancel",NA
16,"cancel","negative"
16,"due",NA
16,"to",NA
16,"the",NA
16,"ymmfire",NA
17,"Economics",NA
17,"profs",NA
17,"report",NA
17,"first",NA
17,"findings",NA
17,"in",NA
17,"total",NA
17,"cost",NA
17,"of",NA
17,"Fort",NA
17,"McMurray",NA
17,"wildfires",NA
17,"ymmfire",NA
17,"fortmacfire",NA
17,"macewanu",NA
17,"http",NA
17,"macewanu2jVIjkc",NA
17,"pictwittercomj7nI3gFXyz",NA
18,"ableg",NA
18,"abpoli",NA
18,"ymmfire",NA
18,"climatechange",NA
18,"https",NA
18,"twittercomenvirolaw1sta",NA
18,"tus822456392850272257",NA
18,"…",NA
19,"DrClarkSchool",NA
19,"Principal",NA
19,"MerrieRae",NA
19,"pens",NA
19,"her",NA
19,"YMMFire",NA
19,"experience",NA
19,"httpwww",NA
19,"canadianteachermagazinecomarticlesfocus",NA
19,"onschoolsarticlefofortmcmurraystronghtml",NA
19,"…",NA
19,"via",NA
19,"Canadian",NA
19,"Teacher",NA
19,"magazine",NA
19,"YMM",NA
19,"DougNicholls2",NA
20,"Big",NA
20,"thanks",NA
20,"2",NA
20,"Tracy",NA
20,"WPIC",NA
20,"4",NA
20,"sending",NA
20,"me",NA
20,"my",NA
20,"certificate",NA
20,"after",NA
20,"loosing",NA
20,"it",NA
20,"in",NA
20,"ymmfire",NA
20,"",NA
20,"so",NA
20,"happy","anticipation"
20,"happy","joy"
20,"happy","positive"
20,"happy","trust"
20,"happy","positive"
20,"happy",NA
20,"happy","positive"
20,"",NA
20,"alittlebitback",NA
20,"everybitcounts",NA
20,"thankful","joy"
20,"thankful","positive"
20,"thankful","positive"
20,"thankful",NA
21,"Faculty",NA
21,"Affiliate",NA
21,"WGSTMRUWilliams",NA
21,"on",NA
21,"todays",NA
21,"CBCHomestretch",NA
21,"talking",NA
21,"about",NA
21,"pets",NA
21,"in",NA
21,"ymmfire",NA
21,"",NA
21,"ymm",NA
21,"mountroyal4u",NA
21,"httpwww",NA
21,"cbccanewscanadaca",NA
21,"lgaryprogramshomestretchanewstudylooksatthebestwaytodealwithpetsduringnaturaldisasters13944087",NA
21,"…",NA
22,"ymmfire",NA
22,"put",NA
22,"out",NA
22,"dreams",NA
22,"of",NA
22,"a",NA
22,"wedding",NA
22,"for",NA
22,"my",NA
22,"friends",NA
22,"Would",NA
22,"be",NA
22,"a",NA
22,"dream",NA
22,"dream","positive"
22,"come",NA
22,"true","joy"
22,"true","positive"
22,"true","trust"
22,"true",NA
22,"to",NA
22,"happen","anticipation"
22,"at",NA
22,"crashmyplaya",NA
22,"",NA
23,"Im",NA
23,"not",NA
23,"sure",NA
23,"about",NA
23,"a",NA
23,"festival","anticipation"
23,"festival","joy"
23,"festival","positive"
23,"festival","surprise"
23,"but",NA
23,"an",NA
23,"appropriate","positive"
23,"commemoration","anticipation"
23,"commemoration","joy"
23,"commemoration","positive"
23,"for",NA
23,"sure",NA
23,"ymm",NA
23,"ymmfire",NA
23,"https",NA
23,"twittercomItsMattLOLsta",NA
23,"tus821859833670299648",NA
23,"…",NA
24,"WATCH",NA
24,"Quinnohler",NA
24,"speaks",NA
24,"to",NA
24,"Edmonton",NA
24,"economist",NA
24,"about",NA
24,"real","positive"
24,"real","trust"
24,"cost",NA
24,"of",NA
24,"Fort",NA
24,"McMurray",NA
24,"wildfire","fear"
24,"wildfire","negative"
24,"wildfire","sadness"
24,"wildfire","surprise"
24,"http",NA
24,"tinyurlcomhed8dk2",NA
24,"yeg",NA
24,"ymmfire",NA
24,"ymm",NA
25,"CORRECTION",NA
25,"ymmfire",NA
25,"",NA
25,"Study",NA
25,"pegs",NA
25,"cost",NA
25,"of",NA
25,"lost","negative"
25,"lost","sadness"
25,"lost","negative"
25,"lost",NA
25,"lost","negative"
25,"buildings",NA
25,"income","anticipation"
25,"income","joy"
25,"income","negative"
25,"income","positive"
25,"income","sadness"
25,"income","trust"
25,"and",NA
25,"environmental",NA
25,"damage","anger"
25,"damage","disgust"
25,"damage","negative"
25,"damage","sadness"
25,"damage","negative"
25,"damage",NA
25,"damage","negative"
25,"at",NA
25,"89B",NA
25,"not",NA
25,"nearly","uncertainty"
25,"10B",NA
25,"http",NA
25,"glbncabKgxgb",NA
26,"CORRECTION",NA
26,"ymmfire",NA
26,"",NA
26,"Study",NA
26,"pegs",NA
26,"cost",NA
26,"of",NA
26,"lost","negative"
26,"lost","sadness"
26,"lost","negative"
26,"lost",NA
26,"lost","negative"
26,"buildings",NA
26,"income","anticipation"
26,"income","joy"
26,"income","negative"
26,"income","positive"
26,"income","sadness"
26,"income","trust"
26,"and",NA
26,"environmental",NA
26,"damage","anger"
26,"damage","disgust"
26,"damage","negative"
26,"damage","sadness"
26,"damage","negative"
26,"damage",NA
26,"damage","negative"
26,"at",NA
26,"89B",NA
26,"not",NA
26,"nearly","uncertainty"
26,"10B",NA
26,"http",NA
26,"glbncaWuZYIy",NA
27,"CORRECTION",NA
27,"ymmfire",NA
27,"",NA
27,"Study",NA
27,"pegs",NA
27,"cost",NA
27,"of",NA
27,"lost","negative"
27,"lost","sadness"
27,"lost","negative"
27,"lost",NA
27,"lost","negative"
27,"buildings",NA
27,"income","anticipation"
27,"income","joy"
27,"income","negative"
27,"income","positive"
27,"income","sadness"
27,"income","trust"
27,"and",NA
27,"environmental",NA
27,"damage","anger"
27,"damage","disgust"
27,"damage","negative"
27,"damage","sadness"
27,"damage","negative"
27,"damage",NA
27,"damage","negative"
27,"at",NA
27,"89B",NA
27,"not",NA
27,"nearly","uncertainty"
27,"10B",NA
27,"http",NA
27,"glbncaaaDTjK",NA
28,"CORRECTION",NA
28,"ymmfire",NA
28,"",NA
28,"Study",NA
28,"pegs",NA
28,"cost",NA
28,"of",NA
28,"lost","negative"
28,"lost","sadness"
28,"lost","negative"
28,"lost",NA
28,"lost","negative"
28,"buildings",NA
28,"income","anticipation"
28,"income","joy"
28,"income","negative"
28,"income","positive"
28,"income","sadness"
28,"income","trust"
28,"and",NA
28,"environmental",NA
28,"damage","anger"
28,"damage","disgust"
28,"damage","negative"
28,"damage","sadness"
28,"damage","negative"
28,"damage",NA
28,"damage","negative"
28,"at",NA
28,"89B",NA
28,"not",NA
28,"nearly","uncertainty"
28,"10B",NA
28,"http",NA
28,"glbnca5My9uh",NA
29,"How",NA
29,"do",NA
29,"we",NA
29,"assess",NA
29,"the",NA
29,"economic",NA
29,"impacts",NA
29,"of",NA
29,"the",NA
29,"Fort",NA
29,"McMurray",NA
29,"Wildfire",NA
29,"Learn",NA
29,"more",NA
29,"today",NA
29,"at",NA
29,"2",NA
29,"pm",NA
29,"ymmfire",NA
29,"macewanu",NA
29,"http",NA
29,"macewanu2iIZh3C",NA
29,"pictwittercom0Giuk7jra5",NA
30,"Economist",NA
30,"pegs",NA
30,"10",NA
30,"billion",NA
30,"in",NA
30,"damage","anger"
30,"damage","disgust"
30,"damage","negative"
30,"damage","sadness"
30,"damage","negative"
30,"damage",NA
30,"damage","negative"
30,"to",NA
30,"YMM",NA
30,"after",NA
30,"the",NA
30,"wildfire","fear"
30,"wildfire","negative"
30,"wildfire","sadness"
30,"wildfire","surprise"
30,"YMMfire",NA
30,"fortmac",NA
30,"httpwww",NA
30,"mymcmurraycom20170117eco",NA
30,"nomistcomescostdamagecommunityfire",NA
30,"…",NA
31,"Congrats",NA
31,"to",NA
31,"the",NA
31,"talented","positive"
31,"and",NA
31,"tireless",NA
31,"staff",NA
31,"at",NA
31,"GlobalNational",NA
31,"for",NA
31,"CSA",NA
31,"nominations",NA
31,"for",NA
31,"Best",NA
31,"National",NA
31,"Newscast",NA
31,"and",NA
31,"Best",NA
31,"Reportage",NA
31,"ymmfire",NA
32,"Financial",NA
32,"impact",NA
32,"of",NA
32,"Fort",NA
32,"McMurray",NA
32,"wildfire","fear"
32,"wildfire","negative"
32,"wildfire","sadness"
32,"wildfire","surprise"
32,"reaches",NA
32,"almost","uncertainty"
32,"10B",NA
32,"study","positive"
32,"ymmfire",NA
32,"ymm",NA
32,"alberta",NA
32,"yeg",NA
32,"yyc",NA
32,"abstrong",NA
32,"http",NA
32,"htlyURv73086nR4",NA
33,"TY",NA
33,"for",NA
33,"creating",NA
33,"beautiful","joy"
33,"beautiful","positive"
33,"beautiful","positive"
33,"beautiful",NA
33,"beautiful","positive"
33,"art","anticipation"
33,"art","joy"
33,"art","positive"
33,"art","sadness"
33,"art","surprise"
33,"I",NA
33,"hope","anticipation"
33,"hope","joy"
33,"hope","positive"
33,"hope","surprise"
33,"hope","trust"
33,"hope",NA
33,"you",NA
33,"continue","anticipation"
33,"continue","positive"
33,"continue","trust"
33,"on",NA
33,"this",NA
33,"path",NA
33,"commemorating",NA
33,"ymmfire",NA
33,"will",NA
33,"be",NA
33,"important","positive"
33,"important","trust"
33,"important","positive"
33,"important",NA
33,"for",NA
33,"ymm",NA
33,"s",NA
33,"healing","anticipation"
33,"healing","joy"
33,"healing","positive"
33,"healing","trust"
34,"Fort",NA
34,"McMurray",NA
34,"wildfire","fear"
34,"wildfire","negative"
34,"wildfire","sadness"
34,"wildfire","surprise"
34,"Study",NA
34,"pegs",NA
34,"cost",NA
34,"of",NA
34,"lost","negative"
34,"lost","sadness"
34,"lost","negative"
34,"lost",NA
34,"lost","negative"
34,"buildings",NA
34,"income","anticipation"
34,"income","joy"
34,"income","negative"
34,"income","positive"
34,"income","sadness"
34,"income","trust"
34,"",NA
34,"environmental",NA
34,"damage","anger"
34,"damage","disgust"
34,"damage","negative"
34,"damage","sadness"
34,"damage","negative"
34,"damage",NA
34,"damage","negative"
34,"at",NA
34,"95B",NA
34,"ymmfire",NA
34,"ymm",NA
34,"http",NA
34,"glbncaSleBsZ",NA
35,"Fort",NA
35,"McMurray",NA
35,"wildfire","fear"
35,"wildfire","negative"
35,"wildfire","sadness"
35,"wildfire","surprise"
35,"Study",NA
35,"pegs",NA
35,"cost",NA
35,"of",NA
35,"lost","negative"
35,"lost","sadness"
35,"lost","negative"
35,"lost",NA
35,"lost","negative"
35,"buildings",NA
35,"income","anticipation"
35,"income","joy"
35,"income","negative"
35,"income","positive"
35,"income","sadness"
35,"income","trust"
35,"",NA
35,"environmental",NA
35,"damage","anger"
35,"damage","disgust"
35,"damage","negative"
35,"damage","sadness"
35,"damage","negative"
35,"damage",NA
35,"damage","negative"
35,"at",NA
35,"95B",NA
35,"ymmfire",NA
35,"MacEwan",NA
35,"http",NA
35,"glbncaIjIXwk",NA
36,"Fort",NA
36,"McMurray",NA
36,"wildfire","fear"
36,"wildfire","negative"
36,"wildfire","sadness"
36,"wildfire","surprise"
36,"Study",NA
36,"pegs",NA
36,"cost",NA
36,"of",NA
36,"lost","negative"
36,"lost","sadness"
36,"lost","negative"
36,"lost",NA
36,"lost","negative"
36,"buildings",NA
36,"income","anticipation"
36,"income","joy"
36,"income","negative"
36,"income","positive"
36,"income","sadness"
36,"income","trust"
36,"",NA
36,"environmental",NA
36,"damage","anger"
36,"damage","disgust"
36,"damage","negative"
36,"damage","sadness"
36,"damage","negative"
36,"damage",NA
36,"damage","negative"
36,"at",NA
36,"95B",NA
36,"ymmfire",NA
36,"MacEwan",NA
36,"http",NA
36,"glbncaS83eui",NA
37,"Fort",NA
37,"McMurray",NA
37,"wildfire","fear"
37,"wildfire","negative"
37,"wildfire","sadness"
37,"wildfire","surprise"
37,"Study",NA
37,"pegs",NA
37,"cost",NA
37,"of",NA
37,"lost","negative"
37,"lost","sadness"
37,"lost","negative"
37,"lost",NA
37,"lost","negative"
37,"buildings",NA
37,"income","anticipation"
37,"income","joy"
37,"income","negative"
37,"income","positive"
37,"income","sadness"
37,"income","trust"
37,"",NA
37,"environmental",NA
37,"damage","anger"
37,"damage","disgust"
37,"damage","negative"
37,"damage","sadness"
37,"damage","negative"
37,"damage",NA
37,"damage","negative"
37,"at",NA
37,"95B",NA
37,"ymmfire",NA
37,"MacEwan",NA
37,"http",NA
37,"glbncaYSOYhY",NA
38,"Justin",NA
38,"once",NA
38,"burnt","disgust"
38,"burnt","negative"
38,"his",NA
38,"wiener",NA
38,"erhot",NA
38,"dog",NA
38,"over",NA
38,"a",NA
38,"camp",NA
38,"so",NA
38,"he",NA
38,"knows",NA
38,"how",NA
38,"ymmfire",NA
38,"slavelake",NA
38,"other",NA
38,"fire","fear"
38,"fire",NA
38,"victims",NA
38,"victims","negative"
38,"feel",NA
38,"trudeaugetsit",NA
39,"Amazing",NA
39,"work","positive"
39,"from",NA
39,"studiostinson",NA
39,"",NA
39,"transforming",NA
39,"artifacts",NA
39,"recovered",NA
39,"from",NA
39,"ymmfire",NA
39,"into",NA
39,"such",NA
39,"beautiful","joy"
39,"beautiful","positive"
39,"beautiful","positive"
39,"beautiful",NA
39,"beautiful","positive"
39,"peices",NA
39,"ymm",NA
39,"httpwww",NA
39,"studiostinsoncom1post201701",NA
39,"leadushomehtml",NA
39,"…",NA
40,"Two",NA
40,"Men",NA
40,"and",NA
40,"an",NA
40,"Ugly",NA
40,"Cat",NA
40,"A",NA
40,"Fort",NA
40,"McMurray",NA
40,"Evacuation",NA
40,"Story",NA
40,"coming","anticipation"
40,"soon",NA
40,"to",NA
40,"StillStandingTV",NA
40,"",NA
40,"Cant",NA
40,"wait","anticipation"
40,"wait","negative"
40,"to",NA
40,"see",NA
40,"the",NA
40,"show","trust"
40,"ymm",NA
40,"ymmfire",NA
40,"pictwittercomTH4PZnVCAL",NA
41,"Watch",NA
41,"New",NA
41,"Highway63",NA
41,"FortMac",NA
41,"Wildfire",NA
41,"MusicVideo",NA
41,"",NA
41,"On",NA
41,"Jan",NA
41,"25",NA
41,"BellLetsTalk",NA
41,"",NA
41,"remember",NA
41,"those",NA
41,"needing",NA
41,"help",NA
41,"https",NA
41,"youtubevqtcxDaMgo",NA
41,"ymmfire",NA
42,"Superintendent",NA
42,"DougNicholls2",NA
42,"commends",NA
42,"SBarr2",NA
42,"EcoleMcTavish",NA
42,"for",NA
42,"their",NA
42,"accommodating",NA
42,"Ecole",NA
42,"Boreal",NA
42,"now",NA
42,"housed",NA
42,"EcoleMcTavish",NA
42,"post",NA
42,"ymmfire",NA
42,"pictwittercomo7RWOriFCI",NA
43,"seanmccannsings",NA
43,"on",NA
43,"learning","positive"
43,"about",NA
43,"ymmfire",NA
43,"",NA
43,"He",NA
43,"was",NA
43,"in",NA
43,"Banff",NA
43,"Singing",NA
43,"Proud",NA
43,"to",NA
43,"be",NA
43,"Canadian",NA
43,"ymm",NA
43,"pictwittercom2KQ8fogjG1",NA
44,"We",NA
44,"collected",NA
44,"FtMcUglyCat",NA
44,"s",NA
44,"photos",NA
44,"Look",NA
44,"forward","positive"
44,"to",NA
44,"sharing",NA
44,"his",NA
44,"ymmfire",NA
44,"story",NA
44,"w",NA
44,"StillStandingTV",NA
44,"this",NA
44,"week",NA
44,"ymm",NA
44,"httpswww",NA
44,"facebookcommediasetset",NA
44,"a101543881452967011073741874541301700type3",NA
44,"…",NA
45,"Were",NA
45,"featured",NA
45,"in",NA
45,"SyncrudeCanada",NA
45,"Pathways",NA
45,"Magazine",NA
45,"Read",NA
45,"about",NA
45,"a",NA
45,"resilient","positive"
45,"resilient","positive"
45,"heard",NA
45,"of",NA
45,"bison",NA
45,"during",NA
45,"the",NA
45,"ymmfire",NA
45,"",NA
45,"httpwww",NA
45,"syncrudecaassetspdfpat",NA
45,"hways2016PathwaysMagazinepdf",NA
45,"…",NA
45,"pictwittercomSWUi1l6AP5",NA
46,"ftmcuglycat",NA
46,"s",NA
46,"not",NA
46,"sure",NA
46,"what",NA
46,"to",NA
46,"make",NA
46,"of",NA
46,"all",NA
46,"the",NA
46,"stillstandingtv",NA
46,"production","anticipation"
46,"production","positive"
46,"folks",NA
46,"poking",NA
46,"and",NA
46,"prodding",NA
46,"Looking",NA
46,"forward","positive"
46,"to",NA
46,"Fri",NA
46,"ymm",NA
46,"ymmfire",NA
46,"pictwittercom46A5nq7ieG",NA
47,"Beautiful",NA
47,"gift","anticipation"
47,"gift","joy"
47,"gift","positive"
47,"gift","surprise"
47,"gift",NA
47,"of",NA
47,"ymmart",NA
47,"from",NA
47,"the",NA
47,"ymmfire",NA
47,"ymmstrong",NA
47,"grateful","positive"
47,"grateful","positive"
47,"grateful",NA
47,"love","joy"
47,"love","positive"
47,"love","positive"
47,"love",NA
47,"pictwittercomagZPOB4QGn",NA
48,"blakeshelton",NA
48,"LukeBryanOnline",NA
48,"ymmfire",NA
48,"put",NA
48,"out",NA
48,"dreams",NA
48,"of",NA
48,"a",NA
48,"wedding",NA
48,"for",NA
48,"my",NA
48,"friends",NA
48,"Would",NA
48,"be",NA
48,"a",NA
48,"dream",NA
48,"dream","positive"
48,"come",NA
48,"true","joy"
48,"true","positive"
48,"true","trust"
48,"true",NA
48,"to",NA
48,"happen","anticipation"
48,"at",NA
48,"crashmyplaya",NA
48,"",NA
49,"Walmart",NA
49,"accused","anger"
49,"accused","fear"
49,"accused","negative"
49,"accused",NA
49,"accused","negative"
49,"of",NA
49,"selling",NA
49,"contaminated","disgust"
49,"contaminated","fear"
49,"contaminated","negative"
49,"contaminated","sadness"
49,"contaminated","negative"
49,"food","joy"
49,"food","positive"
49,"food","trust"
49,"after",NA
49,"Fort",NA
49,"McMurray",NA
49,"wildfire","fear"
49,"wildfire","negative"
49,"wildfire","sadness"
49,"wildfire","surprise"
49,"httpwww",NA
49,"cbcca13935533",NA
49,"ymm",NA
49,"ymmfire",NA
50,"I",NA
50,"definetly",NA
50,"ate",NA
50,"here",NA
50,"while",NA
50,"covering",NA
50,"the",NA
50,"ymmfire",NA
50,"http",NA
50,"edmontonjournalcomnewslocalnew",NA
50,"swalmartchargedforallegedlyfailingtothrowoutfoodafterfortmcmurraywildfire",NA
50,"…",NA
51,"AHS",NA
51,"says",NA
51,"Walmart",NA
51,"kept",NA
51,"",NA
51,"sold",NA
51,"food","joy"
51,"food","positive"
51,"food","trust"
51,"potentially",NA
51,"contaminated","disgust"
51,"contaminated","fear"
51,"contaminated","negative"
51,"contaminated","sadness"
51,"contaminated","negative"
51,"by",NA
51,"ymmfire",NA
51,"",NA
51,"Company",NA
51,"facing",NA
51,"174",NA
51,"charges",NA
51,"under",NA
51,"Public",NA
51,"Health",NA
51,"Act",NA
51,"yyc",NA
52,"AHS",NA
52,"says",NA
52,"Walmart",NA
52,"kept",NA
52,"",NA
52,"sold",NA
52,"food","joy"
52,"food","positive"
52,"food","trust"
52,"potentially",NA
52,"contaminated","disgust"
52,"contaminated","fear"
52,"contaminated","negative"
52,"contaminated","sadness"
52,"contaminated","negative"
52,"by",NA
52,"ymmfire",NA
52,"",NA
52,"Company",NA
52,"facing",NA
52,"174",NA
52,"charges",NA
52,"under",NA
52,"Public",NA
52,"Health",NA
52,"Act",NA
52,"yyc",NA
53,"Walmart",NA
53,"charged",NA
53,"for",NA
53,"allegedly","negative"
53,"allegedly","litigious"
53,"failing","anger"
53,"failing","anticipation"
53,"failing","fear"
53,"failing","negative"
53,"failing","sadness"
53,"failing","negative"
53,"failing",NA
53,"failing","negative"
53,"to",NA
53,"throw",NA
53,"out",NA
53,"food","joy"
53,"food","positive"
53,"food","trust"
53,"after",NA
53,"Fort",NA
53,"McMurray",NA
53,"wildfire","fear"
53,"wildfire","negative"
53,"wildfire","sadness"
53,"wildfire","surprise"
53,"http",NA
53,"edmontonjournalcomnewslocalnew",NA
53,"swalmartchargedforallegedlyfailingtothrowoutfoodafterfortmcmurraywildfire",NA
53,"…",NA
53,"ymmfire",NA
54,"Yikes",NA
54,"Walmart",NA
54,"charged",NA
54,"for",NA
54,"allegedly","negative"
54,"allegedly","litigious"
54,"failing","anger"
54,"failing","anticipation"
54,"failing","fear"
54,"failing","negative"
54,"failing","sadness"
54,"failing","negative"
54,"failing",NA
54,"failing","negative"
54,"to",NA
54,"throw",NA
54,"out",NA
54,"food","joy"
54,"food","positive"
54,"food","trust"
54,"after",NA
54,"Fort",NA
54,"McMurray",NA
54,"wildfire","fear"
54,"wildfire","negative"
54,"wildfire","sadness"
54,"wildfire","surprise"
54,"http",NA
54,"edmontonjournalcomnewslocalnew",NA
54,"swalmartchargedforallegedlyfailingtothrowoutfoodafterfortmcmurraywildfire",NA
54,"…",NA
54,"ymmfire",NA
55,"Walmart",NA
55,"charged",NA
55,"for",NA
55,"allegedly","negative"
55,"allegedly","litigious"
55,"failing","anger"
55,"failing","anticipation"
55,"failing","fear"
55,"failing","negative"
55,"failing","sadness"
55,"failing","negative"
55,"failing",NA
55,"failing","negative"
55,"to",NA
55,"throw",NA
55,"out",NA
55,"food","joy"
55,"food","positive"
55,"food","trust"
55,"after",NA
55,"Fort",NA
55,"McMurray",NA
55,"wildfire","fear"
55,"wildfire","negative"
55,"wildfire","sadness"
55,"wildfire","surprise"
55,"http",NA
