"tweets","words","sentiment"
1,"Ya",NA
1,"en",NA
1,"el",NA
1,"incendio",NA
1,"de",NA
1,"Fort",NA
1,"McMurray",NA
1,"ymmfire",NA
1,"algunos",NA
1,"bomberos",NA
1,"recordaban",NA
1,"su",NA
1,"estupor",NA
1,"al",NA
1,"ver",NA
1,"que",NA
1,"el",NA
1,"pirocúmulo",NA
1,"formado",NA
1,"creaba",NA
1,"rayos",NA
1,"que",NA
1,"iniciaban",NA
1,"nuevos",NA
1,"focos",NA
1,"a",NA
1,"sus",NA
1,"espaldas",NA
1,"Luego",NA
1,"se",NA
1,"vieron",NA
1,"cada",NA
1,"vez",NA
1,"mas",NA
1,"los",NA
1,"tornados",NA
1,"de",NA
1,"fuego",NA
1,"algo",NA
1,"que",NA
1,"no",NA
1,"era",NA
1,"nuevo",NA
1,"pero",NA
1,"sí",NA
1,"muy",NA
1,"poco",NA
1,"habitual","anticipation"
2,"RachelNotley",NA
2,"albertaNDP",NA
2,"YourAlberta",NA
2,"LeahMcRorie",NA
2,"ymmfire",NA
2,"It",NA
2,"is",NA
2,"time","anticipation"
2,"to",NA
2,"review",NA
2,"Rachel",NA
2,"Notleys",NA
2,"attitude",NA
2,"toward",NA
2,"Deaf",NA
2,"",NA
2,"Accessibility",NA
2,"people",NA
2,"lately",NA
2,"about",NA
2,"Alberta",NA
2,"Emergency",NA
2,"events",NA
2,"",NA
2,"ymmfire",NA
2,"Beautiful",NA
2,"AccessibilityLens",NA
2,"in",NA
2,"CarrFire",NA
2,"Update",NA
2,"",NA
2,"LIVE",NA
2,"with",NA
2,"ASL",NA
2,"Interpreter",NA
2,"pictwittercom9nA4K1rLtw",NA
3,"Planting",NA
3,"trees",NA
3,"like","positive"
3,"like",NA
3,"a",NA
3,"pro",NA
3,"Helping",NA
3,"rebuild",NA
3,"after",NA
3,"the",NA
3,"devastating","anger"
3,"devastating","disgust"
3,"devastating","fear"
3,"devastating","negative"
3,"devastating","sadness"
3,"devastating","trust"
3,"devastating","negative"
3,"devastating",NA
3,"devastating","negative"
3,"fires",NA
3,"of",NA
3,"2016",NA
3,"one",NA
3,"tree","anger"
3,"tree","anticipation"
3,"tree","disgust"
3,"tree","joy"
3,"tree","positive"
3,"tree","surprise"
3,"tree","trust"
3,"at",NA
3,"a",NA
3,"time","anticipation"
3,"FRIAA",NA
3,"ymm",NA
3,"albertawildfire",NA
3,"ymmfire",NA
3,"ableg",NA
3,"httpswww",NA
3,"instagramcompBlmcPTHjGAj",NA
3,"511eVjXNJ77YmrenuXXqfVHnk0utmsourceigtwittershareigshidci0irbhgld4x",NA
3,"…",NA
4,"I",NA
4,"have",NA
4,"noticed",NA
4,"about",NA
4,"Rachel",NA
4,"Notleys",NA
4,"attitude",NA
4,"toward",NA
4,"Deaf",NA
4,"",NA
4,"Accessibility",NA
4,"people",NA
4,"lately",NA
4,"My",NA
4,"first",NA
4,"impression","positive"
4,"of",NA
4,"Rachel",NA
4,"disregarding",NA
4,"disregarding","negative"
4,"about",NA
4,"Alberta",NA
4,"Emergency",NA
4,"events",NA
4,"",NA
4,"ymmfire",NA
4,"without",NA
4,"Sign",NA
4,"Language",NA
4,"Interpreters",NA
4,"to",NA
4,"stand",NA
4,"beside",NA
4,"her",NA
4,"She",NA
4,"avoids",NA
4,"it",NA
4,"and",NA
4,"No",NA
4,"Accessibility",NA
4,"Office",NA
4,"AO",NA
4,"pictwittercomvklsyWoZdU",NA
