"tweets","words","sentiment"
1,"Like",NA
1,"golf",NA
1,"Join",NA
1,"the",NA
1,"Dr",NA
1,"Melvin",NA
1,"Lee",NA
1,"Charity",NA
1,"Golf",NA
1,"Tournament",NA
1,"and",NA
1,"help",NA
1,"those",NA
1,"affected",NA
1,"in",NA
1,"Fort",NA
1,"McMurray",NA
1,"http",NA
1,"ottawasouthdentistcablog",NA
1,"ymmfire",NA
2,"New",NA
2,"law","trust"
2,"law","litigious"
2,"to",NA
2,"protect","positive"
2,"protect","positive"
2,"protect",NA
2,"Fort",NA
2,"McMurray",NA
2,"residents",NA
2,"from",NA
2,"unscrupulous","negative"
2,"unscrupulous","negative"
2,"builders",NA
2,"httpwww",NA
2,"cbcca13658421",NA
2,"ymm",NA
2,"ymmfire",NA
3,"I",NA
3,"will",NA
3,"not",NA
3,"forget","negative"
3,"forget",NA
3,"This",NA
3,"Council",NA
3,"will",NA
3,"not",NA
3,"forget","negative"
3,"forget",NA
3,"This",NA
3,"Mayor",NA
3,"will",NA
3,"not",NA
3,"forget","negative"
3,"forget",NA
3,"yeg",NA
3,"City",NA
3,"Mgr",NA
3,"re",NA
3,"CoE",NA
3,"staff",NA
3,"contribution","positive"
3,"in",NA
3,"yeg",NA
3,"during",NA
3,"ymmfire",NA
4,"Beautiful",NA
4,"day",NA
4,"for",NA
4,"baseball",NA
4,"inymm",NA
4,"First",NA
4,"game",NA
4,"back",NA
4,"since",NA
4,"ymmfire",NA
4,"w",NA
4,"FMMGIANTS",NA
4,"Shell",NA
4,"Place",NA
4,"httpswww",NA
4,"instagramcompBHQbqVMAPex",NA
5,"Love",NA
5,"this",NA
5,"yeg",NA
5,"",NA
5,"nice","positive"
5,"nice",NA
5,"work","positive"
5,"ymmfire",NA
5,"pictwittercomYQjISn4s26",NA
6,"Alberta",NA
6,"sets",NA
6,"new",NA
6,"rules",NA
6,"for",NA
6,"Fort",NA
6,"McMurray",NA
6,"homebuilders",NA
6,"ymm",NA
6,"ymmfire",NA
6,"ableg",NA
6,"http",NA
6,"glbncaLvDUiW",NA
7,"Alberta",NA
7,"sets",NA
7,"new",NA
7,"rules",NA
7,"for",NA
7,"Fort",NA
7,"McMurray",NA
7,"homebuilders",NA
