"tweets","words","sentiment"
1,"Join",NA
1,"me",NA
1,"on",NA
1,"Tuesday",NA
1,"Nov",NA
1,"1",NA
1,"wbrlab",NA
1,"for",NA
1,"the",NA
1,"launch","anticipation"
1,"launch","positive"
1,"of",NA
1,"the",NA
1,"Fire",NA
1,"and",NA
1,"Sky",NA
1,"anthology",NA
1,"How",NA
1,"poetry",NA
1,"captures",NA
1,"ymmfire",NA
1,"ymm",NA
1,"ymmarts",NA
1,"ArtsCouncilWB",NA
1,"pictwittercomL0ppveb1mf",NA
2,"whiskey",NA
2,"stills",NA
2,"ymm",NA
2,"ymmfire",NA
2,"video",NA
2,"ilovemyjob",NA
2,"pictwittercoml4fjtzjrfq",NA
3,"http",NA
3,"mhuffpostcomcaentry12662",NA
3,"124",NA
3,"…",NA
3,"ymmfire",NA
3,"whiskey",NA
3,"https",NA
3,"twittercomjleetherealme",NA
3,"status792189112375648256",NA
3,"…",NA
4,"Filming",NA
4,"the",NA
4,"distilling",NA
4,"launch","anticipation"
4,"launch","positive"
4,"of",NA
4,"the",NA
4,"Beast",NA
4,"whiskey",NA
4,"made",NA
4,"from",NA
4,"malt",NA
4,"that",NA
4,"was",NA
4,"smoked",NA
4,"by",NA
4,"the",NA
4,"ymm",NA
4,"ymmfire",NA
4,"pictwittercomEw43lWeVc0",NA
5,"MooseHavenLodge",NA
5,"Thank",NA
5,"you",NA
5,"for",NA
5,"all",NA
5,"the",NA
5,"support","positive"
5,"support",NA
5,"and",NA
5,"help",NA
5,"offered",NA
5,"during",NA
5,"ymmfire",NA
5,"evacuation","negative"
6,"Nathan",NA
6,"Berube",NA
6,"reads",NA
6,"his",NA
6,"poem",NA
6,"Ash",NA
6,"Wednesday",NA
6,"inspired","joy"
6,"inspired","positive"
6,"inspired","surprise"
6,"inspired","trust"
6,"inspired",NA
6,"by",NA
6,"ymmfire",NA
6,"ymm",NA
6,"pictwittercomyLNuTIt6wy",NA
7,"Une",NA
7,"cérémonie",NA
7,"pour",NA
7,"rendre",NA
7,"hommage",NA
7,"aux",NA
7,"premiers",NA
7,"répondants",NA
7,"du",NA
7,"ymmfire",NA
7,"à",NA
7,"Fort",NA
7,"McMurray",NA
7,"est",NA
7,"organisée",NA
7,"à",NA
7,"Edmonton",NA
7,"lundi",NA
7,"par",NA
7,"le",NA
7,"gouvernement",NA
8,"So",NA
8,"exciting","anticipation"
8,"exciting","joy"
8,"exciting","positive"
8,"exciting","surprise"
8,"exciting","positive"
8,"exciting",NA
8,"exciting","positive"
8,"classified",NA
8,"is",NA
8,"coming","anticipation"
8,"to",NA
8,"ymm",NA
8,"",NA
8,"raising",NA
8,"money","anger"
8,"money","anticipation"
8,"money","joy"
8,"money","positive"
8,"money","surprise"
8,"money","trust"
8,"for",NA
8,"us",NA
8,"httpwww",NA
8,"classifiedofficialcom",NA
8,"ymmstrong",NA
8,"ymmfire",NA
8,"pictwittercomlS4id4H7u5",NA
9,"Insured",NA
9,"losses","negative"
9,"losses","negative"
9,"of",NA
9,"2016",NA
9,"FortMac",NA
9,"ymmfire",NA
9,"range",NA
9,"from",NA
9,"3647B",NA
9,"USD",NA
9,"far",NA
9,"in",NA
9,"excess","negative"
9,"of",NA
9,"anything",NA
9,"seen",NA
9,"before",NA
9,"in",NA
9,"Canada",NA
9,"httpwww",NA
9,"castanetnetnewsKelowna1",NA
9,"79323AlleyesonFortMac",NA
9,"…",NA
10,"Fort",NA
10,"McMurray",NA
10,"wildfire","fear"
10,"wildfire","negative"
10,"wildfire","sadness"
10,"wildfire","surprise"
10,"Calls",NA
10,"for",NA
10,"2nd",NA
10,"highway",NA
10,"out",NA
10,"of",NA
10,"ymm",NA
10,"after",NA
10,"88K",NA
10,"near",NA
10,"misses","negative"
10,"misses","negative"
10,"during",NA
10,"ymmfire",NA
10,"mass",NA
10,"exodus",NA
10,"yeg",NA
10,"http",NA
10,"glbncaJbl9th",NA
11,"Flashbackfriday",NA
11,"to",NA
11,"working","positive"
11,"through",NA
11,"all",NA
11,"this",NA
11,"photojournalism",NA
11,"photos",NA
11,"photography",NA
11,"ymmfire",NA
11,"…",NA
11,"httpswww",NA
11,"instagramcompBMGoCi2hbDm",NA
12,"Please",NA
12,"share","anticipation"
12,"share","joy"
12,"share","positive"
12,"share","trust"
12,"share",NA
12,"Time",NA
12,"sensitive","positive"
12,"information","positive"
12,"for",NA
12,"the",NA
12,"uninsuredunderinsured",NA
12,"victims",NA
12,"victims","negative"
12,"of",NA
12,"ymm",NA
12,"wildfire","fear"
12,"wildfire","negative"
12,"wildfire","sadness"
12,"wildfire","surprise"
12,"ymmfire",NA
12,"pictwittercom5ETGkLcLZr",NA
13,"WATCH",NA
13,"BillFortierCTV",NA
13,"has",NA
13,"the",NA
13,"story",NA
13,"behind",NA
13,"The",NA
13,"Beast",NA
13,"whisky","negative"
13,"from",NA
