"tweets","words","sentiment"
9,"ymmfire",NA
10,"From",NA
10,"our",NA
10,"ftmcuglycat",NA
10,"to",NA
10,"yours",NA
10,"Happy",NA
10,"InternationalCatDay",NA
10,"",NA
10,"ymm",NA
10,"ymmfire",NA
10,"FtMcUglyCat",NA
10,"https",NA
10,"twittercomStillStandingT",NA
10,"Vstatus894961067511619584",NA
10,"…",NA
11,"AB",NA
11,"man",NA
11,"loses","negative"
11,"loses","negative"
11,"2",NA
11,"homes",NA
11,"in",NA
11,"2",NA
11,"wildfires",NA
11,"a",NA
11,"year",NA
11,"apart",NA
11,"Jason",NA
11,"Schurmans",NA
11,"Beacon",NA
11,"Hill",NA
11,"house",NA
11,"burned","negative"
11,"burned","negative"
11,"down",NA
11,"in",NA
11,"ymmfire",NA
11,"2nd",NA
11,"home",NA
11,"lost","negative"
11,"lost","sadness"
11,"lost","negative"
11,"lost",NA
11,"lost","negative"
11,"in",NA
11,"BCwildfire",NA
11,"pictwittercomGXlG1eKg5C",NA
12,"So",NA
12,"pretty","anticipation"
12,"pretty","joy"
12,"pretty","positive"
12,"pretty","trust"
12,"pretty","positive"
12,"pretty",NA
12,"much",NA
12,"the",NA
12,"same",NA
12,"SFA",NA
12,"from",NA
12,"Trudeau",NA
12,"for",NA
12,"bcwildfires",NA
12,"as",NA
12,"ymmfire",NA
12,"got",NA
12,"FTMac",NA
12,"sill",NA
12,"waiting",NA
12,"for",NA
12,"",NA
12,"pm",NA
12,"socks",NA
12,"promised","positive"
12,"promised",NA
13,"shrug","negative"
13,"if",NA
13,"KikkiPlanet",NA
13,"s",NA
13,"not",NA
13,"sorry","negative"
13,"sorry",NA
13,"for",NA
13,"singal",NA
13,"boosting",NA
13,"libel","anger"
13,"libel","fear"
13,"libel","negative"
13,"libel","trust"
13,"libel","litigious"
13,"about",NA
13,"a",NA
13,"ymmfire",NA
13,"fundraiser",NA
13,"Im",NA
13,"not",NA
13,"sorry","negative"
13,"sorry",NA
13,"for",NA
13,"mocking","anger"
13,"mocking","disgust"
13,"mocking","negative"
13,"mocking","sadness"
13,"mocking","negative"
13,"mocking",NA
13,"her",NA
13,"unimpressive",NA
13,"CV",NA
13,"pictwittercomqXpMPVeqDJ",NA
14,"Lesson",NA
14,"learned",NA
14,"with",NA
14,"total",NA
14,"losses","negative"
14,"losses","negative"
14,"from",NA
14,"ymmfire",NA
14,"truth","positive"
14,"truth","trust"
14,"https",NA
14,"twittercomtheminimalists",NA
14,"status893768292795650048",NA
14,"…",NA
15,"My",NA
15,"goal",NA
15,"for",NA
15,"today",NA
15,"is",NA
15,"to",NA
15,"finish",NA
15,"reading","positive"
15,"all",NA
15,"of",NA
15,"this",NA
15,"momlife",NA
15,"ymm",NA
15,"goals",NA
15,"summerreading",NA
15,"ymmfire",NA
15,"httpswww",NA
15,"instagramcompBXTJkJeDCJs",NA
